# Daggerfall N per-frame log -- one line per PRESENTED frame.
# No readback, no settle, no cooldown: this instrument cannot
# quiet the thing it is pointed at. Between-frames motion is
# arithmetic on adjacent lines.
# frame dt_ms game_s speed fov_y eye_x eye_y eye_z yaw pitch
133 8.3119 866.938667 5.957916 1.34204674 137.476974 22.812668 126.921036 1.671378 0.000000
134 8.3301 866.946997 5.957916 1.39366066 137.526138 22.819334 126.928185 1.671365 0.000000
135 8.3262 866.955323 5.957916 1.34198964 137.575272 22.825573 126.935410 1.671353 0.000000
136 8.3071 866.963630 5.957916 1.39347184 137.624298 22.831554 126.942650 1.671341 0.000000
137 9.3707 866.973001 5.957870 1.34826362 137.679565 22.837675 126.950882 1.671327 0.000000
138 10.3982 866.983399 5.956959 1.30940759 137.740921 22.844124 126.960052 1.671312 0.000000
139 5.2983 866.988697 5.956959 1.34225523 137.772156 22.846851 126.964752 1.671304 0.000000
140 8.3960 866.997093 5.956959 1.39430773 137.821686 22.851170 126.972198 1.671291 0.000000
141 8.2806 867.005374 5.956959 1.34232199 137.870514 22.854790 126.979546 1.671279 0.000000
142 8.4227 867.013797 5.956959 1.39454937 137.920197 22.858124 126.987030 1.671266 0.000000
143 8.2490 867.022046 5.956912 1.34235895 137.968842 22.860769 126.994331 1.671253 0.000000
144 8.3373 867.030383 5.956912 1.39406478 138.018021 22.863111 127.001701 1.671240 0.000000
145 8.3085 867.038692 5.956912 1.34223473 138.067017 22.864880 127.009003 1.671228 0.000000
146 8.3546 867.047046 5.956912 1.39405525 138.116318 22.866344 127.016319 1.671215 0.000000
147 8.3349 867.055381 5.956912 1.34238136 138.165497 22.867331 127.023544 1.671202 0.000000
148 8.2714 867.063652 5.956912 1.39369285 138.214279 22.868048 127.030693 1.671189 0.000000
149 8.3674 867.072020 5.954321 1.34221137 138.263641 22.868519 127.037827 1.671176 0.000000
150 8.3355 867.080355 5.954321 1.39392579 138.312836 22.868849 127.044907 1.671162 0.000000
151 8.3189 867.088674 5.955232 1.34213901 138.361923 22.868933 127.051857 1.671148 0.000000
152 8.3601 867.097034 5.955232 1.39401162 138.411255 22.868879 127.058769 1.671133 0.000000
153 8.3643 867.105399 5.955184 1.34250057 138.460632 22.868774 127.065567 1.671118 0.000000
154 8.2865 867.113685 5.955184 1.39392161 138.509552 22.868641 127.072227 1.671103 0.000000
155 8.3695 867.122055 5.955184 1.34243774 138.558990 22.868610 127.078804 1.671088 0.000000
156 8.2978 867.130353 5.955184 1.39393389 138.608002 22.868641 127.085251 1.671073 0.000000
157 8.3305 867.138683 5.955184 1.34220278 138.657227 22.868931 127.091568 1.671057 0.000000
158 8.3538 867.147037 5.955184 1.39405072 138.706604 22.869370 127.097816 1.671042 0.000000
159 8.4750 867.155512 5.952453 1.34321058 138.756699 22.870289 127.103973 1.671026 0.000000
160 8.2022 867.163714 5.952453 1.39411986 138.805176 22.871428 127.109833 1.671011 0.000000
161 8.3711 867.172085 5.953316 1.34263289 138.854675 22.873089 127.115646 1.670995 0.000000
162 8.2708 867.180356 5.953316 1.39397132 138.903595 22.875000 127.121277 1.670978 0.000000
