[поза] дверь DFN_SEAT_TAKE: доворот взгляда 0.0° тангаж, -90.0° рыск
[поза] дверь DFN_SEAT_TAKE=lie:0,-90: подвёл к furn-bed, до габарита 0.55 м, прицел ГОРИТ; стою 30 кадров и жму E
[поза] дверь DFN_SEAT_TAKE: жму E
[поза] ЛЁГ на furn-bed: точка (129.02 -999.35 134.59), площадка 0.509 м, рыск -0.000; выход в (130.15 -999.34 134.59)
[поза-след] t=2.2833 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.3000 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.3167 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.3333 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.3500 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.3667 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.3833 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.4000 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.4167 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.4333 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.4500 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.4667 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.4833 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.5000 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.5167 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.5333 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.5500 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.5667 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.5833 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.6000 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.6167 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.6333 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.6500 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.6667 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.6833 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.7000 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.7167 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.7333 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
