# Daggerfall N per-frame log -- one line per PRESENTED frame.
# No readback, no settle, no cooldown: this instrument cannot
# quiet the thing it is pointed at. Between-frames motion is
# arithmetic on adjacent lines.
# frame dt_ms game_s speed fov_y eye_x eye_y eye_z yaw pitch
237 8.4571 867.183735 5.948644 1.41245615 142.577759 23.221218 127.457779 1.669478 0.000000
238 8.1033 867.191839 5.948644 1.41245568 142.625488 23.225811 127.464874 1.669453 0.000000
239 8.3866 867.200225 5.950326 1.41245520 142.674896 23.230537 127.472229 1.669427 0.000000
240 8.5730 867.208798 5.950326 1.41245592 142.725403 23.234291 127.479736 1.669400 0.000000
241 8.0708 867.216869 5.945772 1.41245663 142.772964 23.237810 127.486809 1.669374 0.000000
242 8.5835 867.225452 5.945772 1.41245413 142.823517 23.240849 127.494301 1.669348 0.000000
243 8.0747 867.233527 5.946636 1.41245174 142.871063 23.243683 127.501350 1.669324 0.000000
244 8.2921 867.241819 5.946636 1.41245008 142.919891 23.245640 127.508530 1.669298 0.000000
245 8.6342 867.250454 5.946590 1.41244817 142.970749 23.247637 127.515991 1.669270 0.000000
246 8.0615 867.258515 5.946590 1.41244662 143.018250 23.248817 127.522858 1.669245 0.000000
247 8.2979 867.266813 5.946590 1.41244507 143.067139 23.250021 127.529930 1.669218 0.000000
248 8.3910 867.275204 5.946590 1.41244352 143.116577 23.250683 127.536934 1.669191 0.000000
249 8.3666 867.283570 5.946544 1.41244185 143.165894 23.251333 127.543915 1.669164 0.000000
250 8.5299 867.292100 5.946544 1.41244030 143.216171 23.251656 127.550880 1.669135 0.000000
251 8.3298 867.300430 5.947501 1.41243899 143.265274 23.251963 127.557663 1.669107 0.000000
252 8.0645 867.308495 5.947501 1.41243815 143.312836 23.252163 127.564049 1.669079 0.000000
253 8.6663 867.317161 5.947455 1.41243744 143.363953 23.252388 127.570900 1.669050 0.000000
254 8.0553 867.325216 5.947455 1.41243660 143.411484 23.252739 127.577057 1.669021 0.000000
255 8.3101 867.333526 5.947455 1.41243577 143.460526 23.253107 127.583405 1.668991 0.000000
256 8.5758 867.342102 5.947455 1.41243505 143.511154 23.253883 127.589706 1.668959 0.000000
257 8.0994 867.350202 5.947408 1.41243446 143.558975 23.254633 127.595657 1.668929 0.000000
258 8.5484 867.358750 5.947408 1.41243362 143.609467 23.256025 127.601669 1.668897 0.000000
259 8.0907 867.366841 5.947362 1.41243303 143.657288 23.257360 127.607353 1.668866 0.000000
260 8.3400 867.375181 5.947362 1.41243219 143.706573 23.259504 127.612946 1.668833 0.000000
261 8.6196 867.383800 5.942854 1.41243148 143.757538 23.261786 127.618698 1.668799 0.000000
262 8.0593 867.391859 5.942854 1.41242790 143.805145 23.264965 127.623810 1.668768 0.000000
263 8.3238 867.400183 5.943719 1.41242433 143.854324 23.268270 127.629089 1.668734 0.000000
264 8.5800 867.408763 5.943719 1.41242135 143.905060 23.272572 127.634232 1.668697 0.000000
265 8.0817 867.416845 5.943673 1.41241848 143.952866 23.276644 127.639069 1.668662 0.000000
266 8.6084 867.425453 5.943673 1.41241550 144.003784 23.281961 127.643936 1.668624 0.000000
267 8.0680 867.433521 5.943626 1.41241288 144.051529 23.286966 127.648476 1.668588 0.000000
268 8.5522 867.442073 5.943626 1.41241002 144.102158 23.293184 127.653000 1.668550 0.000000
269 8.1087 867.450182 5.943581 1.41240764 144.150162 23.299097 127.657288 1.668513 0.000000
270 8.2865 867.458469 5.943581 1.41240489 144.199249 23.305904 127.661377 1.668474 0.000000
271 8.6095 867.467078 5.943534 1.41240227 144.250244 23.313009 127.665627 1.668435 0.000000
272 8.3775 867.475456 5.943534 1.41239989 144.299896 23.320511 127.669502 1.668395 0.000000
273 8.0459 867.483502 5.943488 1.41239762 144.347595 23.327724 127.673225 1.668357 0.000000
274 8.5947 867.492096 5.943488 1.41239512 144.398560 23.335838 127.676941 1.668315 0.000000
275 8.0803 867.500177 5.943442 1.41239285 144.446472 23.343470 127.680435 1.668275 0.000000
276 8.5824 867.508759 5.943442 1.41239059 144.497375 23.351740 127.683907 1.668232 0.000000
277 8.0495 867.516808 5.943397 1.41238844 144.545135 23.359495 127.687164 1.668192 0.000000
