# call qx qy qz carve_dist ground_y above_ground path_m path_measured darkness
4512 779.960 44.113 254.103 -0.950745 57.356 0 64.007 1 1.000000
4513 779.984 44.120 254.091 -0.950382 57.359 0 64.036 1 1.000000
4514 779.984 44.120 254.091 -0.950382 57.359 0 64.036 1 1.000000
4515 779.984 44.120 254.091 -0.950382 57.359 0 64.036 1 1.000000
4516 780.009 44.127 254.079 -0.950336 57.363 0 64.064 1 1.000000
4517 780.009 44.127 254.079 -0.950336 57.363 0 64.064 1 1.000000
4518 780.033 44.135 254.067 -0.950302 57.367 0 64.092 1 1.000000
4519 780.033 44.135 254.067 -0.950302 57.367 0 64.092 1 1.000000
4520 780.058 44.142 254.055 -0.950264 57.370 0 64.121 1 1.000000
4521 780.058 44.142 254.055 -0.950264 57.370 0 64.121 1 1.000000
4522 780.082 44.149 254.043 -0.950226 57.374 0 64.149 1 1.000000
4523 780.082 44.149 254.043 -0.950226 57.374 0 64.149 1 1.000000
4524 780.107 44.156 254.030 -0.950188 57.377 0 64.177 1 1.000000
4525 780.107 44.156 254.030 -0.950188 57.377 0 64.177 1 1.000000
4526 780.132 44.164 254.018 -0.950150 57.381 0 64.206 1 1.000000
4527 780.132 44.164 254.018 -0.950150 57.381 0 64.206 1 1.000000
4528 780.156 44.171 254.006 -0.950111 57.384 0 64.234 1 1.000000
4529 780.181 44.178 253.994 -0.950073 57.388 0 64.262 1 1.000000
4530 780.181 44.178 253.994 -0.950073 57.388 0 64.262 1 1.000000
4531 780.181 44.178 253.994 -0.950073 57.388 0 64.262 1 1.000000
4532 780.205 44.186 253.982 -0.950035 57.392 0 64.290 1 1.000000
4533 780.205 44.186 253.982 -0.950035 57.392 0 64.290 1 1.000000
4534 780.230 44.193 253.970 -0.950001 57.395 0 64.319 1 1.000000
4535 780.230 44.193 253.970 -0.950001 57.395 0 64.319 1 1.000000
4536 780.254 44.200 253.958 -0.949963 57.399 0 64.347 1 1.000000
4537 780.254 44.200 253.958 -0.949963 57.399 0 64.347 1 1.000000
4538 780.279 44.207 253.946 -0.949928 57.402 0 64.375 1 1.000000
4539 780.279 44.207 253.946 -0.949928 57.402 0 64.375 1 1.000000
4540 780.303 44.215 253.934 -0.949890 57.406 0 64.404 1 1.000000
4541 780.303 44.215 253.934 -0.949890 57.406 0 64.404 1 1.000000
4542 780.328 44.222 253.922 -0.949852 57.410 0 64.432 1 1.000000
4543 780.328 44.222 253.922 -0.949852 57.410 0 64.432 1 1.000000
4544 780.352 44.229 253.910 -0.949818 57.413 0 64.460 1 1.000000
4545 780.352 44.229 253.910 -0.949818 57.413 0 64.460 1 1.000000
4546 780.377 44.237 253.897 -0.950508 57.417 0 64.488 1 1.000000
4547 780.400 44.245 253.885 -0.951565 57.420 0 64.516 1 1.000000
4548 780.400 44.245 253.885 -0.951565 57.420 0 64.516 1 1.000000
4549 780.424 44.254 253.873 -0.952877 57.424 0 64.544 1 1.000000
4550 780.424 44.254 253.873 -0.952877 57.424 0 64.544 1 1.000000
4551 780.447 44.262 253.861 -0.954193 57.427 0 64.571 1 1.000000
4552 780.447 44.262 253.861 -0.954193 57.427 0 64.571 1 1.000000
4553 780.471 44.271 253.849 -0.955509 57.431 0 64.599 1 1.000000
4554 780.471 44.271 253.849 -0.955509 57.431 0 64.599 1 1.000000
4555 780.494 44.279 253.837 -0.956825 57.435 0 64.627 1 1.000000
4556 780.494 44.279 253.837 -0.956825 57.435 0 64.627 1 1.000000
4557 780.518 44.288 253.825 -0.958145 57.438 0 64.654 1 1.000000
4558 780.518 44.288 253.825 -0.958145 57.438 0 64.654 1 1.000000
4559 780.541 44.296 253.813 -0.959461 57.442 0 64.682 1 1.000000
4560 780.565 44.305 253.801 -0.960781 57.445 0 64.710 1 1.000000
4561 780.565 44.305 253.801 -0.960781 57.445 0 64.710 1 1.000000
4562 780.588 44.313 253.789 -0.962093 57.449 0 64.737 1 1.000000
4563 780.612 44.321 253.777 -0.963413 57.452 0 64.765 1 1.000000
4564 780.612 44.321 253.777 -0.963413 57.452 0 64.765 1 1.000000
4565 780.635 44.330 253.765 -0.964729 57.456 0 64.793 1 1.000000
4566 780.635 44.330 253.765 -0.964729 57.456 0 64.793 1 1.000000
4567 780.659 44.338 253.753 -0.965214 57.460 0 64.821 1 1.000000
4568 780.684 44.343 253.740 -0.963280 57.463 0 64.849 1 1.000000
4569 780.684 44.343 253.740 -0.963280 57.463 0 64.849 1 1.000000
4570 780.709 44.349 253.727 -0.962250 57.467 0 64.878 1 1.000000
4571 780.709 44.349 253.727 -0.962250 57.467 0 64.878 1 1.000000
4572 780.734 44.356 253.714 -0.961212 57.471 0 64.906 1 1.000000
4573 780.734 44.356 253.714 -0.961212 57.471 0 64.906 1 1.000000
4574 780.759 44.362 253.702 -0.960163 57.475 0 64.935 1 1.000000
4575 780.783 44.368 253.689 -0.959141 57.479 0 64.964 1 1.000000
4576 780.783 44.368 253.689 -0.959141 57.479 0 64.964 1 1.000000
4577 780.808 44.375 253.676 -0.958092 57.482 0 64.992 1 1.000000
4578 780.833 44.381 253.663 -0.957054 57.486 0 65.021 1 1.000000
4579 780.833 44.381 253.663 -0.957054 57.486 0 65.021 1 1.000000
4580 780.858 44.388 253.650 -0.956020 57.490 0 65.049 1 1.000000
4581 780.858 44.388 253.650 -0.956020 57.490 0 65.049 1 1.000000
4582 780.883 44.394 253.638 -0.954983 57.494 0 65.078 1 1.000000
4583 780.908 44.400 253.625 -0.953949 57.497 0 65.107 1 1.000000
4584 780.908 44.400 253.625 -0.953949 57.497 0 65.107 1 1.000000
4585 780.932 44.407 253.612 -0.952919 57.501 0 65.135 1 1.000000
4586 780.957 44.413 253.599 -0.951885 57.505 0 65.164 1 1.000000
4587 780.957 44.413 253.599 -0.951885 57.505 0 65.164 1 1.000000
4588 780.982 44.419 253.586 -0.950851 57.509 0 65.193 1 1.000000
4589 781.007 44.426 253.574 -0.949818 57.512 0 65.221 1 1.000000
4590 781.032 44.432 253.561 -0.948784 57.516 0 65.250 1 1.000000
4591 781.032 44.432 253.561 -0.948784 57.516 0 65.250 1 1.000000
4592 781.057 44.438 253.548 -0.947750 57.520 0 65.278 1 1.000000
4593 781.057 44.438 253.548 -0.947750 57.520 0 65.278 1 1.000000
4594 781.081 44.445 253.535 -0.946716 57.524 0 65.307 1 1.000000
4595 781.081 44.445 253.535 -0.946716 57.524 0 65.307 1 1.000000
4596 781.106 44.452 253.523 -0.947041 57.527 0 65.336 1 1.000000
4597 781.131 44.460 253.511 -0.947475 57.530 0 65.364 1 1.000000
4598 781.131 44.460 253.511 -0.947475 57.530 0 65.364 1 1.000000
4599 781.155 44.468 253.500 -0.947910 57.533 0 65.392 1 1.000000
4600 781.180 44.476 253.488 -0.948345 57.537 0 65.420 1 1.000000
4601 781.180 44.476 253.488 -0.948345 57.537 0 65.420 1 1.000000
4602 781.204 44.483 253.477 -0.948776 57.540 0 65.448 1 1.000000
4603 781.229 44.491 253.466 -0.949211 57.543 0 65.476 1 1.000000
4604 781.229 44.491 253.466 -0.949211 57.543 0 65.476 1 1.000000
4605 781.253 44.499 253.454 -0.949646 57.546 0 65.504 1 1.000000
4606 781.253 44.499 253.454 -0.949646 57.546 0 65.504 1 1.000000
4607 781.278 44.506 253.443 -0.950096 57.549 0 65.532 1 1.000000
4608 781.278 44.506 253.443 -0.950096 57.549 0 65.532 1 1.000000
4609 781.302 44.514 253.431 -0.950516 57.552 0 65.560 1 1.000000
4610 781.327 44.521 253.420 -0.950214 57.556 0 65.589 1 1.000000
4611 781.327 44.521 253.420 -0.950214 57.556 0 65.589 1 1.000000
4612 781.352 44.527 253.408 -0.948460 57.559 0 65.617 1 1.000000
4613 781.378 44.533 253.396 -0.947392 57.562 0 65.646 1 1.000000
4614 781.378 44.533 253.396 -0.947392 57.562 0 65.646 1 1.000000
4615 781.403 44.539 253.384 -0.946308 57.566 0 65.675 1 1.000000
4616 781.428 44.546 253.371 -0.945358 57.569 0 65.703 1 1.000000
4617 781.453 44.553 253.360 -0.945518 57.572 0 65.732 1 1.000000
4618 781.453 44.553 253.360 -0.945518 57.572 0 65.732 1 1.000000
4619 781.477 44.561 253.348 -0.945518 57.576 0 65.760 1 1.000000
4620 781.502 44.568 253.336 -0.945526 57.579 0 65.788 1 1.000000
4621 781.502 44.568 253.336 -0.945526 57.579 0 65.788 1 1.000000
4622 781.526 44.575 253.324 -0.945526 57.582 0 65.816 1 1.000000
4623 781.551 44.582 253.312 -0.945534 57.586 0 65.845 1 1.000000
4624 781.551 44.582 253.312 -0.945534 57.586 0 65.845 1 1.000000
4625 781.576 44.590 253.300 -0.945538 57.589 0 65.873 1 1.000000
4626 781.600 44.597 253.288 -0.945545 57.592 0 65.901 1 1.000000
4627 781.625 44.604 253.276 -0.945553 57.596 0 65.930 1 1.000000
4628 781.649 44.612 253.264 -0.945553 57.599 0 65.958 1 1.000000
4629 781.649 44.612 253.264 -0.945553 57.599 0 65.958 1 1.000000
4630 781.674 44.619 253.252 -0.945560 57.602 0 65.986 1 1.000000
4631 781.699 44.626 253.240 -0.945564 57.606 0 66.015 1 1.000000
4632 781.723 44.634 253.228 -0.945572 57.609 0 66.043 1 1.000000
4633 781.723 44.634 253.228 -0.945572 57.609 0 66.043 1 1.000000
4634 781.772 44.648 253.205 -0.945580 57.615 0 66.099 1 1.000000
4635 781.772 44.648 253.205 -0.945580 57.615 0 66.099 1 1.000000
4636 781.797 44.656 253.193 -0.945583 57.619 0 66.128 1 1.000000
4637 781.822 44.663 253.181 -0.945591 57.622 0 66.156 1 1.000000
4638 781.822 44.663 253.181 -0.945591 57.622 0 66.156 1 1.000000
4639 781.846 44.670 253.169 -0.945595 57.625 0 66.184 1 1.000000
4640 781.846 44.670 253.169 -0.945595 57.625 0 66.184 1 1.000000
4641 781.895 44.685 253.145 -0.945602 57.632 0 66.241 1 1.000000
4642 781.895 44.685 253.145 -0.945602 57.632 0 66.241 1 1.000000
4643 781.920 44.692 253.133 -0.945610 57.635 0 66.269 1 1.000000
4644 781.945 44.699 253.121 -0.945614 57.638 0 66.297 1 1.000000
4645 781.945 44.699 253.121 -0.945614 57.638 0 66.297 1 1.000000
4646 781.969 44.707 253.109 -0.945621 57.642 0 66.326 1 1.000000
4647 781.969 44.707 253.109 -0.945621 57.642 0 66.326 1 1.000000
4648 781.994 44.714 253.097 -0.945625 57.645 0 66.354 1 1.000000
4649 781.994 44.714 253.097 -0.945625 57.645 0 66.354 1 1.000000
4650 782.018 44.721 253.085 -0.945530 57.648 0 66.382 1 1.000000
4651 782.043 44.728 253.074 -0.945465 57.651 0 66.411 1 1.000000
4652 782.043 44.728 253.074 -0.945465 57.651 0 66.411 1 1.000000
4653 782.068 44.736 253.062 -0.945400 57.655 0 66.439 1 1.000000
4654 782.092 44.743 253.050 -0.945335 57.658 0 66.467 1 1.000000
4655 782.092 44.743 253.050 -0.945335 57.658 0 66.467 1 1.000000
4656 782.117 44.750 253.038 -0.945274 57.661 0 66.495 1 1.000000
4657 782.141 44.757 253.026 -0.945210 57.664 0 66.524 1 1.000000
4658 782.141 44.757 253.026 -0.945210 57.664 0 66.524 1 1.000000
4659 782.166 44.765 253.014 -0.945148 57.668 0 66.552 1 1.000000
4660 782.191 44.772 253.002 -0.945087 57.671 0 66.580 1 1.000000
4661 782.215 44.779 252.990 -0.945023 57.674 0 66.608 1 1.000000
4662 782.215 44.779 252.990 -0.945023 57.674 0 66.608 1 1.000000
4663 782.264 44.794 252.966 -0.944893 57.681 0 66.665 1 1.000000
4664 782.289 44.801 252.954 -0.944836 57.684 0 66.693 1 1.000000
4665 782.289 44.801 252.954 -0.944836 57.684 0 66.693 1 1.000000
4666 782.314 44.808 252.942 -0.944771 57.687 0 66.722 1 1.000000
4667 782.338 44.815 252.930 -0.944706 57.690 0 66.750 1 1.000000
4668 782.363 44.823 252.918 -0.944641 57.694 0 66.778 1 1.000000
4669 782.363 44.823 252.918 -0.944641 57.694 0 66.778 1 1.000000
4670 782.412 44.837 252.894 -0.944515 57.700 0 66.835 1 1.000000
4671 782.437 44.844 252.882 -0.944454 57.703 0 66.863 1 1.000000
4672 782.486 44.859 252.858 -0.944416 57.710 0 66.920 1 1.000000
4673 782.486 44.859 252.858 -0.944416 57.710 0 66.920 1 1.000000
4674 782.510 44.866 252.847 -0.944401 57.713 0 66.948 1 1.000000
4675 782.535 44.874 252.835 -0.944393 57.716 0 66.976 1 1.000000
4676 782.560 44.881 252.823 -0.944378 57.719 0 67.004 1 1.000000
4677 782.584 44.888 252.811 -0.944370 57.722 0 67.033 1 1.000000
4678 782.609 44.895 252.799 -0.944363 57.726 0 67.061 1 1.000000
4679 782.633 44.903 252.787 -0.944347 57.729 0 67.089 1 1.000000
4680 782.633 44.903 252.787 -0.944347 57.729 0 67.089 1 1.000000
4681 782.658 44.909 252.775 -0.943794 57.732 0 67.118 1 1.000000
4682 782.683 44.916 252.763 -0.943428 57.735 0 67.146 1 1.000000
4683 782.683 44.916 252.763 -0.943428 57.735 0 67.146 1 1.000000
4684 782.732 44.931 252.739 -0.943371 57.742 0 67.203 1 1.000000
4685 782.757 44.938 252.727 -0.942719 57.745 0 67.231 1 1.000000
4686 782.757 44.938 252.727 -0.942719 57.745 0 67.231 1 1.000000
4687 782.782 44.945 252.715 -0.942776 57.748 0 67.260 1 1.000000
4688 782.806 44.952 252.703 -0.942867 57.751 0 67.288 1 1.000000
4689 782.806 44.952 252.703 -0.942867 57.751 0 67.288 1 1.000000
4690 782.831 44.960 252.691 -0.942936 57.754 0 67.316 1 1.000000
4691 782.855 44.967 252.679 -0.943031 57.757 0 67.344 1 1.000000
4692 782.855 44.967 252.679 -0.943031 57.757 0 67.344 1 1.000000
4693 782.880 44.975 252.667 -0.943100 57.761 0 67.373 1 1.000000
4694 782.905 44.982 252.656 -0.943192 57.764 0 67.401 1 1.000000
4695 782.905 44.982 252.656 -0.943192 57.764 0 67.401 1 1.000000
4696 782.954 44.997 252.632 -0.943356 57.770 0 67.457 1 1.000000
4697 782.954 44.997 252.632 -0.943356 57.770 0 67.457 1 1.000000
4698 782.978 45.004 252.620 -0.943439 57.773 0 67.486 1 1.000000
4699 783.003 45.011 252.608 -0.943516 57.776 0 67.514 1 1.000000
4700 783.003 45.011 252.608 -0.943516 57.776 0 67.514 1 1.000000
4701 783.027 45.019 252.596 -0.943600 57.779 0 67.542 1 1.000000
4702 783.052 45.026 252.585 -0.943680 57.782 0 67.570 1 1.000000
4703 783.052 45.026 252.585 -0.943680 57.782 0 67.570 1 1.000000
4704 783.076 45.034 252.573 -0.943764 57.786 0 67.598 1 1.000000
4705 783.076 45.034 252.573 -0.943764 57.786 0 67.598 1 1.000000
4706 783.101 45.041 252.561 -0.943840 57.789 0 67.627 1 1.000000
4707 783.101 45.041 252.561 -0.943840 57.789 0 67.627 1 1.000000
4708 783.101 45.041 252.561 -0.943840 57.789 0 67.627 1 1.000000
4709 783.125 45.048 252.549 -0.943924 57.792 0 67.655 1 1.000000
4710 783.125 45.048 252.549 -0.943924 57.792 0 67.655 1 1.000000
4711 783.150 45.056 252.537 -0.943848 57.795 0 67.683 1 1.000000
4712 783.150 45.056 252.537 -0.943848 57.795 0 67.683 1 1.000000
4713 783.175 45.063 252.525 -0.943832 57.798 0 67.711 1 1.000000
4714 783.175 45.063 252.525 -0.943832 57.798 0 67.711 1 1.000000
4715 783.199 45.070 252.513 -0.943821 57.801 0 67.740 1 1.000000
4716 783.199 45.070 252.513 -0.943821 57.801 0 67.740 1 1.000000
4717 783.224 45.077 252.501 -0.943806 57.804 0 67.768 1 1.000000
4718 783.224 45.077 252.501 -0.943806 57.804 0 67.768 1 1.000000
4719 783.248 45.085 252.490 -0.944508 57.807 0 67.796 1 1.000000
4720 783.248 45.085 252.490 -0.944508 57.807 0 67.796 1 1.000000
4721 783.273 45.092 252.478 -0.944210 57.811 0 67.824 1 1.000000
4722 783.273 45.092 252.478 -0.944210 57.811 0 67.824 1 1.000000
4723 783.297 45.100 252.466 -0.944565 57.814 0 67.853 1 1.000000
4724 783.297 45.100 252.466 -0.944565 57.814 0 67.853 1 1.000000
4725 783.322 45.107 252.454 -0.944565 57.817 0 67.881 1 1.000000
4726 783.322 45.107 252.454 -0.944565 57.817 0 67.881 1 1.000000
4727 783.346 45.115 252.442 -0.944649 57.820 0 67.909 1 1.000000
4728 783.371 45.122 252.430 -0.944710 57.823 0 67.937 1 1.000000
4729 783.371 45.122 252.430 -0.944710 57.823 0 67.937 1 1.000000
4730 783.395 45.130 252.419 -0.944923 57.826 0 67.966 1 1.000000
4731 783.395 45.130 252.419 -0.944923 57.826 0 67.966 1 1.000000
4732 783.420 45.137 252.407 -0.945072 57.829 0 67.994 1 1.000000
4733 783.420 45.137 252.407 -0.945072 57.829 0 67.994 1 1.000000
4734 783.444 45.144 252.395 -0.945251 57.832 0 68.022 1 1.000000
4735 783.444 45.144 252.395 -0.945251 57.832 0 68.022 1 1.000000
4736 783.469 45.152 252.383 -0.945400 57.835 0 68.050 1 1.000000
4737 783.469 45.152 252.383 -0.945400 57.835 0 68.050 1 1.000000
4738 783.493 45.159 252.371 -0.945576 57.838 0 68.078 1 1.000000
4739 783.493 45.159 252.371 -0.945576 57.838 0 68.078 1 1.000000
4740 783.518 45.167 252.359 -0.945724 57.842 0 68.107 1 1.000000
4741 783.518 45.167 252.359 -0.945724 57.842 0 68.107 1 1.000000
4742 783.542 45.174 252.348 -0.945904 57.845 0 68.135 1 1.000000
4743 783.542 45.174 252.348 -0.945904 57.845 0 68.135 1 1.000000
4744 783.567 45.182 252.336 -0.946053 57.848 0 68.163 1 1.000000
4745 783.567 45.182 252.336 -0.946053 57.848 0 68.163 1 1.000000
4746 783.591 45.189 252.324 -0.946228 57.851 0 68.191 1 1.000000
4747 783.591 45.189 252.324 -0.946228 57.851 0 68.191 1 1.000000
4748 783.616 45.197 252.312 -0.946381 57.854 0 68.219 1 1.000000
4749 783.616 45.197 252.312 -0.946381 57.854 0 68.219 1 1.000000
4750 783.640 45.204 252.300 -0.946552 57.857 0 68.248 1 1.000000
4751 783.665 45.211 252.288 -0.946705 57.860 0 68.276 1 1.000000
4752 783.665 45.211 252.288 -0.946705 57.860 0 68.276 1 1.000000
4753 783.689 45.219 252.276 -0.946880 57.863 0 68.304 1 1.000000
4754 783.689 45.219 252.276 -0.946880 57.863 0 68.304 1 1.000000
4755 783.714 45.226 252.265 -0.947029 57.866 0 68.332 1 1.000000
4756 783.714 45.226 252.265 -0.947029 57.866 0 68.332 1 1.000000
4757 783.738 45.234 252.253 -0.947208 57.869 0 68.360 1 1.000000
4758 783.763 45.241 252.241 -0.947357 57.872 0 68.389 1 1.000000
4759 783.763 45.241 252.241 -0.947357 57.872 0 68.389 1 1.000000
4760 783.787 45.249 252.229 -0.947533 57.876 0 68.417 1 1.000000
4761 783.787 45.249 252.229 -0.947533 57.876 0 68.417 1 1.000000
4762 783.812 45.256 252.217 -0.947681 57.879 0 68.445 1 1.000000
4763 783.812 45.256 252.217 -0.947681 57.879 0 68.445 1 1.000000
4764 783.836 45.264 252.205 -0.947861 57.882 0 68.473 1 1.000000
4765 783.861 45.271 252.194 -0.948009 57.885 0 68.502 1 1.000000
4766 783.861 45.271 252.194 -0.948009 57.885 0 68.502 1 1.000000
4767 783.885 45.279 252.182 -0.948181 57.888 0 68.530 1 1.000000
4768 783.910 45.286 252.170 -0.948338 57.891 0 68.558 1 1.000000
4769 783.910 45.286 252.170 -0.948338 57.891 0 68.558 1 1.000000
4770 783.935 45.293 252.158 -0.948509 57.894 0 68.586 1 1.000000
4771 783.935 45.293 252.158 -0.948509 57.894 0 68.586 1 1.000000
4772 783.959 45.301 252.146 -0.948658 57.897 0 68.614 1 1.000000
4773 783.959 45.301 252.146 -0.948658 57.897 0 68.614 1 1.000000
4774 783.984 45.308 252.134 -0.948837 57.900 0 68.643 1 1.000000
4775 783.984 45.308 252.134 -0.948837 57.900 0 68.643 1 1.000000
4776 784.008 45.316 252.123 -0.948986 57.903 0 68.671 1 1.000000
4777 784.033 45.323 252.111 -0.948647 57.906 0 68.699 1 1.000000
4778 784.033 45.323 252.111 -0.948647 57.906 0 68.699 1 1.000000
4779 784.057 45.330 252.099 -0.948425 57.910 0 68.728 1 1.000000
4780 784.057 45.330 252.099 -0.948425 57.910 0 68.728 1 1.000000
4781 784.082 45.337 252.087 -0.948208 57.913 0 68.756 1 1.000000
4782 784.082 45.337 252.087 -0.948208 57.913 0 68.756 1 1.000000
4783 784.107 45.344 252.075 -0.947990 57.916 0 68.784 1 1.000000
4784 784.132 45.351 252.063 -0.947773 57.919 0 68.813 1 1.000000
4785 784.132 45.351 252.063 -0.947773 57.919 0 68.813 1 1.000000
4786 784.156 45.358 252.051 -0.947559 57.922 0 68.841 1 1.000000
4787 784.181 45.365 252.039 -0.947346 57.925 0 68.869 1 1.000000
4788 784.181 45.365 252.039 -0.947346 57.925 0 68.869 1 1.000000
4789 784.206 45.373 252.027 -0.947128 57.928 0 68.898 1 1.000000
4790 784.206 45.373 252.027 -0.947128 57.928 0 68.898 1 1.000000
4791 784.231 45.380 252.015 -0.946915 57.931 0 68.926 1 1.000000
4792 784.255 45.387 252.003 -0.946697 57.934 0 68.955 1 1.000000
4793 784.255 45.387 252.003 -0.946697 57.934 0 68.955 1 1.000000
4794 784.280 45.394 251.991 -0.946480 57.937 0 68.983 1 1.000000
4795 784.305 45.401 251.979 -0.946266 57.941 0 69.011 1 1.000000
4796 784.305 45.401 251.979 -0.946266 57.941 0 69.011 1 1.000000
4797 784.329 45.408 251.967 -0.946049 57.944 0 69.040 1 1.000000
4798 784.329 45.408 251.967 -0.946049 57.944 0 69.040 1 1.000000
4799 784.354 45.415 251.955 -0.945831 57.947 0 69.068 1 1.000000
4800 784.379 45.422 251.943 -0.945614 57.950 0 69.096 1 1.000000
4801 784.379 45.422 251.943 -0.945614 57.950 0 69.096 1 1.000000
4802 784.404 45.429 251.931 -0.945396 57.953 0 69.125 1 1.000000
4803 784.404 45.429 251.931 -0.945396 57.953 0 69.125 1 1.000000
4804 784.428 45.436 251.919 -0.945179 57.956 0 69.153 1 1.000000
4805 784.453 45.444 251.907 -0.945377 57.959 0 69.181 1 1.000000
4806 784.453 45.444 251.907 -0.945377 57.959 0 69.181 1 1.000000
4807 784.477 45.451 251.895 -0.945435 57.962 0 69.210 1 1.000000
4808 784.502 45.459 251.883 -0.945484 57.965 0 69.238 1 1.000000
4809 784.502 45.459 251.883 -0.945484 57.965 0 69.238 1 1.000000
4810 784.526 45.466 251.871 -0.945534 57.968 0 69.266 1 1.000000
4811 784.526 45.466 251.871 -0.945534 57.968 0 69.266 1 1.000000
4812 784.551 45.473 251.860 -0.945587 57.971 0 69.294 1 1.000000
4813 784.576 45.481 251.848 -0.945637 57.974 0 69.322 1 1.000000
4814 784.576 45.481 251.848 -0.945637 57.974 0 69.322 1 1.000000
4815 784.600 45.488 251.836 -0.945686 57.978 0 69.351 1 1.000000
4816 784.625 45.495 251.824 -0.945732 57.981 0 69.379 1 1.000000
4817 784.625 45.495 251.824 -0.945732 57.981 0 69.379 1 1.000000
4818 784.649 45.503 251.812 -0.945782 57.984 0 69.407 1 1.000000
4819 784.674 45.510 251.800 -0.945835 57.987 0 69.435 1 1.000000
4820 784.674 45.510 251.800 -0.945835 57.987 0 69.435 1 1.000000
4821 784.698 45.517 251.788 -0.945885 57.990 0 69.464 1 1.000000
4822 784.723 45.525 251.776 -0.945934 57.993 0 69.492 1 1.000000
4823 784.723 45.525 251.776 -0.945934 57.993 0 69.492 1 1.000000
4824 784.747 45.532 251.764 -0.945984 57.996 0 69.520 1 1.000000
4825 784.772 45.539 251.752 -0.946033 57.999 0 69.548 1 1.000000
4826 784.772 45.539 251.752 -0.946033 57.999 0 69.548 1 1.000000
4827 784.796 45.547 251.740 -0.946083 58.002 0 69.577 1 1.000000
4828 784.796 45.547 251.740 -0.946083 58.002 0 69.577 1 1.000000
4829 784.821 45.554 251.728 -0.946133 58.005 0 69.605 1 1.000000
4830 784.870 45.569 251.705 -0.946232 58.011 0 69.661 1 1.000000
4831 784.870 45.569 251.705 -0.946232 58.011 0 69.661 1 1.000000
4832 784.894 45.576 251.693 -0.946285 58.014 0 69.690 1 1.000000
4833 784.919 45.584 251.681 -0.946331 58.017 0 69.718 1 1.000000
4834 784.944 45.591 251.669 -0.946384 58.020 0 69.746 1 1.000000
4835 784.944 45.591 251.669 -0.946384 58.020 0 69.746 1 1.000000
4836 784.968 45.598 251.657 -0.946438 58.023 0 69.774 1 1.000000
4837 784.993 45.606 251.645 -0.946484 58.026 0 69.803 1 1.000000
4838 785.017 45.613 251.633 -0.946533 58.029 0 69.831 1 1.000000
4839 785.017 45.613 251.633 -0.946533 58.029 0 69.831 1 1.000000
4840 785.066 45.628 251.609 -0.946636 58.036 0 69.887 1 1.000000
4841 785.066 45.628 251.609 -0.946636 58.036 0 69.887 1 1.000000
4842 785.091 45.635 251.598 -0.946682 58.039 0 69.916 1 1.000000
4843 785.115 45.642 251.586 -0.946732 58.042 0 69.944 1 1.000000
4844 785.115 45.642 251.586 -0.946732 58.042 0 69.944 1 1.000000
4845 785.140 45.650 251.574 -0.946785 58.045 0 69.972 1 1.000000
4846 785.164 45.657 251.562 -0.946835 58.048 0 70.000 1 1.000000
4847 785.164 45.657 251.562 -0.946835 58.048 0 70.000 1 1.000000
4848 785.213 45.672 251.538 -0.947567 58.054 0 70.057 1 1.000000
4849 785.213 45.672 251.538 -0.947567 58.054 0 70.057 1 1.000000
4850 785.238 45.680 251.527 -0.948235 58.057 0 70.085 1 1.000000
4851 785.262 45.688 251.516 -0.948906 58.059 0 70.113 1 1.000000
4852 785.262 45.688 251.516 -0.948906 58.059 0 70.113 1 1.000000
4853 785.287 45.696 251.504 -0.949574 58.062 0 70.141 1 1.000000
4854 785.311 45.704 251.493 -0.950245 58.065 0 70.169 1 1.000000
4855 785.311 45.704 251.493 -0.950245 58.065 0 70.169 1 1.000000
4856 785.335 45.712 251.482 -0.950912 58.068 0 70.197 1 1.000000
4857 785.360 45.720 251.471 -0.951557 58.071 0 70.225 1 1.000000
4858 785.360 45.720 251.471 -0.951557 58.071 0 70.225 1 1.000000
4859 785.385 45.725 251.459 -0.949478 58.074 0 70.253 1 1.000000
4860 785.436 45.737 251.435 -0.947170 58.080 0 70.311 1 1.000000
4861 785.436 45.737 251.435 -0.947170 58.080 0 70.311 1 1.000000
4862 785.461 45.745 251.423 -0.947262 58.083 0 70.339 1 1.000000
4863 785.485 45.752 251.411 -0.947239 58.086 0 70.367 1 1.000000
4864 785.485 45.752 251.411 -0.947239 58.086 0 70.367 1 1.000000
4865 785.510 45.759 251.399 -0.947212 58.089 0 70.396 1 1.000000
4866 785.510 45.759 251.399 -0.947212 58.089 0 70.396 1 1.000000
4867 785.534 45.767 251.387 -0.947186 58.092 0 70.424 1 1.000000
4868 785.559 45.774 251.375 -0.947155 58.095 0 70.452 1 1.000000
4869 785.583 45.781 251.363 -0.947128 58.098 0 70.480 1 1.000000
4870 785.583 45.781 251.363 -0.947128 58.098 0 70.480 1 1.000000
4871 785.608 45.789 251.351 -0.947102 58.101 0 70.509 1 1.000000
4872 785.633 45.796 251.339 -0.947071 58.104 0 70.537 1 1.000000
4873 785.633 45.796 251.339 -0.947071 58.104 0 70.537 1 1.000000
4874 785.682 45.810 251.315 -0.947018 58.110 0 70.594 1 1.000000
4875 785.682 45.810 251.315 -0.947018 58.110 0 70.594 1 1.000000
4876 785.706 45.818 251.303 -0.946991 58.113 0 70.622 1 1.000000
4877 785.706 45.818 251.303 -0.946991 58.113 0 70.622 1 1.000000
4878 785.731 45.825 251.292 -0.946960 58.116 0 70.650 1 1.000000
