# Daggerfall N per-frame ENVIRONMENT log -- one line per
# PRESENTED frame, taken at the set_environment() call.
# frame dark lights sun_x sun_y sun_z sun_lum amb_lum moon_light eye_x eye_y eye_z
153 0.000000 0 0.7761 0.5313 0.3396 0.9627 0.3586 0.0000 806.154 28.223 292.948
154 0.000000 0 0.7761 0.5314 0.3396 0.9627 0.3586 0.0000 806.164 28.227 292.943
155 0.000000 0 0.7761 0.5314 0.3396 0.9627 0.3586 0.0000 806.166 28.228 292.943
156 0.000000 0 0.7761 0.5314 0.3396 0.9627 0.3586 0.0000 806.167 28.228 292.943
157 0.000000 0 0.7761 0.5314 0.3396 0.9627 0.3586 0.0000 806.171 28.230 292.941
158 0.000000 0 0.7761 0.5314 0.3396 0.9627 0.3586 0.0000 806.174 28.231 292.940
159 0.000000 0 0.7761 0.5314 0.3396 0.9627 0.3586 0.0000 806.179 28.232 292.938
160 0.000000 0 0.7761 0.5314 0.3396 0.9627 0.3586 0.0000 806.182 28.234 292.937
161 0.000000 0 0.7761 0.5314 0.3396 0.9627 0.3586 0.0000 806.187 28.236 292.935
162 0.000000 0 0.7761 0.5314 0.3396 0.9627 0.3586 0.0000 806.191 28.237 292.933
163 0.000000 0 0.7761 0.5314 0.3396 0.9627 0.3586 0.0000 806.196 28.239 292.931
164 0.000000 0 0.7761 0.5314 0.3396 0.9627 0.3586 0.0000 806.200 28.240 292.929
165 0.000000 0 0.7761 0.5314 0.3396 0.9627 0.3586 0.0000 806.203 28.242 292.928
166 0.000000 0 0.7761 0.5314 0.3396 0.9627 0.3586 0.0000 806.210 28.245 292.924
167 0.000000 0 0.7761 0.5314 0.3396 0.9627 0.3586 0.0000 806.219 28.248 292.919
168 0.000000 0 0.7761 0.5314 0.3396 0.9627 0.3586 0.0000 806.223 28.250 292.916
169 0.000000 0 0.7761 0.5314 0.3396 0.9627 0.3586 0.0000 806.225 28.251 292.915
170 0.000000 0 0.7761 0.5314 0.3396 0.9627 0.3586 0.0000 806.230 28.253 292.912
171 0.000000 0 0.7761 0.5314 0.3396 0.9627 0.3586 0.0000 806.233 28.255 292.910
172 0.000000 0 0.7761 0.5314 0.3396 0.9627 0.3586 0.0000 806.239 28.258 292.906
173 0.000000 0 0.7761 0.5314 0.3396 0.9627 0.3586 0.0000 806.243 28.259 292.904
