# Daggerfall N per-frame ENVIRONMENT log -- one line per
# PRESENTED frame, taken at the set_environment() call.
# frame dark lights sun_x sun_y sun_z sun_lum amb_lum moon_light eye_x eye_y eye_z
111 0.000000 0 0.7728 0.5365 0.3389 0.9627 0.3586 0.0000 767.662 22.349 321.461
112 0.000000 0 0.7728 0.5366 0.3389 0.9627 0.3586 0.0000 767.665 22.355 321.463
113 0.000000 0 0.7727 0.5367 0.3388 0.9627 0.3586 0.0000 767.666 22.356 321.465
114 0.000000 0 0.7727 0.5367 0.3388 0.9627 0.3586 0.0000 767.667 22.356 321.465
115 0.000000 0 0.7727 0.5368 0.3388 0.9627 0.3586 0.0000 767.669 22.356 321.467
116 0.000000 0 0.7726 0.5370 0.3388 0.9627 0.3586 0.0000 767.672 22.356 321.470
117 0.000000 0 0.7725 0.5371 0.3388 0.9627 0.3586 0.0000 767.674 22.356 321.473
118 0.000000 0 0.7724 0.5372 0.3388 0.9627 0.3586 0.0000 767.676 22.356 321.474
119 0.000000 0 0.7724 0.5373 0.3388 0.9627 0.3586 0.0000 767.678 22.356 321.477
120 0.000000 0 0.7723 0.5374 0.3388 0.9627 0.3586 0.0000 767.680 22.356 321.478
121 0.000000 0 0.7722 0.5375 0.3387 0.9627 0.3586 0.0000 767.682 22.356 321.480
122 0.000000 0 0.7722 0.5376 0.3387 0.9627 0.3586 0.0000 767.683 22.356 321.482
123 0.000000 0 0.7721 0.5377 0.3387 0.9627 0.3586 0.0000 767.685 22.356 321.483
124 0.000000 0 0.7721 0.5378 0.3387 0.9627 0.3586 0.0000 767.687 22.356 321.485
125 0.000000 0 0.7720 0.5379 0.3387 0.9627 0.3586 0.0000 767.688 22.356 321.487
126 0.000000 0 0.7719 0.5380 0.3387 0.9627 0.3586 0.0000 767.690 22.356 321.488
127 0.000000 0 0.7719 0.5381 0.3387 0.9627 0.3586 0.0000 767.692 22.356 321.490
128 0.000000 0 0.7718 0.5382 0.3386 0.9627 0.3586 0.0000 767.694 22.356 321.492
129 0.000000 0 0.7717 0.5383 0.3386 0.9627 0.3586 0.0000 767.695 22.356 321.494
130 0.000000 0 0.7716 0.5385 0.3386 0.9627 0.3586 0.0000 767.698 22.356 321.496
131 0.000000 0 0.7716 0.5386 0.3386 0.9627 0.3586 0.0000 767.699 22.356 321.497
132 0.000000 0 0.7716 0.5386 0.3386 0.9627 0.3586 0.0000 767.699 22.356 321.498
133 0.000000 0 0.7716 0.5386 0.3386 0.9627 0.3586 0.0000 767.699 22.356 321.498
134 0.000000 0 0.7715 0.5386 0.3386 0.9627 0.3586 0.0000 767.699 22.356 321.498
135 0.000000 0 0.7715 0.5386 0.3386 0.9627 0.3586 0.0000 767.700 22.356 321.498
136 0.000000 0 0.7715 0.5386 0.3386 0.9627 0.3586 0.0000 767.700 22.356 321.498
137 0.000000 0 0.7715 0.5386 0.3386 0.9627 0.3586 0.0000 767.700 22.356 321.498
138 0.000000 0 0.7715 0.5386 0.3386 0.9627 0.3586 0.0000 767.700 22.356 321.499
139 0.000000 0 0.7715 0.5387 0.3386 0.9627 0.3586 0.0000 767.700 22.356 321.499
140 0.000000 0 0.7715 0.5387 0.3386 0.9627 0.3586 0.0000 767.701 22.356 321.499
141 0.000000 0 0.7715 0.5387 0.3386 0.9627 0.3586 0.0000 767.701 22.356 321.499
142 0.000000 0 0.7715 0.5387 0.3386 0.9627 0.3586 0.0000 767.701 22.356 321.499
143 0.000000 0 0.7715 0.5387 0.3386 0.9627 0.3586 0.0000 767.701 22.356 321.500
144 0.000000 0 0.7715 0.5387 0.3386 0.9627 0.3586 0.0000 767.701 22.356 321.500
145 0.000000 0 0.7714 0.5387 0.3386 0.9627 0.3586 0.0000 767.702 22.356 321.500
146 0.000000 0 0.7714 0.5388 0.3386 0.9627 0.3586 0.0000 767.702 22.356 321.500
147 0.000000 0 0.7714 0.5388 0.3386 0.9627 0.3586 0.0000 767.702 22.356 321.500
148 0.000000 0 0.7714 0.5388 0.3386 0.9627 0.3586 0.0000 767.702 22.356 321.501
149 0.000000 0 0.7714 0.5388 0.3386 0.9627 0.3586 0.0000 767.702 22.356 321.501
150 0.000000 0 0.7714 0.5388 0.3386 0.9627 0.3586 0.0000 767.702 22.380 321.502
