# call qx qy qz carve_dist ground_y above_ground path_m path_measured darkness
6648 807.631 52.356 238.521 -0.989090 70.361 0 54.258 1 1.000000
6649 807.645 52.359 238.496 -0.988922 70.363 0 54.287 1 1.000000
6650 807.645 52.359 238.496 -0.988922 70.363 0 54.287 1 1.000000
6651 807.660 52.363 238.471 -0.989006 70.365 0 54.317 1 1.000000
6652 807.660 52.363 238.471 -0.989006 70.365 0 54.317 1 1.000000
6653 807.675 52.367 238.446 -0.989094 70.367 0 54.346 1 1.000000
6654 807.675 52.367 238.446 -0.989094 70.367 0 54.346 1 1.000000
6655 807.690 52.370 238.420 -0.989182 70.369 0 54.375 1 1.000000
6656 807.690 52.370 238.420 -0.989182 70.369 0 54.375 1 1.000000
6657 807.704 52.374 238.395 -0.989269 70.371 0 54.404 1 1.000000
6658 807.704 52.374 238.395 -0.989269 70.371 0 54.404 1 1.000000
6659 807.719 52.377 238.370 -0.989357 70.374 0 54.434 1 1.000000
6660 807.719 52.377 238.370 -0.989357 70.374 0 54.434 1 1.000000
6661 807.734 52.381 238.345 -0.989445 70.376 0 54.463 1 1.000000
6662 807.734 52.381 238.345 -0.989445 70.376 0 54.463 1 1.000000
6663 807.749 52.385 238.319 -0.989532 70.378 0 54.492 1 1.000000
6664 807.749 52.385 238.319 -0.989532 70.378 0 54.492 1 1.000000
6665 807.764 52.388 238.294 -0.989620 70.380 0 54.522 1 1.000000
6666 807.778 52.392 238.269 -0.989708 70.382 0 54.551 1 1.000000
6667 807.778 52.392 238.269 -0.989708 70.382 0 54.551 1 1.000000
6668 807.793 52.396 238.244 -0.989796 70.384 0 54.580 1 1.000000
6669 807.793 52.396 238.244 -0.989796 70.384 0 54.580 1 1.000000
6670 807.808 52.399 238.219 -0.989883 70.387 0 54.609 1 1.000000
6671 807.808 52.399 238.219 -0.989883 70.387 0 54.609 1 1.000000
6672 807.823 52.403 238.193 -0.989967 70.389 0 54.639 1 1.000000
6673 807.823 52.403 238.193 -0.989967 70.389 0 54.639 1 1.000000
6674 807.837 52.406 238.168 -0.990055 70.391 0 54.668 1 1.000000
6675 807.852 52.410 238.143 -0.990147 70.393 0 54.697 1 1.000000
6676 807.852 52.410 238.143 -0.990147 70.393 0 54.697 1 1.000000
6677 807.867 52.414 238.118 -0.990234 70.395 0 54.727 1 1.000000
6678 807.867 52.414 238.118 -0.990234 70.395 0 54.727 1 1.000000
6679 807.882 52.417 238.092 -0.990322 70.397 0 54.756 1 1.000000
6680 807.882 52.417 238.092 -0.990322 70.397 0 54.756 1 1.000000
6681 807.896 52.421 238.067 -0.990406 70.400 0 54.785 1 1.000000
6682 807.896 52.421 238.067 -0.990406 70.400 0 54.785 1 1.000000
6683 807.911 52.424 238.042 -0.990498 70.402 0 54.814 1 1.000000
6684 807.911 52.424 238.042 -0.990498 70.402 0 54.814 1 1.000000
6685 807.926 52.428 238.017 -0.990585 70.404 0 54.844 1 1.000000
6686 807.926 52.428 238.017 -0.990585 70.404 0 54.844 1 1.000000
6687 807.941 52.432 237.992 -0.990673 70.406 0 54.873 1 1.000000
6688 807.941 52.432 237.992 -0.990673 70.406 0 54.873 1 1.000000
6689 807.955 52.435 237.966 -0.990570 70.408 0 54.902 1 1.000000
6690 807.955 52.435 237.966 -0.990570 70.408 0 54.902 1 1.000000
6691 807.970 52.438 237.941 -0.990501 70.410 0 54.932 1 1.000000
6692 807.970 52.438 237.941 -0.990501 70.410 0 54.932 1 1.000000
6693 807.985 52.442 237.916 -0.990429 70.413 0 54.961 1 1.000000
6694 807.985 52.442 237.916 -0.990429 70.413 0 54.961 1 1.000000
6695 808.000 52.445 237.890 -0.990360 70.415 0 54.990 1 1.000000
6696 808.000 52.445 237.890 -0.990360 70.415 0 54.990 1 1.000000
6697 808.014 52.449 237.865 -0.990288 70.423 0 55.020 1 1.000000
6698 808.029 52.452 237.840 -0.990215 70.503 0 55.049 1 1.000000
6699 808.029 52.452 237.840 -0.990215 70.503 0 55.049 1 1.000000
6700 808.044 52.456 237.815 -0.990147 70.583 0 55.078 1 1.000000
6701 808.044 52.456 237.815 -0.990147 70.583 0 55.078 1 1.000000
6702 808.059 52.459 237.789 -0.990074 70.664 0 55.108 1 1.000000
6703 808.059 52.459 237.789 -0.990074 70.664 0 55.108 1 1.000000
6704 808.074 52.463 237.764 -0.990002 70.744 0 55.137 1 1.000000
6705 808.074 52.463 237.764 -0.990002 70.744 0 55.137 1 1.000000
6706 808.088 52.466 237.739 -0.989929 70.824 0 55.166 1 1.000000
6707 808.103 52.470 237.714 -0.989861 70.904 0 55.196 1 1.000000
6708 808.103 52.470 237.714 -0.989861 70.904 0 55.196 1 1.000000
6709 808.118 52.473 237.688 -0.989788 70.985 0 55.225 1 1.000000
6710 808.118 52.473 237.688 -0.989788 70.985 0 55.225 1 1.000000
6711 808.133 52.476 237.663 -0.989719 71.065 0 55.254 1 1.000000
6712 808.147 52.480 237.638 -0.989647 71.145 0 55.284 1 1.000000
6713 808.147 52.480 237.638 -0.989647 71.145 0 55.284 1 1.000000
6714 808.162 52.483 237.612 -0.989574 71.225 0 55.313 1 1.000000
6715 808.162 52.483 237.612 -0.989574 71.225 0 55.313 1 1.000000
6716 808.177 52.487 237.587 -0.989506 71.306 0 55.342 1 1.000000
6717 808.177 52.487 237.587 -0.989506 71.306 0 55.342 1 1.000000
6718 808.192 52.490 237.562 -0.989433 71.386 0 55.372 1 1.000000
6719 808.192 52.490 237.562 -0.989433 71.386 0 55.372 1 1.000000
6720 808.206 52.495 237.537 -0.990833 71.465 0 55.401 1 1.000000
6721 808.206 52.495 237.537 -0.990833 71.465 0 55.401 1 1.000000
6722 808.221 52.501 237.512 -0.992702 71.543 0 55.429 1 1.000000
6723 808.221 52.501 237.512 -0.992702 71.543 0 55.429 1 1.000000
6724 808.236 52.506 237.488 -0.994572 71.621 0 55.458 1 1.000000
6725 808.236 52.506 237.488 -0.994572 71.621 0 55.458 1 1.000000
6726 808.250 52.511 237.464 -0.996441 71.698 0 55.487 1 1.000000
6727 808.250 52.511 237.464 -0.996441 71.698 0 55.487 1 1.000000
6728 808.265 52.516 237.439 -0.998306 71.776 0 55.516 1 1.000000
6729 808.280 52.522 237.415 -1.000172 71.853 0 55.544 1 1.000000
6730 808.280 52.522 237.415 -1.000172 71.853 0 55.544 1 1.000000
6731 808.294 52.527 237.390 -1.002041 71.931 0 55.573 1 1.000000
6732 808.294 52.527 237.390 -1.002041 71.931 0 55.573 1 1.000000
6733 808.309 52.532 237.366 -1.003910 72.008 0 55.602 1 1.000000
6734 808.309 52.532 237.366 -1.003910 72.008 0 55.602 1 1.000000
6735 808.324 52.536 237.341 -1.003674 72.088 0 55.631 1 1.000000
6736 808.324 52.536 237.341 -1.003674 72.088 0 55.631 1 1.000000
6737 808.339 52.537 237.315 -1.001392 72.169 0 55.661 1 1.000000
6738 808.339 52.537 237.315 -1.001392 72.169 0 55.661 1 1.000000
6739 808.354 52.539 237.290 -1.000114 72.250 0 55.690 1 1.000000
6740 808.354 52.539 237.290 -1.000114 72.250 0 55.690 1 1.000000
6741 808.369 52.542 237.264 -0.998840 72.331 0 55.720 1 1.000000
6742 808.384 52.544 237.239 -0.997562 72.411 0 55.749 1 1.000000
6743 808.384 52.544 237.239 -0.997562 72.411 0 55.749 1 1.000000
6744 808.400 52.546 237.213 -0.996284 72.492 0 55.779 1 1.000000
6745 808.400 52.546 237.213 -0.996284 72.492 0 55.779 1 1.000000
6746 808.415 52.548 237.188 -0.995007 72.573 0 55.808 1 1.000000
6747 808.415 52.548 237.188 -0.995007 72.573 0 55.808 1 1.000000
6748 808.430 52.551 237.162 -0.993732 72.654 0 55.837 1 1.000000
6749 808.430 52.551 237.162 -0.993732 72.654 0 55.837 1 1.000000
6750 808.445 52.553 237.137 -0.992458 72.734 0 55.867 1 1.000000
6751 808.445 52.553 237.137 -0.992458 72.734 0 55.867 1 1.000000
6752 808.460 52.555 237.112 -0.991180 72.815 0 55.896 1 1.000000
6753 808.460 52.555 237.112 -0.991180 72.815 0 55.896 1 1.000000
6754 808.475 52.557 237.086 -0.989902 72.896 0 55.926 1 1.000000
6755 808.475 52.557 237.086 -0.989902 72.896 0 55.926 1 1.000000
6756 808.490 52.560 237.061 -0.988628 72.977 0 55.955 1 1.000000
6757 808.505 52.563 237.035 -0.988251 73.057 0 55.985 1 1.000000
6758 808.505 52.563 237.035 -0.988251 73.057 0 55.985 1 1.000000
6759 808.520 52.566 237.010 -0.988403 73.137 0 56.014 1 1.000000
6760 808.520 52.566 237.010 -0.988403 73.137 0 56.014 1 1.000000
6761 808.535 52.570 236.985 -0.988548 73.218 0 56.044 1 1.000000
6762 808.549 52.574 236.959 -0.988701 73.298 0 56.073 1 1.000000
6763 808.549 52.574 236.959 -0.988701 73.298 0 56.073 1 1.000000
6764 808.564 52.577 236.934 -0.988846 73.378 0 56.102 1 1.000000
6765 808.564 52.577 236.934 -0.988846 73.378 0 56.102 1 1.000000
6766 808.578 52.581 236.909 -0.988995 73.458 0 56.131 1 1.000000
6767 808.578 52.581 236.909 -0.988995 73.458 0 56.131 1 1.000000
6768 808.593 52.585 236.883 -0.989140 73.539 0 56.161 1 1.000000
6769 808.593 52.585 236.883 -0.989140 73.539 0 56.161 1 1.000000
6770 808.607 52.588 236.858 -0.989288 73.619 0 56.190 1 1.000000
6771 808.607 52.588 236.858 -0.989288 73.619 0 56.190 1 1.000000
6772 808.622 52.592 236.833 -0.989433 73.699 0 56.219 1 1.000000
6773 808.622 52.592 236.833 -0.989433 73.699 0 56.219 1 1.000000
6774 808.636 52.596 236.807 -0.989578 73.779 0 56.249 1 1.000000
6775 808.636 52.596 236.807 -0.989578 73.779 0 56.249 1 1.000000
6776 808.651 52.599 236.782 -0.989727 73.859 0 56.278 1 1.000000
6777 808.651 52.599 236.782 -0.989727 73.859 0 56.278 1 1.000000
6778 808.665 52.603 236.757 -0.989872 73.940 0 56.307 1 1.000000
6779 808.665 52.603 236.757 -0.989872 73.940 0 56.307 1 1.000000
6780 808.680 52.607 236.731 -0.990021 74.020 0 56.336 1 1.000000
6781 808.680 52.607 236.731 -0.990021 74.020 0 56.336 1 1.000000
6782 808.694 52.610 236.706 -0.989651 74.100 0 56.366 1 1.000000
6783 808.709 52.613 236.681 -0.989357 74.181 0 56.395 1 1.000000
6784 808.709 52.613 236.681 -0.989357 74.181 0 56.395 1 1.000000
6785 808.724 52.616 236.655 -0.989059 74.261 0 56.425 1 1.000000
6786 808.724 52.616 236.655 -0.989059 74.261 0 56.425 1 1.000000
6787 808.738 52.620 236.630 -0.988766 74.342 0 56.454 1 1.000000
6788 808.753 52.623 236.604 -0.988472 74.422 0 56.483 1 1.000000
6789 808.753 52.623 236.604 -0.988472 74.422 0 56.483 1 1.000000
6790 808.768 52.626 236.579 -0.988178 74.503 0 56.513 1 1.000000
6791 808.768 52.626 236.579 -0.988178 74.503 0 56.513 1 1.000000
6792 808.781 52.629 236.553 -0.987881 74.586 0 56.542 1 1.000000
6793 808.781 52.629 236.553 -0.987881 74.586 0 56.542 1 1.000000
6794 808.793 52.633 236.526 -0.987579 74.671 0 56.572 1 1.000000
6795 808.793 52.633 236.526 -0.987579 74.671 0 56.572 1 1.000000
6796 808.803 52.636 236.498 -0.987724 74.758 0 56.601 1 1.000000
6797 808.812 52.640 236.471 -0.987728 74.847 0 56.630 1 1.000000
6798 808.812 52.640 236.471 -0.987728 74.847 0 56.630 1 1.000000
6799 808.812 52.640 236.471 -0.987728 74.847 0 56.630 1 1.000000
6800 808.819 52.643 236.442 -0.987732 74.937 0 56.659 1 1.000000
6801 808.819 52.643 236.442 -0.987732 74.937 0 56.659 1 1.000000
6802 808.825 52.647 236.414 -0.987743 75.029 0 56.688 1 1.000000
6803 808.825 52.647 236.414 -0.987743 75.029 0 56.688 1 1.000000
6804 808.830 52.650 236.385 -0.987759 75.122 0 56.717 1 1.000000
6805 808.830 52.650 236.385 -0.987759 75.122 0 56.717 1 1.000000
6806 808.832 52.654 236.355 -0.987774 75.216 0 56.744 1 1.000000
6807 808.832 52.654 236.355 -0.987774 75.216 0 56.744 1 1.000000
6808 808.833 52.657 236.326 -0.987801 75.310 0 56.772 1 1.000000
6809 808.833 52.657 236.326 -0.987801 75.310 0 56.772 1 1.000000
6810 808.833 52.660 236.297 -0.987820 75.405 0 56.799 1 1.000000
6811 808.833 52.660 236.297 -0.987820 75.405 0 56.799 1 1.000000
6812 808.831 52.663 236.268 -0.987854 75.500 0 56.825 1 1.000000
6813 808.831 52.663 236.268 -0.987854 75.500 0 56.825 1 1.000000
6814 808.828 52.666 236.238 -0.987888 75.596 0 56.850 1 1.000000
6815 808.828 52.666 236.238 -0.987888 75.596 0 56.850 1 1.000000
6816 808.823 52.669 236.209 -0.987923 75.691 0 56.874 1 1.000000
6817 808.823 52.669 236.209 -0.987923 75.691 0 56.874 1 1.000000
6818 808.816 52.672 236.181 -0.987957 75.785 0 56.898 1 1.000000
6819 808.816 52.672 236.181 -0.987957 75.785 0 56.898 1 1.000000
6820 808.808 52.675 236.152 -0.987999 75.879 0 56.921 1 1.000000
6821 808.808 52.675 236.152 -0.987999 75.879 0 56.921 1 1.000000
6822 808.798 52.678 236.124 -0.988049 75.971 0 56.942 1 1.000000
6823 808.798 52.678 236.124 -0.988049 75.971 0 56.942 1 1.000000
6824 808.787 52.680 236.097 -0.988094 76.063 0 56.963 1 1.000000
6825 808.787 52.680 236.097 -0.988094 76.063 0 56.963 1 1.000000
6826 808.775 52.683 236.070 -0.988144 76.153 0 56.982 1 1.000000
6827 808.775 52.683 236.070 -0.988144 76.153 0 56.982 1 1.000000
6828 808.761 52.685 236.044 -0.988201 76.241 0 57.000 1 1.000000
6829 808.761 52.685 236.044 -0.988201 76.241 0 57.000 1 1.000000
6830 808.745 52.687 236.019 -0.988255 76.327 0 57.017 1 1.000000
6831 808.745 52.687 236.019 -0.988255 76.327 0 57.017 1 1.000000
6832 808.745 52.687 236.019 -0.988255 76.327 0 57.017 1 1.000000
6833 808.729 52.689 235.994 -0.988316 76.412 0 57.033 1 1.000000
6834 808.729 52.689 235.994 -0.988316 76.412 0 57.033 1 1.000000
6835 808.711 52.691 235.970 -0.988373 76.493 0 57.047 1 1.000000
6836 808.691 52.692 235.948 -0.988438 76.572 0 57.060 1 1.000000
6837 808.691 52.692 235.948 -0.988438 76.572 0 57.060 1 1.000000
6838 808.671 52.694 235.926 -0.988503 76.649 0 57.072 1 1.000000
6839 808.671 52.694 235.926 -0.988503 76.649 0 57.072 1 1.000000
6840 808.650 52.695 235.905 -0.988567 76.722 0 57.082 1 1.000000
6841 808.650 52.695 235.905 -0.988567 76.722 0 57.082 1 1.000000
6842 808.627 52.696 235.886 -0.988632 76.792 0 57.090 1 1.000000
6843 808.627 52.696 235.886 -0.988632 76.792 0 57.090 1 1.000000
6844 808.604 52.697 235.867 -0.988705 76.858 0 57.097 1 1.000000
6845 808.604 52.697 235.867 -0.988705 76.858 0 57.097 1 1.000000
6846 808.579 52.698 235.850 -0.988773 76.921 0 57.103 1 1.000000
6847 808.579 52.698 235.850 -0.988773 76.921 0 57.103 1 1.000000
6848 808.554 52.698 235.834 -0.988846 76.980 0 57.107 1 1.000000
6849 808.501 52.702 235.806 -0.992310 77.086 0 57.111 1 1.000000
6850 808.501 52.702 235.806 -0.992310 77.086 0 57.111 1 1.000000
6851 808.501 52.702 235.806 -0.992310 77.086 0 57.111 1 1.000000
6852 808.476 52.707 235.793 -0.997284 77.137 0 57.114 1 1.000000
6853 808.476 52.707 235.793 -0.997284 77.137 0 57.114 1 1.000000
6854 808.451 52.713 235.780 -1.002251 77.187 0 57.116 1 1.000000
6855 808.451 52.713 235.780 -1.002251 77.187 0 57.116 1 1.000000
6856 808.426 52.718 235.767 -1.007217 77.238 0 57.118 1 1.000000
6857 808.299 52.744 235.700 -1.032059 77.496 0 57.129 1 1.000000
6858 808.299 52.744 235.700 -1.032059 77.496 0 57.129 1 1.000000
6859 808.299 52.744 235.700 -1.032059 77.496 0 57.129 1 1.000000
6860 808.274 52.749 235.687 -1.037029 77.549 0 57.132 1 1.000000
6861 808.274 52.749 235.687 -1.037029 77.549 0 57.132 1 1.000000
6862 808.249 52.755 235.674 -1.041996 77.601 0 57.134 1 1.000000
6863 808.249 52.755 235.674 -1.041996 77.601 0 57.134 1 1.000000
6864 808.223 52.760 235.661 -1.019142 77.654 0 57.136 1 1.000000
6865 808.096 52.786 235.596 -0.877279 77.916 0 57.146 1 1.000000
6866 808.096 52.786 235.596 -0.877279 77.916 0 57.146 1 1.000000
6867 808.096 52.786 235.596 -0.877279 77.916 0 57.146 1 1.000000
6868 808.070 52.791 235.585 -0.848866 77.960 0 57.145 1 1.000000
6869 808.070 52.791 235.585 -0.848866 77.960 0 57.145 1 1.000000
6870 808.043 52.796 235.576 -0.820520 78.000 0 57.143 1 1.000000
6871 808.043 52.796 235.576 -0.820520 78.000 0 57.143 1 1.000000
6872 808.015 52.801 235.569 -0.792235 78.035 0 57.139 1 1.000000
6873 808.015 52.801 235.569 -0.792235 78.035 0 57.139 1 1.000000
6874 807.987 52.806 235.563 -0.764139 78.066 0 57.133 1 1.000000
6875 807.987 52.806 235.563 -0.764139 78.066 0 57.133 1 1.000000
6876 807.958 52.810 235.558 -0.736380 78.091 0 57.126 1 1.000000
6877 807.958 52.810 235.558 -0.736380 78.091 0 57.126 1 1.000000
6878 807.930 52.815 235.555 -0.709081 78.111 0 57.118 1 1.000000
6879 807.930 52.815 235.555 -0.709081 78.111 0 57.118 1 1.000000
6880 807.901 52.819 235.553 -0.682193 78.126 0 57.108 1 1.000000
6881 807.872 52.823 235.553 -0.655833 78.136 0 57.097 1 1.000000
6882 807.872 52.823 235.553 -0.655833 78.136 0 57.097 1 1.000000
6883 807.843 52.827 235.555 -0.630136 78.140 0 57.084 1 1.000000
6884 807.843 52.827 235.555 -0.630136 78.140 0 57.084 1 1.000000
6885 807.843 52.827 235.555 -0.630136 78.140 0 57.084 1 1.000000
6886 807.814 52.831 235.558 -0.605165 78.138 0 63.344 1 1.000000
6887 807.785 52.835 235.562 -0.580936 78.132 0 63.373 1 1.000000
6888 807.757 52.839 235.569 -0.557569 78.119 0 63.401 1 1.000000
6889 807.757 52.839 235.569 -0.557569 78.119 0 63.401 1 1.000000
6890 807.728 52.842 235.576 -0.535070 78.101 0 63.430 1 1.000000
6891 807.728 52.842 235.576 -0.535070 78.101 0 63.430 1 1.000000
6892 807.705 52.850 235.587 -0.517670 78.072 0 63.457 1 1.000000
6893 807.705 52.850 235.587 -0.517670 78.072 0 63.457 1 1.000000
6894 807.689 52.861 235.600 -0.509025 78.031 0 63.478 1 1.000000
6895 807.689 52.861 235.600 -0.509025 78.031 0 63.478 1 1.000000
6896 807.673 52.871 235.613 -0.499543 77.989 0 63.500 1 1.000000
6897 807.655 52.880 235.627 -0.489037 77.947 0 63.524 1 1.000000
6898 807.655 52.880 235.627 -0.489037 77.947 0 63.524 1 1.000000
6899 807.636 52.889 235.641 -0.477303 77.903 0 63.548 1 1.000000
6900 807.636 52.889 235.641 -0.477303 77.903 0 63.548 1 1.000000
6901 807.616 52.896 235.655 -0.464322 77.860 0 63.574 1 1.000000
6902 807.616 52.896 235.655 -0.464322 77.860 0 63.574 1 1.000000
6903 807.616 52.896 235.655 -0.464322 77.860 0 63.574 1 1.000000
6904 807.594 52.903 235.669 -0.449964 77.817 0 63.601 1 1.000000
6905 807.570 52.908 235.683 -0.434499 77.776 0 63.628 1 1.000000
6906 807.570 52.908 235.683 -0.434499 77.776 0 63.628 1 1.000000
6907 807.570 52.908 235.683 -0.434499 77.776 0 63.628 1 1.000000
6908 807.548 52.914 235.697 -0.419528 77.733 0 63.655 1 1.000000
6909 807.548 52.914 235.697 -0.419528 77.733 0 63.655 1 1.000000
6910 807.525 52.920 235.711 -0.404561 77.690 0 63.683 1 1.000000
6911 807.525 52.920 235.711 -0.404561 77.690 0 63.683 1 1.000000
6912 807.502 52.926 235.725 -0.389589 77.647 0 63.710 1 1.000000
6913 807.502 52.926 235.725 -0.389589 77.647 0 63.710 1 1.000000
6914 807.479 52.932 235.739 -0.374611 77.604 0 63.737 1 1.000000
6915 807.479 52.932 235.739 -0.374611 77.604 0 63.737 1 1.000000
6916 807.456 52.938 235.753 -0.359582 77.561 0 63.765 1 1.000000
6917 807.456 52.938 235.753 -0.359582 77.561 0 63.765 1 1.000000
6918 807.433 52.944 235.768 -0.344604 77.518 0 63.792 1 1.000000
6919 807.433 52.944 235.768 -0.344604 77.518 0 63.792 1 1.000000
6920 807.411 52.951 235.782 -0.329574 77.476 0 63.819 1 1.000000
6921 807.411 52.951 235.782 -0.329574 77.476 0 63.819 1 1.000000
6922 807.388 52.957 235.796 -0.314539 77.433 0 63.847 1 1.000000
6923 807.365 52.963 235.810 -0.299567 77.390 0 63.874 1 1.000000
6924 807.365 52.963 235.810 -0.299567 77.390 0 63.874 1 1.000000
6925 807.323 52.978 235.829 -0.269711 77.334 0 63.922 1 1.000000
6926 807.323 52.978 235.829 -0.269711 77.334 0 63.922 1 1.000000
6927 807.320 52.976 235.852 -0.275948 77.255 0 63.934 1 1.000000
6928 807.320 52.976 235.852 -0.275948 77.255 0 63.934 1 1.000000
6929 807.311 52.974 235.870 -0.275031 77.191 0 63.949 1 1.000000
6930 807.311 52.974 235.870 -0.275031 77.191 0 63.949 1 1.000000
6931 807.302 52.969 235.890 -0.275212 77.125 0 63.963 1 1.000000
6932 807.302 52.969 235.890 -0.275212 77.125 0 63.963 1 1.000000
6933 807.294 52.963 235.909 -0.276366 77.057 0 63.977 1 1.000000
6934 807.294 52.963 235.909 -0.276366 77.057 0 63.977 1 1.000000
6935 807.288 52.954 235.929 -0.278623 76.987 0 63.989 1 1.000000
6936 807.282 52.942 235.950 -0.281915 76.915 0 64.000 1 1.000000
6937 807.277 52.929 235.971 -0.286512 76.841 0 64.010 1 1.000000
6938 807.277 52.911 235.992 -0.295200 76.767 0 64.014 1 1.000000
6939 807.277 52.911 235.992 -0.295200 76.767 0 64.014 1 1.000000
6940 807.278 52.891 236.013 -0.304657 76.692 0 64.017 1 1.000000
6941 807.278 52.891 236.013 -0.304657 76.692 0 64.017 1 1.000000
6942 807.285 52.881 236.031 -0.319016 76.624 0 64.016 1 1.000000
6943 807.285 52.881 236.031 -0.319016 76.624 0 64.016 1 1.000000
6944 807.273 52.888 236.044 -0.312943 76.582 0 64.034 1 1.000000
6945 807.268 52.886 236.057 -0.313778 76.536 0 64.043 1 1.000000
6946 807.268 52.886 236.057 -0.313778 76.536 0 64.043 1 1.000000
6947 807.266 52.881 236.071 -0.317638 76.487 0 64.050 1 1.000000
6948 807.265 52.875 236.086 -0.323092 76.434 0 64.055 1 1.000000
6949 807.265 52.875 236.086 -0.323092 76.434 0 64.055 1 1.000000
6950 807.265 52.875 236.086 -0.323092 76.434 0 64.055 1 1.000000
6951 807.260 52.883 236.101 -0.323888 76.384 0 64.068 1 1.000000
6952 807.260 52.883 236.101 -0.323888 76.384 0 64.068 1 1.000000
6953 807.254 52.880 236.114 -0.324718 76.339 0 64.077 1 1.000000
6954 807.252 52.875 236.128 -0.328515 76.291 0 64.084 1 1.000000
6955 807.252 52.875 236.128 -0.328515 76.291 0 64.084 1 1.000000
6956 807.251 52.868 236.142 -0.333067 76.241 0 56.316 1 1.000000
6957 807.251 52.868 236.142 -0.333067 76.241 0 56.316 1 1.000000
6958 807.252 52.863 236.157 -0.340749 76.186 0 56.302 1 1.000000
6959 807.245 52.870 236.171 -0.339081 76.140 0 56.287 1 1.000000
6960 807.245 52.870 236.171 -0.339081 76.140 0 56.287 1 1.000000
6961 807.240 52.868 236.183 -0.339843 76.096 0 56.273 1 1.000000
6962 807.237 52.863 236.197 -0.343631 76.048 0 56.259 1 1.000000
6963 807.237 52.863 236.197 -0.343631 76.048 0 56.259 1 1.000000
6964 807.236 52.856 236.211 -0.348255 75.998 0 56.245 1 1.000000
6965 807.234 52.851 236.227 -0.353228 75.943 0 56.230 1 1.000000
6966 807.234 52.851 236.227 -0.353228 75.943 0 56.230 1 1.000000
6967 807.228 52.857 236.242 -0.353495 75.894 0 56.215 1 1.000000
6968 807.228 52.857 236.242 -0.353495 75.894 0 56.215 1 1.000000
6969 807.223 52.855 236.255 -0.354522 75.848 0 56.200 1 1.000000
6970 807.221 52.850 236.269 -0.357846 75.800 0 56.186 1 1.000000
6971 807.221 52.850 236.269 -0.357846 75.800 0 56.186 1 1.000000
6972 807.219 52.842 236.283 -0.361929 75.751 0 56.172 1 1.000000
6973 807.212 52.842 236.312 -0.367745 75.650 0 56.143 1 1.000000
6974 807.212 52.842 236.312 -0.367745 75.650 0 56.143 1 1.000000
6975 807.207 52.839 236.325 -0.368705 75.605 0 56.129 1 1.000000
6976 807.207 52.839 236.325 -0.368705 75.605 0 56.129 1 1.000000
6977 807.205 52.834 236.338 -0.371961 75.558 0 56.115 1 1.000000
6978 807.205 52.834 236.338 -0.371961 75.558 0 56.115 1 1.000000
6979 807.203 52.827 236.352 -0.376045 75.511 0 56.101 1 1.000000
6980 807.203 52.821 236.367 -0.382459 75.458 0 56.087 1 1.000000
6981 807.203 52.821 236.367 -0.382459 75.458 0 56.087 1 1.000000
6982 807.196 52.827 236.381 -0.381672 75.411 0 56.072 1 1.000000
6983 807.196 52.827 236.381 -0.381672 75.411 0 56.072 1 1.000000
6984 807.191 52.824 236.393 -0.382502 75.368 0 56.058 1 1.000000
6985 807.189 52.819 236.407 -0.385758 75.322 0 56.045 1 1.000000
6986 807.189 52.819 236.407 -0.385758 75.322 0 56.045 1 1.000000
6987 807.189 52.819 236.407 -0.385758 75.322 0 56.045 1 1.000000
6988 807.187 52.812 236.420 -0.389832 75.276 0 56.031 1 1.000000
6989 807.187 52.806 236.435 -0.396265 75.223 0 56.017 1 1.000000
6990 807.187 52.806 236.435 -0.396265 75.223 0 56.017 1 1.000000
6991 807.180 52.812 236.448 -0.395344 75.178 0 56.003 1 1.000000
6992 807.176 52.810 236.461 -0.396101 75.136 0 55.989 1 1.000000
6993 807.176 52.810 236.461 -0.396101 75.136 0 55.989 1 1.000000
6994 807.173 52.804 236.474 -0.399357 75.091 0 55.976 1 1.000000
6995 807.173 52.804 236.474 -0.399357 75.091 0 55.976 1 1.000000
6996 807.173 52.804 236.474 -0.399357 75.091 0 55.976 1 1.000000
6997 807.172 52.797 236.487 -0.403300 75.046 0 55.963 1 1.000000
6998 807.172 52.791 236.501 -0.409801 74.994 0 55.949 1 1.000000
6999 807.172 52.791 236.501 -0.409801 74.994 0 55.949 1 1.000000
7000 807.165 52.798 236.514 -0.408681 74.950 0 55.935 1 1.000000
7001 807.165 52.798 236.514 -0.408681 74.950 0 55.935 1 1.000000
7002 807.160 52.795 236.526 -0.409376 74.909 0 55.922 1 1.000000
7003 807.160 52.795 236.526 -0.409376 74.909 0 55.922 1 1.000000
7004 807.158 52.790 236.539 -0.412622 74.865 0 55.909 1 1.000000
7005 807.158 52.790 236.539 -0.412622 74.865 0 55.909 1 1.000000
7006 807.156 52.783 236.552 -0.416503 74.821 0 55.896 1 1.000000
7007 807.156 52.783 236.552 -0.416503 74.821 0 55.896 1 1.000000
7008 807.156 52.783 236.552 -0.416503 74.821 0 55.896 1 1.000000
7009 807.157 52.777 236.566 -0.423077 74.771 0 55.882 1 1.000000
7010 807.150 52.784 236.579 -0.421763 74.728 0 55.869 1 1.000000
7011 807.150 52.784 236.579 -0.421763 74.728 0 55.869 1 1.000000
7012 807.145 52.781 236.591 -0.422385 74.688 0 55.856 1 1.000000
7013 807.145 52.781 236.591 -0.422385 74.688 0 55.856 1 1.000000
7014 807.143 52.776 236.603 -0.425564 74.645 0 55.843 1 1.000000
