# Daggerfall N per-frame log -- one line per PRESENTED frame.
# No readback, no settle, no cooldown: this instrument cannot
# quiet the thing it is pointed at. Between-frames motion is
# arithmetic on adjacent lines.
# frame dt_ms game_s speed fov_y eye_x eye_y eye_z yaw pitch
140 8.3135 866.417219 1.790630 1.30900002 130.984833 22.456755 127.549042 1.597545 0.000000
141 8.6275 866.425847 1.790630 1.30900085 131.000305 22.457905 127.548462 1.597543 0.000000
142 8.3354 866.434182 1.790630 1.30900002 131.015244 22.458984 127.547905 1.597540 0.000000
143 8.0686 866.442251 1.790630 1.30900085 131.029694 22.459759 127.547379 1.597538 0.000000
144 8.3316 866.450582 1.790630 1.30900002 131.044632 22.460535 127.546814 1.597536 0.000000
145 8.3160 866.458898 1.790630 1.30900085 131.059555 22.461016 127.546249 1.597533 0.000000
146 8.5939 866.467492 1.790630 1.30900002 131.074966 22.461481 127.545677 1.597531 0.000000
147 8.1156 866.475608 1.790630 1.30900085 131.089508 22.461641 127.545135 1.597529 0.000000
148 8.2676 866.483875 1.790630 1.30900002 131.104324 22.461786 127.544586 1.597526 0.000000
149 8.6377 866.492513 1.790630 1.30900085 131.119827 22.461647 127.544037 1.597524 0.000000
150 8.0932 866.500606 1.790630 1.30900002 131.134338 22.461498 127.543518 1.597522 0.000000
151 8.5683 866.509174 1.790630 1.30900085 131.149704 22.461081 127.542984 1.597519 0.000000
152 8.0493 866.517224 1.790630 1.30900002 131.164124 22.460672 127.542496 1.597517 0.000000
153 8.3432 866.525567 1.790630 1.30900085 131.179092 22.460030 127.542023 1.597515 0.000000
154 8.5893 866.534156 1.790630 1.30900002 131.194489 22.459351 127.541534 1.597512 0.000000
155 8.0952 866.542251 1.790630 1.30900085 131.209000 22.458540 127.541115 1.597510 0.000000
156 8.5638 866.550815 1.790630 1.30900002 131.224350 22.457670 127.540672 1.597507 0.000000
157 8.1976 866.559013 1.790630 1.30900085 131.239044 22.456715 127.540298 1.597505 0.000000
158 8.1886 866.567201 1.790630 1.30900002 131.253723 22.455757 127.539932 1.597503 0.000000
159 8.3842 866.575586 1.790630 1.30900085 131.268753 22.454697 127.539597 1.597500 0.000000
160 8.5505 866.584136 1.790630 1.30900002 131.284073 22.453617 127.539268 1.597498 0.000000
161 8.1634 866.592299 1.790630 1.30900085 131.298706 22.452568 127.539024 1.597496 0.000000
162 8.2765 866.600576 1.790630 1.30900002 131.313538 22.451506 127.538780 1.597493 0.000000
163 8.5919 866.609168 1.790630 1.30900085 131.328934 22.450443 127.538582 1.597491 0.000000
164 8.1585 866.617326 1.790630 1.30900002 131.343552 22.449442 127.538406 1.597488 0.000000
165 8.4821 866.625808 1.790630 1.30900085 131.358765 22.448496 127.538292 1.597486 0.000000
166 8.0872 866.633896 1.790630 1.30900002 131.373245 22.447605 127.538193 1.597484 0.000000
167 8.3085 866.642204 1.790630 1.30900085 131.388123 22.446833 127.538177 1.597481 0.000000
168 8.6920 866.650896 1.790630 1.30900002 131.403687 22.446049 127.538162 1.597479 0.000000
169 8.0680 866.658964 1.790630 1.30900085 131.418137 22.445499 127.538223 1.597476 0.000000
170 8.6680 866.667632 1.790630 1.30900013 131.433655 22.444941 127.538300 1.597474 0.000000
171 7.9363 866.675568 1.790630 1.30900085 131.447876 22.444637 127.538437 1.597471 0.000000
172 8.3120 866.683880 1.790630 1.30900002 131.462753 22.444342 127.538597 1.597469 0.000000
173 8.6158 866.692496 1.790630 1.30900085 131.478180 22.444307 127.538849 1.597466 0.000000
174 8.3342 866.700830 1.790630 1.30900002 131.493118 22.444305 127.539101 1.597464 0.000000
175 8.0954 866.708926 1.790630 1.30900085 131.507599 22.444571 127.539436 1.597462 0.000000
176 8.5500 866.717476 1.790630 1.30900002 131.522903 22.444881 127.539795 1.597459 0.000000
177 8.1329 866.725609 1.790630 1.30900085 131.537460 22.445457 127.540222 1.597457 0.000000
178 8.3797 866.733988 1.790630 1.30900002 131.552460 22.446077 127.540665 1.597454 0.000000
179 8.2644 866.742253 1.790630 1.30900085 131.567261 22.446980 127.541199 1.597452 0.000000
180 8.5441 866.750797 1.790630 1.30900002 131.582535 22.447950 127.541756 1.597449 0.000000
181 8.1121 866.758909 1.790630 1.30900085 131.597046 22.449215 127.542366 1.597447 0.000000
182 8.3479 866.767257 1.788800 1.30900002 131.611984 22.450535 127.542992 1.597444 0.000000
183 8.3019 866.775559 1.788800 1.30900085 131.626831 22.452127 127.543716 1.597442 0.000000
184 8.5958 866.784154 1.788800 1.30900002 131.642181 22.453800 127.544479 1.597439 0.000000
185 8.1129 866.792267 1.788800 1.30900085 131.656677 22.455605 127.545258 1.597437 0.000000
186 8.5722 866.800840 1.788800 1.30900002 131.671997 22.457531 127.546104 1.597434 0.000000
187 8.0806 866.808920 1.788800 1.30900085 131.686432 22.459530 127.546982 1.597432 0.000000
188 8.3262 866.817246 1.788800 1.30900002 131.701294 22.461597 127.547882 1.597429 0.000000
189 8.3076 866.825554 1.788800 1.30900085 131.716156 22.463808 127.548874 1.597427 0.000000
190 8.6251 866.834179 1.788800 1.30900002 131.731552 22.466112 127.549889 1.597424 0.000000
191 8.1052 866.842284 1.788800 1.30900085 131.746033 22.468369 127.550934 1.597422 0.000000
192 8.5445 866.850829 1.788800 1.30900002 131.761292 22.470749 127.552017 1.597419 0.000000
193 8.1058 866.858934 1.788800 1.30900085 131.775772 22.473045 127.553131 1.597416 0.000000
194 8.3139 866.867248 1.788800 1.30900002 131.790619 22.475403 127.554260 1.597414 0.000000
195 8.3110 866.875559 1.788800 1.30900085 131.805450 22.477736 127.555450 1.597411 0.000000
196 8.3540 866.883913 1.788800 1.30900002 131.820374 22.480078 127.556656 1.597409 0.000000
197 8.5993 866.892513 1.788800 1.30900085 131.835724 22.482410 127.557953 1.597406 0.000000
198 8.3836 866.900896 1.788800 1.30900002 131.850693 22.484674 127.559235 1.597404 0.000000
199 8.0179 866.908914 1.788800 1.30900085 131.865005 22.486719 127.560486 1.597401 0.000000
200 8.3217 866.917236 1.788800 1.30900002 131.879852 22.488829 127.561798 1.597398 0.000000
201 8.6132 866.925849 1.788800 1.30900085 131.895233 22.490829 127.563202 1.597396 0.000000
202 8.3006 866.934150 1.788800 1.30900002 131.910049 22.492735 127.564552 1.597393 0.000000
203 8.1555 866.942305 1.788800 1.30900085 131.924622 22.494400 127.565903 1.597391 0.000000
204 8.5235 866.950829 1.788800 1.30900002 131.939835 22.496113 127.567329 1.597388 0.000000
205 8.1014 866.958930 1.788800 1.30900085 131.954300 22.497501 127.568703 1.597385 0.000000
206 8.2989 866.967229 1.788800 1.30900002 131.969116 22.498905 127.570107 1.597383 0.000000
207 8.6339 866.975863 1.788800 1.30900085 131.984528 22.500076 127.571587 1.597380 0.000000
208 8.0659 866.983929 1.788800 1.30900002 131.998917 22.501148 127.572975 1.597377 0.000000
209 8.5772 866.992506 1.788800 1.30900085 132.014221 22.501987 127.574448 1.597375 0.000000
210 8.0799 867.000586 1.788800 1.30900002 132.028656 22.502754 127.575851 1.597372 0.000000
211 8.2951 867.008881 1.788800 1.30900085 132.043457 22.503250 127.577286 1.597370 0.000000
212 8.3435 867.017224 1.788800 1.30900002 132.058334 22.503725 127.578720 1.597367 0.000000
213 8.6000 867.025824 1.788800 1.30900085 132.073685 22.503916 127.580193 1.597364 0.000000
