# Daggerfall N per-frame log -- one line per PRESENTED frame.
# No readback, no settle, no cooldown: this instrument cannot
# quiet the thing it is pointed at. Between-frames motion is
# arithmetic on adjacent lines.
# frame dt_ms game_s speed fov_y eye_x eye_y eye_z yaw pitch
# DECIMATED 1:10 from the raw DFN_FRAME_LOG (the run presented ~1150 frames/s,
# so this keeps ~115 samples per second against a 60 Hz simulation tick --
# every tick is still sampled about twice, and the quantity claimed from this
# file is a SUSTAINED DISPLACEMENT (mm of eye travel) plus the SHAPE of a
# 0.15 s ramp, neither of which decimation can hide. It is NOT a per-frame
# meander like docs/FINDING_RUN_SMEAR.md, where every frame had to be kept.
708 2.0880 867.327938 1.795179 1.30900145 132.360077 21.745430 127.596481 1.597756 0.000000
712 2.0013 867.336778 1.795179 1.30900145 132.375931 21.744318 127.597450 1.597754 0.000000
716 2.0047 867.345733 1.795179 1.30900145 132.391998 21.743313 127.598373 1.597753 0.000000
720 2.1747 867.354871 1.795179 1.30900145 132.408371 21.742418 127.599258 1.597751 0.000000
724 2.0885 867.363713 1.795179 1.30900145 132.424240 21.741667 127.600082 1.597749 0.000000
728 2.7117 867.373220 1.795179 1.30900145 132.441284 21.741068 127.600883 1.597747 0.000000
732 2.4648 867.381735 1.795179 1.30900145 132.456558 21.740618 127.601578 1.597745 0.000000
736 2.7051 867.390829 1.795179 1.30900145 132.472870 21.740402 127.602226 1.597743 0.000000
740 2.0698 867.399836 1.795179 1.30900145 132.489029 21.740246 127.602852 1.597741 0.000000
744 2.0012 867.408659 1.795179 1.30900145 132.504852 21.740417 127.603363 1.597739 0.000000
748 2.1335 867.417678 1.795179 1.30900145 132.521042 21.740641 127.603882 1.597737 0.000000
752 1.9520 867.426556 1.795179 1.30900145 132.536972 21.741165 127.604294 1.597735 0.000000
756 1.9071 867.435314 1.795179 1.30900145 132.552689 21.741756 127.604683 1.597733 0.000000
760 2.1400 867.444673 1.795179 1.30900145 132.569489 21.742661 127.605011 1.597731 0.000000
