# Daggerfall N per-frame log -- one line per PRESENTED frame.
# No readback, no settle, no cooldown: this instrument cannot
# quiet the thing it is pointed at. Between-frames motion is
# arithmetic on adjacent lines.
# frame dt_ms game_s speed fov_y eye_x eye_y eye_z yaw pitch
# DECIMATED 1:10 from the raw DFN_FRAME_LOG (the run presented ~1150 frames/s,
# so this keeps ~115 samples per second against a 60 Hz simulation tick --
# every tick is still sampled about twice, and the quantity claimed from this
# file is a SUSTAINED DISPLACEMENT (mm of eye travel) plus the SHAPE of a
# 0.15 s ramp, neither of which decimation can hide. It is NOT a per-frame
# meander like docs/FINDING_RUN_SMEAR.md, where every frame had to be kept.
884 2.1028 867.816885 5.951686 1.41234064 145.151199 22.670868 127.722931 1.669061 0.000000
888 3.5701 867.830800 5.951686 1.41234863 145.233978 22.677742 127.727402 1.668998 0.000000
892 0.1660 867.845990 5.932743 1.41233754 145.324097 22.685167 127.732315 1.668927 0.000000
896 0.1556 867.864935 5.935383 1.41232252 145.436478 22.692320 127.738525 1.668815 0.000000
900 0.1622 867.880706 5.935291 1.41231155 145.530014 22.696417 127.743828 1.668716 0.000000
904 0.1477 867.896779 5.935245 1.41230083 145.625305 22.699350 127.749435 1.668613 0.000000
908 0.1521 867.910497 5.935153 1.41229200 145.706619 22.701096 127.754425 1.668522 0.000000
912 2.0465 867.919141 5.944989 1.41228855 145.757874 22.701878 127.757660 1.668463 0.000000
916 2.0517 867.927982 5.944989 1.41229022 145.810349 22.702150 127.761093 1.668402 0.000000
920 12.0991 867.946822 5.944032 1.41229284 145.922119 22.702915 127.768738 1.668280 0.000000
924 9.6673 867.960601 5.943987 1.41229415 146.003830 22.703869 127.774719 1.668189 0.000000
928 2.8095 867.967454 5.943895 1.41229475 146.044464 22.704441 127.777756 1.668143 0.000000
932 3.6273 867.979697 5.943895 1.41229582 146.117020 22.706123 127.783516 1.668057 0.000000
936 0.1569 867.998700 5.944761 1.41229856 146.229599 22.710012 127.792946 1.667919 0.000000
940 0.1555 868.012656 5.944670 1.41230035 146.312210 22.714378 127.800369 1.667811 0.000000
944 13.0926 868.032215 5.944579 1.41230273 146.427963 22.722448 127.811363 1.667654 0.000000
948 14.8688 868.050543 5.944397 1.41230464 146.536346 22.732513 127.822403 1.667499 0.000000
952 3.1118 868.066634 5.944397 1.41230619 146.631439 22.743246 127.832657 1.667356 0.000000
956 2.0466 868.076127 5.944307 1.41230690 146.687515 22.750553 127.839020 1.667266 0.000000
960 2.4100 868.084983 5.948727 1.41230834 146.739838 22.757467 127.845009 1.667182 0.000000
964 4.0428 868.099663 5.948727 1.41231453 146.826569 22.769598 127.855293 1.667034 0.000000
968 0.1524 868.113587 0.013922 1.40776300 146.824707 22.769861 127.890930 1.709717 0.000000
972 0.1569 868.125736 0.013922 1.40385759 146.822556 22.769278 127.905487 1.747883 0.000000
976 9.0118 868.143384 0.013922 1.39843738 146.819702 22.767200 127.918121 1.803324 0.000000
980 2.5865 868.149866 0.013922 1.39649415 146.818527 22.766178 127.922729 1.823690 0.000000
984 0.1528 868.164045 0.013922 1.39247131 146.815506 22.763273 127.932701 1.868235 0.000000
988 0.1614 868.178464 5.957767 1.39252889 146.878433 22.803064 127.966072 1.913532 0.000000
992 0.1593 868.194788 5.960296 1.39359748 146.964508 22.823271 128.013336 1.964816 0.000000
996 15.2543 868.216400 5.962664 1.39493585 147.074615 22.830967 128.083023 2.032711 0.000000
1000 2.2913 868.222582 5.964934 1.39529538 147.104706 22.833511 128.105194 2.052134 0.000000
1004 1.8745 868.230960 5.964934 1.39578164 147.145416 22.836975 128.135315 2.078455 0.000000
1008 2.1928 868.239897 5.967623 1.39628077 147.187408 22.840809 128.169342 2.106529 0.000000
1012 2.4983 868.249207 5.967623 1.39679384 147.230652 22.844851 128.205460 2.135778 0.000000
1016 2.2377 868.258488 5.970456 1.39728200 147.271820 22.848846 128.243759 2.164934 0.000000
1020 2.5229 868.266632 5.970456 1.39770830 147.307785 22.852348 128.277542 2.190521 0.000000
1024 2.4409 868.275013 5.973489 1.39812553 147.342773 22.855675 128.314407 2.216851 0.000000
