# Daggerfall N per-frame ENVIRONMENT log -- one line per
# PRESENTED frame, taken at the set_environment() call.
# frame dark lights sun_x sun_y sun_z sun_lum amb_lum moon_light eye_x eye_y eye_z
758 0.000000 0 0.7754 0.5326 0.3394 0.9627 0.3586 0.0000 767.720 23.071 321.555
759 0.000000 0 0.7754 0.5326 0.3394 0.9627 0.3586 0.0000 767.720 23.053 321.555
760 0.000000 0 0.7753 0.5326 0.3394 0.9627 0.3586 0.0000 767.721 23.033 321.554
761 0.000000 0 0.7753 0.5326 0.3394 0.9627 0.3586 0.0000 767.722 23.013 321.554
762 0.000000 0 0.7753 0.5326 0.3394 0.9627 0.3586 0.0000 767.722 22.993 321.554
763 0.000000 0 0.7753 0.5326 0.3394 0.9627 0.3586 0.0000 767.723 22.971 321.553
764 0.000000 0 0.7753 0.5326 0.3394 0.9627 0.3586 0.0000 767.724 22.949 321.552
765 0.000000 0 0.7753 0.5327 0.3394 0.9627 0.3586 0.0000 767.724 22.926 321.552
766 0.000000 0 0.7753 0.5327 0.3394 0.9627 0.3586 0.0000 767.724 22.903 321.552
767 0.000000 0 0.7753 0.5327 0.3394 0.9627 0.3586 0.0000 767.725 22.879 321.551
768 0.000000 0 0.7753 0.5327 0.3394 0.9627 0.3586 0.0000 767.726 22.854 321.550
769 0.000000 0 0.7753 0.5327 0.3394 0.9627 0.3586 0.0000 767.727 22.829 321.549
770 0.000000 0 0.7753 0.5327 0.3394 0.9627 0.3586 0.0000 767.727 22.803 321.550
771 0.000000 0 0.7752 0.5327 0.3394 0.9627 0.3586 0.0000 767.728 22.776 321.549
772 0.000000 0 0.7752 0.5328 0.3394 0.9627 0.3586 0.0000 767.729 22.748 321.547
773 0.000000 0 0.7752 0.5328 0.3394 0.9627 0.3586 0.0000 767.729 22.604 321.547
774 0.000000 0 0.7752 0.5328 0.3394 0.9627 0.3586 0.0000 767.729 22.412 321.547
775 0.000000 0 0.7752 0.5328 0.3394 0.9627 0.3586 0.0000 767.733 22.354 321.544
776 0.000000 0 0.7752 0.5328 0.3394 0.9627 0.3586 0.0000 767.738 22.350 321.539
777 0.000000 0 0.7752 0.5328 0.3394 0.9627 0.3586 0.0000 767.739 22.343 321.538
778 0.000000 0 0.7752 0.5328 0.3394 0.9627 0.3586 0.0000 767.739 22.335 321.538
779 0.000000 0 0.7752 0.5329 0.3394 0.9627 0.3586 0.0000 767.739 22.326 321.538
780 0.000000 0 0.7752 0.5329 0.3394 0.9627 0.3586 0.0000 767.739 22.315 321.538
781 0.000000 0 0.7752 0.5329 0.3394 0.9627 0.3586 0.0000 767.739 22.306 321.538
782 0.000000 0 0.7751 0.5329 0.3394 0.9627 0.3586 0.0000 767.739 22.296 321.538
783 0.000000 0 0.7751 0.5329 0.3394 0.9627 0.3586 0.0000 767.739 22.290 321.538
784 0.000000 0 0.7751 0.5329 0.3394 0.9627 0.3586 0.0000 767.739 22.285 321.538
785 0.000000 0 0.7751 0.5329 0.3394 0.9627 0.3586 0.0000 767.739 22.282 321.538
786 0.000000 0 0.7751 0.5330 0.3394 0.9627 0.3586 0.0000 767.739 22.281 321.538
787 0.000000 0 0.7751 0.5330 0.3394 0.9627 0.3586 0.0000 767.739 22.282 321.538
788 0.000000 0 0.7751 0.5330 0.3394 0.9627 0.3586 0.0000 767.739 22.283 321.538
789 0.000000 0 0.7751 0.5330 0.3393 0.9627 0.3586 0.0000 767.739 22.285 321.538
790 0.000000 0 0.7751 0.5330 0.3393 0.9627 0.3586 0.0000 767.739 22.288 321.538
791 0.000000 0 0.7751 0.5330 0.3393 0.9627 0.3586 0.0000 767.739 22.292 321.538
792 0.000000 0 0.7751 0.5331 0.3393 0.9627 0.3586 0.0000 767.739 22.297 321.538
793 0.000000 0 0.7750 0.5331 0.3393 0.9627 0.3586 0.0000 767.739 22.302 321.538
794 0.000000 0 0.7750 0.5331 0.3393 0.9627 0.3586 0.0000 767.739 22.308 321.538
795 0.000000 0 0.7750 0.5331 0.3393 0.9627 0.3586 0.0000 767.739 22.313 321.538
796 0.000000 0 0.7750 0.5331 0.3393 0.9627 0.3586 0.0000 767.739 22.319 321.538
797 0.000000 0 0.7750 0.5331 0.3393 0.9627 0.3586 0.0000 767.739 22.324 321.538
798 0.000000 0 0.7750 0.5331 0.3393 0.9627 0.3586 0.0000 767.739 22.330 321.538
799 0.000000 0 0.7750 0.5332 0.3393 0.9627 0.3586 0.0000 767.739 22.334 321.538
800 0.000000 0 0.7750 0.5332 0.3393 0.9627 0.3586 0.0000 767.739 22.339 321.538
801 0.000000 0 0.7750 0.5332 0.3393 0.9627 0.3586 0.0000 767.739 22.343 321.538
802 0.000000 0 0.7749 0.5332 0.3393 0.9627 0.3586 0.0000 767.739 22.348 321.538
803 0.000000 0 0.7749 0.5332 0.3393 0.9627 0.3586 0.0000 767.739 22.350 321.538
804 0.000000 0 0.7749 0.5332 0.3393 0.9627 0.3586 0.0000 767.739 22.351 321.538
805 0.000000 0 0.7749 0.5333 0.3393 0.9627 0.3586 0.0000 767.739 22.352 321.538
806 0.000000 0 0.7749 0.5333 0.3393 0.9627 0.3586 0.0000 767.739 22.353 321.538
807 0.000000 0 0.7749 0.5333 0.3393 0.9627 0.3586 0.0000 767.739 22.354 321.538
808 0.000000 0 0.7749 0.5333 0.3393 0.9627 0.3586 0.0000 767.739 22.354 321.538
809 0.000000 0 0.7749 0.5333 0.3393 0.9627 0.3586 0.0000 767.739 22.355 321.538
810 0.000000 0 0.7749 0.5333 0.3393 0.9627 0.3586 0.0000 767.739 22.355 321.538
811 0.000000 0 0.7749 0.5333 0.3393 0.9627 0.3586 0.0000 767.739 22.356 321.538
812 0.000000 0 0.7749 0.5334 0.3393 0.9627 0.3586 0.0000 767.739 22.356 321.538
813 0.000000 0 0.7749 0.5334 0.3393 0.9627 0.3586 0.0000 767.739 22.356 321.538
814 0.000000 0 0.7748 0.5334 0.3393 0.9627 0.3586 0.0000 767.739 22.356 321.538
815 0.000000 0 0.7748 0.5335 0.3393 0.9627 0.3586 0.0000 767.739 22.356 321.538
816 0.000000 0 0.7748 0.5335 0.3393 0.9627 0.3586 0.0000 767.739 22.356 321.538
817 0.000000 0 0.7747 0.5335 0.3393 0.9627 0.3586 0.0000 767.739 22.356 321.538
818 0.000000 0 0.7747 0.5335 0.3393 0.9627 0.3586 0.0000 767.739 22.356 321.538
819 0.000000 0 0.7747 0.5336 0.3393 0.9627 0.3586 0.0000 767.739 22.356 321.538
820 0.000000 0 0.7747 0.5336 0.3393 0.9627 0.3586 0.0000 767.739 22.356 321.538
821 0.000000 0 0.7747 0.5336 0.3393 0.9627 0.3586 0.0000 767.739 22.356 321.538
822 0.000000 0 0.7747 0.5336 0.3393 0.9627 0.3586 0.0000 767.739 22.356 321.538
823 0.000000 0 0.7747 0.5336 0.3393 0.9627 0.3586 0.0000 767.739 22.356 321.538
824 0.000000 0 0.7747 0.5336 0.3393 0.9627 0.3586 0.0000 767.739 22.356 321.538
825 0.000000 0 0.7747 0.5336 0.3393 0.9627 0.3586 0.0000 767.739 22.356 321.538
826 0.000000 0 0.7747 0.5337 0.3393 0.9627 0.3586 0.0000 767.739 22.356 321.538
827 0.000000 0 0.7747 0.5337 0.3393 0.9627 0.3586 0.0000 767.739 22.356 321.538
828 0.000000 0 0.7746 0.5337 0.3393 0.9627 0.3586 0.0000 767.739 22.356 321.538
829 0.000000 0 0.7746 0.5337 0.3393 0.9627 0.3586 0.0000 767.739 22.356 321.538
830 0.000000 0 0.7746 0.5337 0.3393 0.9627 0.3586 0.0000 767.739 22.356 321.538
831 0.000000 0 0.7746 0.5337 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
832 0.000000 0 0.7746 0.5338 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
833 0.000000 0 0.7746 0.5338 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
834 0.000000 0 0.7746 0.5338 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
835 0.000000 0 0.7746 0.5338 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
836 0.000000 0 0.7746 0.5338 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
837 0.000000 0 0.7746 0.5338 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
838 0.000000 0 0.7745 0.5338 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
839 0.000000 0 0.7745 0.5339 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
840 0.000000 0 0.7745 0.5339 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
841 0.000000 0 0.7745 0.5339 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
842 0.000000 0 0.7745 0.5339 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
843 0.000000 0 0.7745 0.5339 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
844 0.000000 0 0.7745 0.5339 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
845 0.000000 0 0.7745 0.5340 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
846 0.000000 0 0.7745 0.5340 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
847 0.000000 0 0.7745 0.5340 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
848 0.000000 0 0.7744 0.5340 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
849 0.000000 0 0.7744 0.5340 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
850 0.000000 0 0.7744 0.5340 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
851 0.000000 0 0.7744 0.5340 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
852 0.000000 0 0.7744 0.5341 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
853 0.000000 0 0.7744 0.5341 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
854 0.000000 0 0.7744 0.5341 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
855 0.000000 0 0.7744 0.5341 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
856 0.000000 0 0.7744 0.5341 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
857 0.000000 0 0.7744 0.5341 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
858 0.000000 0 0.7744 0.5342 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
859 0.000000 0 0.7743 0.5342 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
860 0.000000 0 0.7743 0.5342 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
861 0.000000 0 0.7743 0.5342 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
862 0.000000 0 0.7743 0.5342 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
863 0.000000 0 0.7743 0.5342 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
864 0.000000 0 0.7743 0.5342 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
865 0.000000 0 0.7743 0.5343 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
866 0.000000 0 0.7743 0.5343 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
867 0.000000 0 0.7743 0.5343 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
868 0.000000 0 0.7743 0.5343 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
869 0.000000 0 0.7743 0.5343 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
870 0.000000 0 0.7742 0.5343 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
871 0.000000 0 0.7742 0.5343 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
872 0.000000 0 0.7742 0.5344 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
873 0.000000 0 0.7742 0.5344 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
874 0.000000 0 0.7742 0.5344 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
875 0.000000 0 0.7742 0.5344 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
876 0.000000 0 0.7742 0.5344 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
877 0.000000 0 0.7742 0.5344 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
878 0.000000 0 0.7742 0.5344 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
879 0.000000 0 0.7742 0.5345 0.3392 0.9627 0.3586 0.0000 767.739 22.356 321.538
880 0.000000 0 0.7741 0.5345 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
881 0.000000 0 0.7741 0.5345 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
882 0.000000 0 0.7741 0.5345 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
883 0.000000 0 0.7741 0.5345 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
884 0.000000 0 0.7741 0.5345 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
885 0.000000 0 0.7741 0.5346 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
886 0.000000 0 0.7741 0.5346 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
887 0.000000 0 0.7741 0.5346 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
888 0.000000 0 0.7741 0.5346 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
889 0.000000 0 0.7741 0.5346 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
890 0.000000 0 0.7741 0.5346 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
891 0.000000 0 0.7741 0.5346 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
892 0.000000 0 0.7740 0.5346 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
893 0.000000 0 0.7740 0.5347 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
894 0.000000 0 0.7740 0.5347 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
895 0.000000 0 0.7740 0.5347 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
896 0.000000 0 0.7740 0.5347 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
897 0.000000 0 0.7740 0.5347 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
898 0.000000 0 0.7740 0.5347 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
899 0.000000 0 0.7740 0.5347 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
900 0.000000 0 0.7740 0.5348 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
901 0.000000 0 0.7740 0.5348 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
902 0.000000 0 0.7740 0.5348 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
903 0.000000 0 0.7739 0.5348 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
904 0.000000 0 0.7739 0.5348 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
905 0.000000 0 0.7739 0.5348 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
906 0.000000 0 0.7739 0.5348 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
907 0.000000 0 0.7739 0.5349 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
908 0.000000 0 0.7739 0.5349 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
909 0.000000 0 0.7739 0.5349 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
910 0.000000 0 0.7739 0.5349 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
911 0.000000 0 0.7739 0.5349 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
912 0.000000 0 0.7739 0.5349 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
913 0.000000 0 0.7739 0.5349 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
914 0.000000 0 0.7738 0.5350 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
915 0.000000 0 0.7738 0.5350 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
916 0.000000 0 0.7738 0.5350 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
917 0.000000 0 0.7738 0.5350 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
918 0.000000 0 0.7738 0.5350 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
919 0.000000 0 0.7738 0.5350 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
920 0.000000 0 0.7738 0.5350 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
921 0.000000 0 0.7738 0.5351 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
922 0.000000 0 0.7738 0.5351 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
923 0.000000 0 0.7738 0.5351 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
924 0.000000 0 0.7738 0.5351 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
925 0.000000 0 0.7737 0.5351 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
926 0.000000 0 0.7737 0.5351 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
927 0.000000 0 0.7737 0.5351 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
928 0.000000 0 0.7737 0.5352 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
929 0.000000 0 0.7737 0.5352 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
930 0.000000 0 0.7737 0.5352 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
931 0.000000 0 0.7737 0.5352 0.3391 0.9627 0.3586 0.0000 767.739 22.356 321.538
932 0.000000 0 0.7737 0.5352 0.3390 0.9627 0.3586 0.0000 767.739 22.356 321.538
933 0.000000 0 0.7737 0.5352 0.3390 0.9627 0.3586 0.0000 767.739 22.356 321.538
934 0.000000 0 0.7737 0.5353 0.3390 0.9627 0.3586 0.0000 767.739 22.356 321.538
935 0.000000 0 0.7737 0.5353 0.3390 0.9627 0.3586 0.0000 767.739 22.356 321.538
936 0.000000 0 0.7736 0.5353 0.3390 0.9627 0.3586 0.0000 767.739 22.356 321.538
937 0.000000 0 0.7736 0.5353 0.3390 0.9627 0.3586 0.0000 767.739 22.356 321.538
938 0.000000 0 0.7736 0.5353 0.3390 0.9627 0.3586 0.0000 767.739 22.356 321.538
939 0.000000 0 0.7736 0.5353 0.3390 0.9627 0.3586 0.0000 767.739 22.356 321.538
940 0.000000 0 0.7736 0.5353 0.3390 0.9627 0.3586 0.0000 767.739 22.356 321.538
941 0.000000 0 0.7736 0.5354 0.3390 0.9627 0.3586 0.0000 767.739 22.356 321.538
942 0.000000 0 0.7736 0.5354 0.3390 0.9627 0.3586 0.0000 767.739 22.356 321.538
943 0.000000 0 0.7736 0.5354 0.3390 0.9627 0.3586 0.0000 767.739 22.356 321.538
944 0.000000 0 0.7736 0.5354 0.3390 0.9627 0.3586 0.0000 767.739 22.356 321.538
945 0.000000 0 0.7736 0.5354 0.3390 0.9627 0.3586 0.0000 767.739 22.356 321.538
946 0.000000 0 0.7736 0.5354 0.3390 0.9627 0.3586 0.0000 767.739 22.356 321.538
947 0.000000 0 0.7735 0.5354 0.3390 0.9627 0.3586 0.0000 767.739 22.356 321.538
948 0.000000 0 0.7735 0.5355 0.3390 0.9627 0.3586 0.0000 767.739 22.356 321.538
949 0.000000 0 0.7735 0.5355 0.3390 0.9627 0.3586 0.0000 767.739 22.380 321.538
950 0.000000 0 0.7735 0.5355 0.3390 0.9627 0.3586 0.0000 767.738 22.417 321.539
951 0.000000 0 0.7735 0.5355 0.3390 0.9627 0.3586 0.0000 767.737 22.450 321.540
952 0.000000 0 0.7735 0.5355 0.3390 0.9627 0.3586 0.0000 767.736 22.484 321.541
953 0.000000 0 0.7735 0.5355 0.3390 0.9627 0.3586 0.0000 767.735 22.518 321.542
954 0.000000 0 0.7735 0.5355 0.3390 0.9627 0.3586 0.0000 767.735 22.550 321.543
955 0.000000 0 0.7735 0.5356 0.3390 0.9627 0.3586 0.0000 767.734 22.582 321.544
956 0.000000 0 0.7735 0.5356 0.3390 0.9627 0.3586 0.0000 767.733 22.613 321.544
957 0.000000 0 0.7735 0.5356 0.3390 0.9627 0.3586 0.0000 767.732 22.644 321.545
958 0.000000 0 0.7734 0.5356 0.3390 0.9627 0.3586 0.0000 767.732 22.673 321.546
959 0.000000 0 0.7734 0.5356 0.3390 0.9627 0.3586 0.0000 767.731 22.703 321.547
960 0.000000 0 0.7734 0.5356 0.3390 0.9627 0.3586 0.0000 767.730 22.732 321.548
961 0.000000 0 0.7734 0.5356 0.3390 0.9627 0.3586 0.0000 767.730 22.759 321.548
962 0.000000 0 0.7734 0.5357 0.3390 0.9627 0.3586 0.0000 767.729 22.787 321.549
963 0.000000 0 0.7734 0.5357 0.3390 0.9627 0.3586 0.0000 767.728 22.813 321.550
964 0.000000 0 0.7734 0.5357 0.3390 0.9627 0.3586 0.0000 767.728 22.839 321.550
965 0.000000 0 0.7734 0.5357 0.3390 0.9627 0.3586 0.0000 767.727 22.864 321.551
966 0.000000 0 0.7734 0.5357 0.3390 0.9627 0.3586 0.0000 767.727 22.888 321.552
967 0.000000 0 0.7734 0.5357 0.3390 0.9627 0.3586 0.0000 767.726 22.913 321.552
968 0.000000 0 0.7734 0.5357 0.3390 0.9627 0.3586 0.0000 767.726 22.936 321.553
969 0.000000 0 0.7733 0.5358 0.3390 0.9627 0.3586 0.0000 767.725 22.958 321.554
970 0.000000 0 0.7733 0.5358 0.3390 0.9627 0.3586 0.0000 767.724 22.980 321.554
971 0.000000 0 0.7733 0.5358 0.3390 0.9627 0.3586 0.0000 767.724 23.001 321.555
972 0.000000 0 0.7733 0.5358 0.3390 0.9627 0.3586 0.0000 767.724 23.022 321.555
973 0.000000 0 0.7733 0.5358 0.3390 0.9627 0.3586 0.0000 767.723 23.041 321.556
974 0.000000 0 0.7733 0.5358 0.3390 0.9627 0.3586 0.0000 767.723 23.060 321.556
975 0.000000 0 0.7733 0.5358 0.3390 0.9627 0.3586 0.0000 767.722 23.078 321.557
976 0.000000 0 0.7733 0.5359 0.3390 0.9627 0.3586 0.0000 767.722 23.096 321.557
977 0.000000 0 0.7733 0.5359 0.3390 0.9627 0.3586 0.0000 767.722 23.113 321.558
978 0.000000 0 0.7733 0.5359 0.3390 0.9627 0.3586 0.0000 767.721 23.129 321.558
979 0.000000 0 0.7733 0.5359 0.3390 0.9627 0.3586 0.0000 767.721 23.145 321.559
980 0.000000 0 0.7732 0.5359 0.3390 0.9627 0.3586 0.0000 767.720 23.160 321.559
981 0.000000 0 0.7732 0.5359 0.3390 0.9627 0.3586 0.0000 767.720 23.174 321.559
982 0.000000 0 0.7732 0.5359 0.3390 0.9627 0.3586 0.0000 767.720 23.188 321.560
983 0.000000 0 0.7732 0.5360 0.3389 0.9627 0.3586 0.0000 767.719 23.201 321.560
984 0.000000 0 0.7732 0.5360 0.3389 0.9627 0.3586 0.0000 767.719 23.214 321.561
985 0.000000 0 0.7732 0.5360 0.3389 0.9627 0.3586 0.0000 767.719 23.224 321.561
986 0.000000 0 0.7732 0.5360 0.3389 0.9627 0.3586 0.0000 767.719 23.236 321.561
987 0.000000 0 0.7732 0.5360 0.3389 0.9627 0.3586 0.0000 767.719 23.246 321.561
988 0.000000 0 0.7732 0.5360 0.3389 0.9627 0.3586 0.0000 767.718 23.256 321.562
989 0.000000 0 0.7732 0.5360 0.3389 0.9627 0.3586 0.0000 767.718 23.264 321.562
990 0.000000 0 0.7732 0.5361 0.3389 0.9627 0.3586 0.0000 767.718 23.272 321.562
991 0.000000 0 0.7731 0.5361 0.3389 0.9627 0.3586 0.0000 767.718 23.280 321.562
992 0.000000 0 0.7731 0.5361 0.3389 0.9627 0.3586 0.0000 767.718 23.287 321.563
993 0.000000 0 0.7731 0.5361 0.3389 0.9627 0.3586 0.0000 767.718 23.293 321.563
994 0.000000 0 0.7731 0.5361 0.3389 0.9627 0.3586 0.0000 767.718 23.298 321.563
995 0.000000 0 0.7731 0.5361 0.3389 0.9627 0.3586 0.0000 767.717 23.303 321.563
996 0.000000 0 0.7731 0.5361 0.3389 0.9627 0.3586 0.0000 767.717 23.307 321.563
997 0.000000 0 0.7731 0.5362 0.3389 0.9627 0.3586 0.0000 767.717 23.310 321.563
998 0.000000 0 0.7731 0.5362 0.3389 0.9627 0.3586 0.0000 767.717 23.313 321.564
999 0.000000 0 0.7731 0.5362 0.3389 0.9627 0.3586 0.0000 767.717 23.315 321.564
1000 0.000000 0 0.7731 0.5362 0.3389 0.9627 0.3586 0.0000 767.717 23.316 321.564
1001 0.000000 0 0.7730 0.5362 0.3389 0.9627 0.3586 0.0000 767.717 23.317 321.564
1002 0.000000 0 0.7730 0.5362 0.3389 0.9627 0.3586 0.0000 767.717 23.317 321.564
1003 0.000000 0 0.7730 0.5362 0.3389 0.9627 0.3586 0.0000 767.717 23.316 321.564
1004 0.000000 0 0.7730 0.5363 0.3389 0.9627 0.3586 0.0000 767.717 23.315 321.564
1005 0.000000 0 0.7730 0.5363 0.3389 0.9627 0.3586 0.0000 767.718 23.312 321.564
1006 0.000000 0 0.7730 0.5363 0.3389 0.9627 0.3586 0.0000 767.718 23.309 321.564
1007 0.000000 0 0.7730 0.5363 0.3389 0.9627 0.3586 0.0000 767.718 23.306 321.564
1008 0.000000 0 0.7730 0.5363 0.3389 0.9627 0.3586 0.0000 767.718 23.302 321.564
1009 0.000000 0 0.7730 0.5363 0.3389 0.9627 0.3586 0.0000 767.718 23.296 321.564
1010 0.000000 0 0.7730 0.5364 0.3389 0.9627 0.3586 0.0000 767.718 23.291 321.563
1011 0.000000 0 0.7730 0.5364 0.3389 0.9627 0.3586 0.0000 767.718 23.284 321.563
1012 0.000000 0 0.7729 0.5364 0.3389 0.9627 0.3586 0.0000 767.718 23.277 321.563
1013 0.000000 0 0.7729 0.5364 0.3389 0.9627 0.3586 0.0000 767.719 23.269 321.563
1014 0.000000 0 0.7729 0.5364 0.3389 0.9627 0.3586 0.0000 767.719 23.260 321.563
1015 0.000000 0 0.7729 0.5364 0.3389 0.9627 0.3586 0.0000 767.719 23.251 321.563
1016 0.000000 0 0.7729 0.5364 0.3389 0.9627 0.3586 0.0000 767.719 23.242 321.563
1017 0.000000 0 0.7729 0.5365 0.3389 0.9627 0.3586 0.0000 767.720 23.231 321.562
1018 0.000000 0 0.7729 0.5365 0.3389 0.9627 0.3586 0.0000 767.720 23.220 321.562
1019 0.000000 0 0.7729 0.5365 0.3389 0.9627 0.3586 0.0000 767.720 23.208 321.562
1020 0.000000 0 0.7729 0.5365 0.3389 0.9627 0.3586 0.0000 767.720 23.196 321.562
1021 0.000000 0 0.7729 0.5365 0.3389 0.9627 0.3586 0.0000 767.721 23.182 321.561
1022 0.000000 0 0.7729 0.5365 0.3389 0.9627 0.3586 0.0000 767.722 23.168 321.561
1023 0.000000 0 0.7728 0.5365 0.3389 0.9627 0.3586 0.0000 767.722 23.153 321.561
1024 0.000000 0 0.7728 0.5366 0.3389 0.9627 0.3586 0.0000 767.722 23.139 321.561
1025 0.000000 0 0.7728 0.5366 0.3389 0.9627 0.3586 0.0000 767.723 23.122 321.560
1026 0.000000 0 0.7728 0.5366 0.3389 0.9627 0.3586 0.0000 767.723 23.107 321.559
1027 0.000000 0 0.7728 0.5366 0.3389 0.9627 0.3586 0.0000 767.724 23.088 321.559
1028 0.000000 0 0.7728 0.5366 0.3389 0.9627 0.3586 0.0000 767.724 23.072 321.559
1029 0.000000 0 0.7728 0.5366 0.3389 0.9627 0.3586 0.0000 767.724 23.052 321.559
