tick,eye_x,eye_y,eye_z,yaw,pitch,hit,distance_m,verb,prompt_key,entity
642,127.9900,21.4242,145.8091,3.1441,0.0000,0,0.0000,0,0,4294967295
643,127.9898,21.4292,145.8382,3.1440,0.0000,0,0.0000,0,0,4294967295
644,127.9899,21.4347,145.8673,3.1439,0.0000,0,0.0000,0,0,4294967295
645,127.9901,21.4408,145.8964,3.1438,0.0000,0,0.0000,0,0,4294967295
646,127.9906,21.4473,145.9255,3.1438,0.0000,0,0.0000,0,0,4294967295
647,127.9911,21.4541,145.9546,3.1437,0.0000,0,0.0000,0,0,4294967295
648,127.9919,21.4611,145.9836,3.1436,0.0000,0,0.0000,0,0,4294967295
649,127.9927,21.4683,146.0127,3.1435,0.0000,0,0.0000,0,0,4294967295
650,127.9937,21.4754,146.0418,3.1434,0.0000,0,0.0000,0,0,4294967295
651,127.9949,21.4825,146.0709,3.1433,0.0000,0,0.0000,0,0,4294967295
652,127.9961,21.4895,146.1000,3.1432,0.0000,0,0.0000,0,0,4294967295
653,127.9975,21.4962,146.1290,3.1431,0.0000,0,0.0000,0,0,4294967295
654,127.9989,21.5025,146.1579,3.1430,0.0000,0,0.0000,0,0,4294967295
655,128.0004,21.5083,146.1870,3.1429,0.0000,0,0.0000,0,0,4294967295
656,128.0020,21.5136,146.2159,3.1428,0.0000,0,0.0000,0,0,4294967295
657,128.0035,21.5183,146.2449,3.1427,0.0000,0,0.0000,0,0,4294967295
658,128.0051,21.5223,146.2739,3.1427,0.0000,0,0.0000,0,0,4294967295
659,128.0067,21.5257,146.3029,3.1426,0.0000,0,0.0000,0,0,4294967295
660,128.0082,21.5286,146.3319,3.1425,0.0000,0,0.0000,0,0,4294967295
661,128.0097,21.5310,146.3609,3.1424,0.0000,0,0.0000,0,0,4294967295
662,128.0111,21.5328,146.3899,3.1423,0.0000,0,0.0000,0,0,4294967295
663,128.0125,21.5343,146.4189,3.1422,0.0000,0,0.0000,0,0,4294967295
664,128.0137,21.5356,146.4479,3.1421,0.0000,0,0.0000,0,0,4294967295
665,128.0148,21.5366,146.4769,3.1420,0.0000,0,0.0000,0,0,4294967295
666,128.0159,21.5376,146.5059,3.1419,0.0000,0,0.0000,0,0,4294967295
667,128.0168,21.5386,146.5349,3.1418,0.0000,0,0.0000,0,0,4294967295
668,128.0175,21.5400,146.5638,3.1418,0.0000,0,0.0000,0,0,4294967295
669,128.0181,21.5419,146.5927,3.1417,0.0000,0,0.0000,0,0,4294967295
670,128.0185,21.5441,146.6216,3.1416,0.0000,0,0.0000,0,0,4294967295
671,128.0188,21.5467,146.6504,3.1415,0.0000,0,0.0000,0,0,4294967295
672,128.0188,21.5499,146.6793,3.1413,0.0000,0,0.0000,0,0,4294967295
673,128.0188,21.5536,146.7082,3.1412,0.0000,0,0.0000,0,0,4294967295
674,128.0185,21.5580,146.7370,3.1411,0.0000,0,0.0000,0,0,4294967295
675,128.0180,21.5629,146.7659,3.1410,0.0000,0,0.0000,0,0,4294967295
676,128.0174,21.5685,146.7948,3.1409,0.0000,0,0.0000,0,0,4294967295
677,128.0166,21.5745,146.8236,3.1408,0.0000,0,0.0000,0,0,4294967295
678,128.0156,21.5811,146.8525,3.1407,0.0000,0,0.0000,0,0,4294967295
679,128.0145,21.5882,146.8813,3.1406,0.0000,0,0.0000,0,0,4294967295
680,128.0132,21.5954,146.9102,3.1405,0.0000,0,0.0000,0,0,4294967295
681,128.0117,21.6029,146.9391,3.1404,0.0000,0,0.0000,0,0,4294967295
682,128.0101,21.6105,146.9680,3.1403,0.0000,0,0.0000,0,0,4294967295
683,128.0084,21.6181,146.9969,3.1402,0.0000,0,0.0000,0,0,4294967295
684,128.0066,21.6257,147.0258,3.1401,0.0000,0,0.0000,0,0,4294967295
685,128.0046,21.6330,147.0547,3.1399,0.0000,0,0.0000,0,0,4294967295
686,128.0026,21.6400,147.0836,3.1398,0.0000,0,0.0000,0,0,4294967295
687,128.0005,21.6466,147.1124,3.1397,0.0000,0,0.0000,0,0,4294967295
688,127.9984,21.6527,147.1413,3.1396,0.0000,0,0.0000,0,0,4294967295
689,127.9962,21.6583,147.1702,3.1395,0.0000,0,0.0000,0,0,4294967295
690,127.9940,21.6632,147.1991,3.1394,0.0000,0,0.0000,0,0,4294967295
691,127.9918,21.6687,147.2278,3.1392,0.0000,0,0.0000,0,0,4294967295
692,127.9897,21.6713,147.2568,3.1391,0.0000,0,0.0000,0,0,4294967295
693,127.9875,21.6743,147.2858,3.1390,0.0000,0,0.0000,0,0,4294967295
694,127.9855,21.6768,147.3147,3.1389,0.0000,0,0.0000,0,0,4294967295
695,127.9834,21.6789,147.3437,3.1387,0.0000,0,0.0000,0,0,4294967295
696,127.9815,21.6805,147.3727,3.1386,0.0000,0,0.0000,0,0,4294967295
697,127.9797,21.6819,147.4016,3.1385,0.0000,0,0.0000,0,0,4294967295
698,127.9779,21.6831,147.4306,3.1384,0.0000,0,0.0000,0,0,4294967295
699,127.9763,21.6843,147.4595,3.1382,0.0000,0,0.0000,0,0,4294967295
700,127.9749,21.6854,147.4885,3.1381,0.0000,0,0.0000,0,0,4294967295
701,127.9735,21.6868,147.5174,3.1380,0.0000,0,0.0000,0,0,4294967295
702,127.9724,21.6884,147.5464,3.1378,0.0000,0,0.0000,0,0,4294967295
703,127.9714,21.6903,147.5753,3.1377,0.0000,0,0.0000,0,0,4294967295
704,127.9706,21.6927,147.6043,3.1376,0.0000,0,0.0000,0,0,4294967295
705,127.9699,21.6956,147.6332,3.1374,0.0000,0,0.0000,0,0,4294967295
706,127.9695,21.6991,147.6622,3.1373,0.0000,0,0.0000,0,0,4294967295
707,127.9692,21.7032,147.6911,3.1372,0.0000,0,0.0000,0,0,4294967295
708,127.9690,21.7089,147.7198,3.1370,0.0000,0,0.0000,0,0,4294967295
709,127.9692,21.7138,147.7488,3.1369,0.0000,0,0.0000,0,0,4294967295
710,127.9694,21.7204,147.7774,3.1367,0.0000,0,0.0000,0,0,4294967295
711,127.9698,21.7274,147.8060,3.1365,0.0000,0,0.0000,0,0,4294967295
712,127.9704,21.7349,147.8347,3.1364,0.0000,0,0.0000,0,0,4294967295
713,127.9711,21.7428,147.8633,3.1362,0.0000,0,0.0000,0,0,4294967295
714,127.9720,21.7508,147.8919,3.1360,0.0000,0,0.0000,0,0,4294967295
715,127.9730,21.7591,147.9205,3.1358,0.0000,0,0.0000,0,0,4294967295
716,127.9742,21.7673,147.9491,3.1356,0.0000,0,0.0000,0,0,4294967295
717,127.9755,21.7754,147.9778,3.1354,0.0000,0,0.0000,0,0,4294967295
718,127.9769,21.7834,148.0064,3.1353,0.0000,0,0.0000,0,0,4294967295
719,127.9784,21.7910,148.0350,3.1351,0.0000,0,0.0000,0,0,4294967295
720,127.9800,21.7982,148.0636,3.1349,0.0000,0,0.0000,0,0,4294967295
721,127.9816,21.8050,148.0922,3.1347,0.0000,0,0.0000,0,0,4294967295
722,127.9833,21.8112,148.1208,3.1345,0.0000,0,0.0000,0,0,4294967295
723,127.9851,21.8169,148.1494,3.1343,0.0000,0,0.0000,0,0,4294967295
724,127.9868,21.8219,148.1781,3.1341,0.0000,0,0.0000,0,0,4294967295
725,127.9885,21.8262,148.2068,3.1338,0.0000,0,0.0000,0,0,4294967295
726,127.9902,21.8297,148.2355,3.1336,0.0000,0,0.0000,0,0,4294967295
727,127.9918,21.8328,148.2642,3.1334,0.0000,0,0.0000,0,0,4294967295
728,127.9934,21.8355,148.2930,3.1331,0.0000,0,0.0000,0,0,4294967295
729,127.9949,21.8377,148.3217,3.1329,0.0000,0,0.0000,0,0,4294967295
730,127.9964,21.8396,148.3504,3.1326,0.0000,0,0.0000,0,0,4294967295
731,127.9977,21.8413,148.3792,3.1324,0.0000,0,0.0000,0,0,4294967295
732,127.9990,21.8430,148.4079,3.1321,0.0000,0,0.0000,0,0,4294967295
733,128.0001,21.8446,148.4366,3.1319,0.0000,0,0.0000,0,0,4294967295
734,128.0011,21.8464,148.4653,3.1316,0.0000,0,0.0000,0,0,4294967295
735,128.0019,21.8484,148.4941,3.1313,0.0000,0,0.0000,0,0,4294967295
736,128.0026,21.8508,148.5228,3.1311,0.0000,0,0.0000,0,0,4294967295
737,128.0031,21.8542,148.5514,3.1308,0.0000,0,0.0000,0,0,4294967295
738,128.0034,21.8584,148.5797,3.1305,0.0000,0,0.0000,0,0,4294967295
739,128.0036,21.8632,148.6080,3.1302,0.0000,0,0.0000,0,0,4294967295
740,127.9887,21.8631,148.6075,3.0778,0.0000,0,0.0000,0,0,4294967295
741,127.9937,21.8630,148.6065,3.0254,0.0000,0,0.0000,0,0,4294967295
742,127.9987,21.8629,148.6053,2.9731,0.0000,0,0.0000,0,0,4294967295
743,128.0037,21.8628,148.6037,2.9207,0.0000,0,0.0000,0,0,4294967295
744,128.0086,21.8627,148.6019,2.8684,0.0000,0,0.0000,0,0,4294967295
745,128.0135,21.8626,148.5999,2.8160,0.0000,0,0.0000,0,0,4294967295
746,128.0182,21.8625,148.5975,2.7636,0.0000,0,0.0000,0,0,4294967295
747,128.0229,21.8629,148.5950,2.7113,0.0000,0,0.0000,0,0,4294967295
748,128.0274,21.8645,148.5921,2.6589,0.0000,0,0.0000,0,0,4294967295
749,128.0318,21.8670,148.5891,2.6066,0.0000,0,0.0000,0,0,4294967295
750,128.0361,21.8703,148.5858,2.5542,0.0000,0,0.0000,0,0,4294967295
751,128.0402,21.8741,148.5822,2.5018,0.0000,0,0.0000,0,0,4294967295
752,128.0442,21.8783,148.5785,2.4495,0.0000,0,0.0000,0,0,4294967295
753,128.0480,21.8825,148.5745,2.3971,0.0000,0,0.0000,0,0,4294967295
754,128.0516,21.8863,148.5704,2.3448,0.0000,0,0.0000,0,0,4294967295
755,128.0550,21.8896,148.5660,2.2924,0.0000,0,0.0000,0,0,4294967295
756,128.0582,21.8921,148.5615,2.2400,0.0000,0,0.0000,0,0,4294967295
757,128.0611,21.8937,148.5567,2.1877,0.0000,0,0.0000,0,0,4294967295
758,128.0639,21.8941,148.5519,2.1353,0.0000,0,0.0000,0,0,4294967295
759,128.0664,21.8940,148.5469,2.0830,0.0000,0,0.0000,0,0,4294967295
760,128.0687,21.8939,148.5417,2.0306,0.0000,0,0.0000,0,0,4294967295
761,128.0707,21.8938,148.5365,1.9782,0.0000,0,0.0000,0,0,4294967295
762,128.0725,21.8937,148.5311,1.9259,0.0000,0,0.0000,0,0,4294967295
763,128.0741,21.8936,148.5256,1.8735,0.0000,0,0.0000,0,0,4294967295
764,128.0753,21.8935,148.5201,1.8212,0.0000,0,0.0000,0,0,4294967295
765,128.0763,21.8933,148.5144,1.7688,0.0000,0,0.0000,0,0,4294967295
766,128.0771,21.8932,148.5087,1.7164,0.0000,0,0.0000,0,0,4294967295
767,128.0775,21.8931,148.5030,1.6641,0.0000,0,0.0000,0,0,4294967295
768,128.0777,21.8930,148.4973,1.6117,0.0000,0,0.0000,0,0,4294967295
769,128.0776,21.8929,148.4915,1.5594,0.0000,0,0.0000,0,0,4294967295
770,128.1071,21.8921,148.4823,1.5070,0.0000,0,0.0000,0,0,4294967295
771,128.1360,21.8911,148.4718,1.4546,0.0000,0,0.0000,0,0,4294967295
772,128.1643,21.8900,148.4599,1.4023,0.0000,0,0.0000,0,0,4294967295
773,128.1920,21.8890,148.4467,1.3499,0.0000,0,0.0000,0,0,4294967295
774,128.2190,21.8880,148.4323,1.2976,0.0000,0,0.0000,0,0,4294967295
775,128.2453,21.8872,148.4167,1.2452,0.0000,0,0.0000,0,0,4294967295
776,128.2708,21.8864,148.4000,1.1928,0.0000,0,0.0000,0,0,4294967295
777,128.2955,21.8857,148.3822,1.1405,0.0000,0,0.0000,0,0,4294967295
778,128.3193,21.8856,148.3634,1.0881,0.0000,0,0.0000,0,0,4294967295
779,128.3423,21.8855,148.3435,1.0358,0.0000,0,0.0000,0,0,4294967295
780,128.3642,21.8853,148.3227,0.9834,0.0000,0,0.0000,0,0,4294967295
781,128.3853,21.8849,148.3009,0.9310,0.0000,0,0.0000,0,0,4294967295
782,128.4053,21.8843,148.2782,0.8787,0.0000,0,0.0000,0,0,4294967295
783,128.4243,21.8834,148.2546,0.8263,0.0000,0,0.0000,0,0,4294967295
784,128.4422,21.8817,148.2302,0.7740,0.0000,0,0.0000,0,0,4294967295
785,128.4589,21.8793,148.2050,0.7216,0.0000,0,0.0000,0,0,4294967295
786,128.4744,21.8766,148.1790,0.6692,0.0000,0,0.0000,0,0,4294967295
787,128.4886,21.8731,148.1521,0.6169,0.0000,0,0.0000,0,0,4294967295
788,128.5015,21.8691,148.1246,0.5645,0.0000,0,0.0000,0,0,4294967295
789,128.5131,21.8642,148.0964,0.5122,0.0000,0,0.0000,0,0,4294967295
790,128.5232,21.8588,148.0675,0.4598,0.0000,0,0.0000,0,0,4294967295
791,128.5318,21.8527,148.0381,0.4074,0.0000,0,0.0000,0,0,4294967295
792,128.5389,21.8459,148.0083,0.3551,0.0000,0,0.0000,0,0,4294967295
793,128.5444,21.8387,147.9780,0.3027,0.0000,0,0.0000,0,0,4294967295
794,128.5483,21.8311,147.9473,0.2504,0.0000,0,0.0000,0,0,4294967295
795,128.5505,21.8233,147.9164,0.1980,0.0000,0,0.0000,0,0,4294967295
796,128.5510,21.8153,147.8854,0.1456,0.0000,0,0.0000,0,0,4294967295
797,128.5498,21.8073,147.8543,0.0933,0.0000,0,0.0000,0,0,4294967295
798,128.5469,21.7994,147.8233,0.0409,0.0000,0,0.0000,0,0,4294967295
799,128.5422,21.7917,147.7924,-0.0114,0.0000,0,0.0000,0,0,4294967295
800,128.5418,21.7844,147.7623,-0.0176,0.0000,0,0.0000,0,0,4294967295
801,128.5418,21.7776,147.7323,-0.0176,0.0000,0,0.0000,0,0,4294967295
802,128.5416,21.7713,147.7023,-0.0176,0.0000,0,0.0000,0,0,4294967295
803,128.5413,21.7655,147.6723,-0.0176,0.0000,0,0.0000,0,0,4294967295
804,128.5408,21.7604,147.6423,-0.0176,0.0000,0,0.0000,0,0,4294967295
805,128.5401,21.7558,147.6123,-0.0176,0.0000,0,0.0000,0,0,4294967295
806,128.5392,21.7518,147.5823,-0.0176,0.0000,0,0.0000,0,0,4294967295
807,128.5382,21.7483,147.5523,-0.0176,0.0000,0,0.0000,0,0,4294967295
808,128.5370,21.7452,147.5223,-0.0176,0.0000,0,0.0000,0,0,4294967295
809,128.5356,21.7424,147.4923,-0.0176,0.0000,0,0.0000,0,0,4294967295
810,128.5340,21.7399,147.4623,-0.0176,0.0000,0,0.0000,0,0,4294967295
811,128.5323,21.7374,147.4323,-0.0176,0.0000,0,0.0000,0,0,4294967295
812,128.5304,21.7359,147.4024,-0.0176,0.0000,0,0.0000,0,0,4294967295
813,128.5284,21.7343,147.3724,-0.0176,0.0000,0,0.0000,0,0,4294967295
814,128.5263,21.7325,147.3424,-0.0176,0.0000,0,0.0000,0,0,4294967295
815,128.5241,21.7304,147.3125,-0.0176,0.0000,0,0.0000,0,0,4294967295
816,128.5218,21.7279,147.2825,-0.0176,0.0000,0,0.0000,0,0,4294967295
817,128.5194,21.7250,147.2525,-0.0176,0.0000,0,0.0000,0,0,4294967295
818,128.5170,21.7214,147.2226,-0.0176,0.0000,0,0.0000,0,0,4294967295
819,128.5146,21.7172,147.1926,-0.0176,0.0000,0,0.0000,0,0,4294967295
820,128.5121,21.7125,147.1626,-0.0176,0.0000,0,0.0000,0,0,4294967295
821,128.5097,21.7071,147.1327,-0.0176,0.0000,0,0.0000,0,0,4294967295
822,128.5072,21.7011,147.1027,-0.0176,0.0000,0,0.0000,0,0,4294967295
823,128.5048,21.6947,147.0727,-0.0176,0.0000,0,0.0000,0,0,4294967295
824,128.5025,21.6877,147.0428,-0.0176,0.0000,0,0.0000,0,0,4294967295
825,128.5003,21.6804,147.0128,-0.0176,0.0000,0,0.0000,0,0,4294967295
826,128.4981,21.6728,146.9828,-0.0176,0.0000,0,0.0000,0,0,4294967295
827,128.4961,21.6651,146.9529,-0.0176,0.0000,0,0.0000,0,0,4294967295
828,128.4941,21.6572,146.9229,-0.0176,0.0000,0,0.0000,0,0,4294967295
829,128.4924,21.6492,146.8929,-0.0176,0.0000,0,0.0000,0,0,4294967295
830,128.4908,21.6415,146.8629,-0.0176,0.0000,0,0.0000,0,0,4294967295
831,128.4893,21.6341,146.8329,-0.0176,0.0000,0,0.0000,0,0,4294967295
832,128.4880,21.6270,146.8029,-0.0176,0.0000,0,0.0000,0,0,4294967295
833,128.4869,21.6205,146.7730,-0.0176,0.0000,0,0.0000,0,0,4294967295
834,128.4860,21.6146,146.7430,-0.0176,0.0000,0,0.0000,0,0,4294967295
835,128.4852,21.6093,146.7130,-0.0176,0.0000,0,0.0000,0,0,4294967295
836,128.4847,21.6045,146.6830,-0.0176,0.0000,0,0.0000,0,0,4294967295
837,128.4843,21.6004,146.6530,-0.0176,0.0000,0,0.0000,0,0,4294967295
838,128.4842,21.5970,146.6230,-0.0176,0.0000,0,0.0000,0,0,4294967295
839,128.4842,21.5941,146.5930,-0.0176,0.0000,0,0.0000,0,0,4294967295
840,128.4844,21.5916,146.5630,-0.0176,0.0000,0,0.0000,0,0,4294967295
841,128.4848,21.5897,146.5329,-0.0176,0.0000,0,0.0000,0,0,4294967295
842,128.4854,21.5880,146.5029,-0.0176,0.0000,0,0.0000,0,0,4294967295
843,128.4861,21.5865,146.4729,-0.0176,0.0000,0,0.0000,0,0,4294967295
844,128.4869,21.5852,146.4429,-0.0176,0.0000,0,0.0000,0,0,4294967295
845,128.4879,21.5836,146.4129,-0.0176,0.0000,0,0.0000,0,0,4294967295
846,128.4890,21.5820,146.3828,-0.0176,0.0000,0,0.0000,0,0,4294967295
847,128.4902,21.5801,146.3528,-0.0176,0.0000,0,0.0000,0,0,4294967295
848,128.4915,21.5784,146.3228,-0.0176,0.0000,0,0.0000,0,0,4294967295
849,128.4929,21.5762,146.2927,-0.0176,0.0000,0,0.0000,0,0,4294967295
850,128.4943,21.5735,146.2627,-0.0176,0.0000,0,0.0000,0,0,4294967295
851,128.4958,21.5702,146.2327,-0.0176,0.0000,0,0.0000,0,0,4294967295
852,128.4973,21.5662,146.2026,-0.0176,0.0000,0,0.0000,0,0,4294967295
853,128.4987,21.5617,146.1726,-0.0176,0.0000,0,0.0000,0,0,4294967295
854,128.5002,21.5564,146.1426,-0.0176,0.0000,0,0.0000,0,0,4294967295
855,128.5016,21.5506,146.1125,-0.0176,0.0000,0,0.0000,0,0,4294967295
856,128.5029,21.5443,146.0825,-0.0176,0.0000,0,0.0000,0,0,4294967295
857,128.5042,21.5376,146.0525,-0.0176,0.0000,0,0.0000,0,0,4294967295
858,128.5054,21.5305,146.0224,-0.0176,0.0000,0,0.0000,0,0,4294967295
859,128.5064,21.5231,145.9924,-0.0176,0.0000,0,0.0000,0,0,4294967295
860,128.5074,21.5157,145.9624,-0.0176,0.0000,0,0.0000,0,0,4294967295
861,128.5082,21.5082,145.9324,-0.0176,0.0000,0,0.0000,0,0,4294967295
862,128.5089,21.5009,145.9023,-0.0176,0.0000,0,0.0000,0,0,4294967295
863,128.5094,21.4938,145.8723,-0.0176,0.0000,0,0.0000,0,0,4294967295
864,128.5097,21.4871,145.8423,-0.0176,0.0000,0,0.0000,0,0,4294967295
865,128.5098,21.4809,145.8123,-0.0176,0.0000,0,0.0000,0,0,4294967295
866,128.5098,21.4752,145.7823,-0.0176,0.0000,0,0.0000,0,0,4294967295
867,128.5096,21.4700,145.7523,-0.0176,0.0000,0,0.0000,0,0,4294967295
868,128.5092,21.4655,145.7223,-0.0176,0.0000,0,0.0000,0,0,4294967295
869,128.5086,21.4617,145.6923,-0.0176,0.0000,0,0.0000,0,0,4294967295
870,128.5078,21.4584,145.6623,-0.0176,0.0000,0,0.0000,0,0,4294967295
871,128.5068,21.4558,145.6323,-0.0176,0.0000,0,0.0000,0,0,4294967295
872,128.5056,21.4538,145.6023,-0.0176,0.0000,0,0.0000,0,0,4294967295
873,128.5042,21.4522,145.5723,-0.0176,0.0000,0,0.0000,0,0,4294967295
874,128.5027,21.4509,145.5424,-0.0176,0.0000,0,0.0000,0,0,4294967295
875,128.5010,21.4500,145.5124,-0.0176,0.0000,0,0.0000,0,0,4294967295
876,128.4991,21.4492,145.4824,-0.0176,0.0000,0,0.0000,0,0,4294967295
877,128.4971,21.4485,145.4524,-0.0176,0.0000,0,0.0000,0,0,4294967295
878,128.4950,21.4476,145.4225,-0.0176,0.0000,0,0.0000,0,0,4294967295
879,128.4928,21.4465,145.3925,-0.0176,0.0000,0,0.0000,0,0,4294967295
880,128.4905,21.4452,145.3625,-0.0176,0.0000,0,0.0000,0,0,4294967295
881,128.4881,21.4438,145.3326,-0.0176,0.0000,0,0.0000,0,0,4294967295
882,128.4856,21.4420,145.3026,-0.0176,0.0000,0,0.0000,0,0,4294967295
883,128.4831,21.4398,145.2726,-0.0176,0.0000,0,0.0000,0,0,4294967295
884,128.4805,21.4369,145.2427,-0.0176,0.0000,0,0.0000,0,0,4294967295
885,128.4780,21.4333,145.2127,-0.0176,0.0000,0,0.0000,0,0,4294967295
886,128.4754,21.4291,145.1827,-0.0176,0.0000,0,0.0000,0,0,4294967295
887,128.4729,21.4243,145.1528,-0.0176,0.0000,0,0.0000,0,0,4294967295
888,128.4705,21.4189,145.1228,-0.0176,0.0000,0,0.0000,0,0,4294967295
889,128.4681,21.4131,145.0928,-0.0176,0.0000,0,0.0000,0,0,4294967295
890,128.4657,21.4068,145.0629,-0.0176,0.0000,0,0.0000,0,0,4294967295
891,128.4635,21.4002,145.0329,-0.0176,0.0000,0,0.0000,0,0,4294967295
892,128.4614,21.3934,145.0029,-0.0176,0.0000,0,0.0000,0,0,4294967295
893,128.4595,21.3865,144.9730,-0.0176,0.0000,0,0.0000,0,0,4294967295
894,128.4576,21.3797,144.9430,-0.0176,0.0000,0,0.0000,0,0,4294967295
895,128.4559,21.3731,144.9130,-0.0176,0.0000,0,0.0000,0,0,4294967295
896,128.4544,21.3667,144.8830,-0.0176,0.0000,0,0.0000,0,0,4294967295
897,128.4531,21.3608,144.8530,-0.0176,0.0000,0,0.0000,0,0,4294967295
898,128.4519,21.3552,144.8230,-0.0176,0.0000,0,0.0000,0,0,4294967295
899,128.4510,21.3503,144.7931,-0.0176,0.0000,0,0.0000,0,0,4294967295
900,128.4502,21.3460,144.7631,-0.0176,0.0000,0,0.0000,0,0,4294967295
901,128.4496,21.3423,144.7331,-0.0176,0.0000,0,0.0000,0,0,4294967295
902,128.4492,21.3393,144.7031,-0.0176,0.0000,0,0.0000,0,0,4294967295
903,128.4490,21.3369,144.6731,-0.0176,0.0000,0,0.0000,0,0,4294967295
904,128.4490,21.3351,144.6431,-0.0176,0.0000,0,0.0000,0,0,4294967295
905,128.4492,21.3338,144.6130,-0.0176,0.0000,0,0.0000,0,0,4294967295
906,128.4495,21.3329,144.5830,-0.0176,0.0000,0,0.0000,0,0,4294967295
907,128.4501,21.3324,144.5530,-0.0176,0.0000,0,0.0000,0,0,4294967295
908,128.4508,21.3321,144.5230,-0.0176,0.0000,0,0.0000,0,0,4294967295
909,128.4516,21.3320,144.4930,-0.0176,0.0000,0,0.0000,0,0,4294967295
910,128.4526,21.3318,144.4629,-0.0176,0.0000,0,0.0000,0,0,4294967295
911,128.4536,21.3315,144.4329,-0.0176,0.0000,0,0.0000,0,0,4294967295
912,128.4548,21.3309,144.4029,-0.0176,0.0000,0,0.0000,0,0,4294967295
913,128.4561,21.3301,144.3728,-0.0176,0.0000,0,0.0000,0,0,4294967295
914,128.4575,21.3284,144.3428,-0.0176,0.0000,0,0.0000,0,0,4294967295
915,128.4589,21.3247,144.3128,-0.0176,0.0000,0,0.0000,0,0,4294967295
916,128.4604,21.3206,144.2828,-0.0176,0.0000,0,0.0000,0,0,4294967295
917,128.4619,21.3158,144.2527,-0.0176,0.0000,0,0.0000,0,0,4294967295
918,128.4633,21.3104,144.2227,-0.0176,0.0000,0,0.0000,0,0,4294967295
919,128.4648,21.3043,144.1927,-0.0176,0.0000,0,0.0000,0,0,4294967295
920,128.4662,21.2977,144.1626,-0.0176,0.0000,0,0.0000,0,0,4294967295
921,128.4676,21.2905,144.1326,-0.0176,0.0000,0,0.0000,0,0,4294967295
922,128.4689,21.2828,144.1026,-0.0176,0.0000,0,0.0000,0,0,4294967295
923,128.4702,21.2747,144.0725,-0.0176,0.0000,0,0.0000,0,0,4294967295
924,128.4713,21.2664,144.0425,-0.0176,0.0000,0,0.0000,0,0,4294967295
925,128.4723,21.2579,144.0125,-0.0176,0.0000,0,0.0000,0,0,4294967295
926,128.4731,21.2493,143.9825,-0.0176,0.0000,0,0.0000,0,0,4294967295
927,128.4738,21.2409,143.9524,-0.0176,0.0000,0,0.0000,0,0,4294967295
928,128.4744,21.2327,143.9224,-0.0176,0.0000,0,0.0000,0,0,4294967295
929,128.4748,21.2248,143.8924,-0.0176,0.0000,0,0.0000,0,0,4294967295
930,128.4750,21.2174,143.8624,-0.0176,0.0000,0,0.0000,0,0,4294967295
931,128.4750,21.2104,143.8324,-0.0176,0.0000,0,0.0000,0,0,4294967295
932,128.4748,21.2040,143.8024,-0.0176,0.0000,0,0.0000,0,0,4294967295
933,128.4745,21.1983,143.7724,-0.0176,0.0000,0,0.0000,0,0,4294967295
934,128.4739,21.1931,143.7424,-0.0176,0.0000,0,0.0000,0,0,4294967295
935,128.4732,21.1887,143.7124,-0.0176,0.0000,0,0.0000,0,0,4294967295
936,128.4723,21.1848,143.6824,-0.0176,0.0000,0,0.0000,0,0,4294967295
937,128.4711,21.1815,143.6524,-0.0176,0.0000,0,0.0000,0,0,4294967295
938,128.4698,21.1788,143.6224,-0.0176,0.0000,0,0.0000,0,0,4294967295
939,128.4684,21.1764,143.5924,-0.0176,0.0000,0,0.0000,0,0,4294967295
940,128.4667,21.1743,143.5624,-0.0176,0.0000,0,0.0000,0,0,4294967295
941,128.4649,21.1724,143.5325,-0.0176,0.0000,0,0.0000,0,0,4294967295
942,128.4630,21.1706,143.5025,-0.0176,0.0000,0,0.0000,0,0,4294967295
943,128.4609,21.1688,143.4725,-0.0176,0.0000,0,0.0000,0,0,4294967295
944,128.4587,21.1667,143.4426,-0.0176,0.0000,0,0.0000,0,0,4294967295
945,128.4564,21.1644,143.4126,-0.0176,0.0000,0,0.0000,0,0,4294967295
946,128.4540,21.1617,143.3826,-0.0176,0.0000,0,0.0000,0,0,4294967295
947,128.4515,21.1586,143.3527,-0.0176,0.0000,0,0.0000,0,0,4294967295
948,128.4490,21.1544,143.3227,-0.0176,0.0000,0,0.0000,0,0,4294967295
949,128.4465,21.1478,143.2927,-0.0176,0.0000,0,0.0000,0,0,4294967295
950,128.4439,21.1408,143.2628,-0.0176,0.0000,0,0.0000,0,0,4294967295
951,128.4414,21.1332,143.2328,-0.0176,0.0000,0,0.0000,0,0,4294967295
952,128.4389,21.1248,143.2028,-0.0176,0.0000,0,0.0000,0,0,4294967295
953,128.4364,21.1158,143.1729,-0.0176,0.0000,0,0.0000,0,0,4294967295
954,128.4340,21.1064,143.1429,-0.0176,0.0000,0,0.0000,0,0,4294967295
955,128.4316,21.0965,143.1129,-0.0176,0.0000,0,0.0000,0,0,4294967295
956,128.4294,21.0862,143.0830,-0.0176,0.0000,0,0.0000,0,0,4294967295
957,128.4272,21.0757,143.0530,-0.0176,0.0000,0,0.0000,0,0,4294967295
958,128.4252,21.0650,143.0230,-0.0176,0.0000,0,0.0000,0,0,4294967295
959,128.4233,21.0544,142.9931,-0.0176,0.0000,0,0.0000,0,0,4294967295
960,128.4216,21.0439,142.9631,-0.0176,0.0000,0,0.0000,0,0,4294967295
961,128.4200,21.0336,142.9331,-0.0176,0.0000,0,0.0000,0,0,4294967295
