# call qx qy qz carve_dist ground_y open_to_sky path_m path_measured darkness roof_y
308 807.398 27.109 292.187 +0.883930 27.061 0 0.000 0 0.000000 -1000000000.000
309 807.398 27.109 292.187 +0.883930 27.061 0 0.000 0 0.000000 -1000000000.000
310 807.398 27.109 292.187 +0.883930 27.061 0 0.000 0 0.000000 -1000000000.000
311 807.398 27.109 292.187 +0.883930 27.061 0 0.000 0 0.000000 -1000000000.000
312 807.419 27.118 292.174 +0.878246 27.070 0 0.000 0 0.000000 -1000000000.000
313 807.419 27.118 292.174 +0.878246 27.070 0 0.000 0 0.000000 -1000000000.000
314 807.440 27.128 292.161 +0.872570 27.079 0 0.000 0 0.000000 -1000000000.000
315 807.440 27.128 292.161 +0.872570 27.079 0 0.000 0 0.000000 -1000000000.000
316 807.440 27.128 292.161 +0.872570 27.079 0 0.000 0 0.000000 -1000000000.000
317 807.440 27.128 292.161 +0.872570 27.079 0 0.000 0 0.000000 -1000000000.000
318 807.461 27.137 292.147 +0.866884 27.089 0 0.000 0 0.000000 -1000000000.000
319 807.461 27.137 292.147 +0.866884 27.089 0 0.000 0 0.000000 -1000000000.000
320 807.461 27.137 292.147 +0.866884 27.089 0 0.000 0 0.000000 -1000000000.000
321 807.483 27.147 292.134 +0.861269 27.098 0 0.000 0 0.000000 -1000000000.000
322 807.483 27.147 292.134 +0.861269 27.098 0 0.000 0 0.000000 -1000000000.000
323 807.483 27.147 292.134 +0.861269 27.098 0 0.000 0 0.000000 -1000000000.000
324 807.483 27.147 292.134 +0.861269 27.098 0 0.000 0 0.000000 -1000000000.000
325 807.504 27.156 292.120 +0.855776 27.107 0 0.000 0 0.000000 -1000000000.000
326 807.504 27.156 292.120 +0.855776 27.107 0 0.000 0 0.000000 -1000000000.000
327 807.525 27.165 292.107 +0.850208 27.116 0 0.000 0 0.000000 -1000000000.000
328 807.525 27.165 292.107 +0.850208 27.116 0 0.000 0 0.000000 -1000000000.000
329 807.525 27.165 292.107 +0.850208 27.116 0 0.000 0 0.000000 -1000000000.000
330 807.525 27.165 292.107 +0.850208 27.116 0 0.000 0 0.000000 -1000000000.000
331 807.547 27.174 292.093 +0.844646 27.125 0 0.000 0 0.000000 -1000000000.000
332 807.547 27.174 292.093 +0.844646 27.125 0 0.000 0 0.000000 -1000000000.000
333 807.547 27.174 292.093 +0.844646 27.125 0 0.000 0 0.000000 -1000000000.000
334 807.547 27.174 292.093 +0.844646 27.125 0 0.000 0 0.000000 -1000000000.000
335 807.568 27.184 292.080 +0.839075 27.135 0 0.000 0 0.000000 -1000000000.000
336 807.568 27.184 292.080 +0.839075 27.135 0 0.000 0 0.000000 -1000000000.000
337 807.568 27.184 292.080 +0.839075 27.135 0 0.000 0 0.000000 -1000000000.000
338 807.568 27.184 292.080 +0.839075 27.135 0 0.000 0 0.000000 -1000000000.000
339 807.589 27.193 292.066 +0.833504 27.144 0 0.000 0 0.000000 -1000000000.000
340 807.589 27.193 292.066 +0.833504 27.144 0 0.000 0 0.000000 -1000000000.000
341 807.611 27.202 292.053 +0.827911 27.153 0 0.000 0 0.000000 -1000000000.000
342 807.611 27.202 292.053 +0.827911 27.153 0 0.000 0 0.000000 -1000000000.000
343 807.611 27.202 292.053 +0.827911 27.153 0 0.000 0 0.000000 -1000000000.000
344 807.632 27.212 292.039 +0.822325 27.162 0 0.000 0 0.000000 -1000000000.000
345 807.632 27.212 292.039 +0.822325 27.162 0 0.000 0 0.000000 -1000000000.000
346 807.632 27.212 292.039 +0.822325 27.162 0 0.000 0 0.000000 -1000000000.000
347 807.632 27.212 292.039 +0.822325 27.162 0 0.000 0 0.000000 -1000000000.000
348 807.653 27.221 292.025 +0.816725 27.172 0 0.000 0 0.000000 -1000000000.000
349 807.653 27.221 292.025 +0.816725 27.172 0 0.000 0 0.000000 -1000000000.000
350 807.674 27.230 292.012 +0.811125 27.181 0 0.000 0 0.000000 -1000000000.000
351 807.674 27.230 292.012 +0.811125 27.181 0 0.000 0 0.000000 -1000000000.000
352 807.674 27.230 292.012 +0.811125 27.181 0 0.000 0 0.000000 -1000000000.000
353 807.695 27.240 291.998 +0.805519 27.190 0 0.000 0 0.000000 -1000000000.000
354 807.695 27.240 291.998 +0.805519 27.190 0 0.000 0 0.000000 -1000000000.000
355 807.695 27.240 291.998 +0.805519 27.190 0 0.000 0 0.000000 -1000000000.000
356 807.717 27.249 291.985 +0.799906 27.200 0 0.000 0 0.000000 -1000000000.000
357 807.717 27.249 291.985 +0.799906 27.200 0 0.000 0 0.000000 -1000000000.000
358 807.738 27.259 291.971 +0.794296 27.209 0 0.000 0 0.000000 -1000000000.000
359 807.738 27.259 291.971 +0.794296 27.209 0 0.000 0 0.000000 -1000000000.000
360 807.738 27.259 291.971 +0.794296 27.209 0 0.000 0 0.000000 -1000000000.000
361 807.759 27.268 291.957 +0.788673 27.218 0 0.000 0 0.000000 -1000000000.000
362 807.759 27.268 291.957 +0.788673 27.218 0 0.000 0 0.000000 -1000000000.000
363 807.759 27.268 291.957 +0.788673 27.218 0 0.000 0 0.000000 -1000000000.000
364 807.759 27.268 291.957 +0.788673 27.218 0 0.000 0 0.000000 -1000000000.000
365 807.780 27.277 291.944 +0.783039 27.228 0 0.000 0 0.000000 -1000000000.000
366 807.801 27.287 291.930 +0.777412 27.237 0 0.000 0 0.000000 -1000000000.000
367 807.801 27.287 291.930 +0.777412 27.237 0 0.000 0 0.000000 -1000000000.000
368 807.801 27.287 291.930 +0.777412 27.237 0 0.000 0 0.000000 -1000000000.000
369 807.801 27.287 291.930 +0.777412 27.237 0 0.000 0 0.000000 -1000000000.000
370 807.801 27.287 291.930 +0.777412 27.237 0 0.000 0 0.000000 -1000000000.000
371 807.822 27.296 291.916 +0.771719 27.246 0 0.000 0 0.000000 -1000000000.000
372 807.822 27.296 291.916 +0.771719 27.246 0 0.000 0 0.000000 -1000000000.000
373 807.822 27.296 291.916 +0.771719 27.246 0 0.000 0 0.000000 -1000000000.000
374 807.843 27.305 291.903 +0.766022 27.255 0 0.000 0 0.000000 -1000000000.000
375 807.843 27.305 291.903 +0.766022 27.255 0 0.000 0 0.000000 -1000000000.000
376 807.843 27.305 291.903 +0.766022 27.255 0 0.000 0 0.000000 -1000000000.000
377 807.843 27.305 291.903 +0.766022 27.255 0 0.000 0 0.000000 -1000000000.000
378 807.864 27.315 291.889 +0.760326 27.265 0 0.000 0 0.000000 -1000000000.000
379 807.864 27.315 291.889 +0.760326 27.265 0 0.000 0 0.000000 -1000000000.000
380 807.864 27.315 291.889 +0.760326 27.265 0 0.000 0 0.000000 -1000000000.000
381 807.885 27.324 291.875 +0.754616 27.274 0 0.000 0 0.000000 -1000000000.000
382 807.885 27.324 291.875 +0.754616 27.274 0 0.000 0 0.000000 -1000000000.000
383 807.906 27.334 291.862 +0.748903 27.283 0 0.000 0 0.000000 -1000000000.000
384 807.906 27.334 291.862 +0.748903 27.283 0 0.000 0 0.000000 -1000000000.000
385 807.906 27.334 291.862 +0.748903 27.283 0 0.000 0 0.000000 -1000000000.000
386 807.927 27.343 291.848 +0.743187 27.293 0 0.000 0 0.000000 -1000000000.000
387 807.927 27.343 291.848 +0.743187 27.293 0 0.000 0 0.000000 -1000000000.000
388 807.927 27.343 291.848 +0.743187 27.293 0 0.000 0 0.000000 -1000000000.000
389 807.948 27.353 291.834 +0.737463 27.302 0 0.000 0 0.000000 -1000000000.000
390 807.948 27.353 291.834 +0.737463 27.302 0 0.000 0 0.000000 -1000000000.000
391 807.948 27.353 291.834 +0.737463 27.302 0 0.000 0 0.000000 -1000000000.000
392 807.969 27.362 291.821 +0.731741 27.311 0 0.000 0 0.000000 -1000000000.000
393 807.969 27.362 291.821 +0.731741 27.311 0 0.000 0 0.000000 -1000000000.000
394 807.990 27.372 291.807 +0.726007 27.321 0 0.000 0 0.000000 -1000000000.000
395 807.990 27.372 291.807 +0.726007 27.321 0 0.000 0 0.000000 -1000000000.000
396 808.011 27.381 291.793 +0.720266 27.330 0 0.000 0 0.000000 -1000000000.000
397 808.011 27.381 291.793 +0.720266 27.330 0 0.000 0 0.000000 -1000000000.000
398 808.011 27.381 291.793 +0.720266 27.330 0 0.000 0 0.000000 -1000000000.000
399 808.032 27.391 291.779 +0.714518 27.340 0 0.000 0 0.000000 -1000000000.000
400 808.032 27.391 291.779 +0.714518 27.340 0 0.000 0 0.000000 -1000000000.000
401 808.032 27.391 291.779 +0.714518 27.340 0 0.000 0 0.000000 -1000000000.000
402 808.053 27.400 291.765 +0.708769 27.349 0 0.000 0 0.000000 -1000000000.000
403 808.053 27.400 291.765 +0.708769 27.349 0 0.000 0 0.000000 -1000000000.000
404 808.074 27.409 291.752 +0.703011 27.358 0 0.000 0 0.000000 -1000000000.000
405 808.074 27.409 291.752 +0.703011 27.358 0 0.000 0 0.000000 -1000000000.000
406 808.095 27.419 291.738 +0.697239 27.368 0 0.000 0 0.000000 -1000000000.000
407 808.095 27.419 291.738 +0.697239 27.368 0 0.000 0 0.000000 -1000000000.000
408 808.116 27.428 291.724 +0.691479 27.377 0 0.000 0 0.000000 -1000000000.000
409 808.116 27.428 291.724 +0.691479 27.377 0 0.000 0 0.000000 -1000000000.000
410 808.137 27.438 291.710 +0.685703 27.387 0 0.000 0 0.000000 -1000000000.000
411 808.137 27.438 291.710 +0.685703 27.387 0 0.000 0 0.000000 -1000000000.000
412 808.137 27.438 291.710 +0.685703 27.387 0 0.000 0 0.000000 -1000000000.000
413 808.137 27.438 291.710 +0.685703 27.387 0 0.000 0 0.000000 -1000000000.000
414 808.158 27.447 291.696 +0.679932 27.396 0 0.000 0 0.000000 -1000000000.000
415 808.158 27.447 291.696 +0.679932 27.396 0 0.000 0 0.000000 -1000000000.000
416 808.179 27.457 291.683 +0.674139 27.405 0 0.000 0 0.000000 -1000000000.000
417 808.179 27.457 291.683 +0.674139 27.405 0 0.000 0 0.000000 -1000000000.000
418 808.179 27.457 291.683 +0.674139 27.405 0 0.000 0 0.000000 -1000000000.000
419 808.199 27.466 291.669 +0.668352 27.415 0 0.000 0 0.000000 -1000000000.000
420 808.199 27.466 291.669 +0.668352 27.415 0 0.000 0 0.000000 -1000000000.000
421 808.199 27.466 291.669 +0.668352 27.415 0 0.000 0 0.000000 -1000000000.000
422 808.220 27.476 291.655 +0.662521 27.424 0 0.000 0 0.000000 -1000000000.000
423 808.220 27.476 291.655 +0.662521 27.424 0 0.000 0 0.000000 -1000000000.000
424 808.220 27.476 291.655 +0.662521 27.424 0 0.000 0 0.000000 -1000000000.000
425 808.241 27.486 291.641 +0.656679 27.434 0 0.000 0 0.000000 -1000000000.000
426 808.241 27.486 291.641 +0.656679 27.434 0 0.000 0 0.000000 -1000000000.000
427 808.241 27.486 291.641 +0.656679 27.434 0 0.000 0 0.000000 -1000000000.000
428 808.262 27.495 291.627 +0.650841 27.443 0 0.000 0 0.000000 -1000000000.000
429 808.262 27.495 291.627 +0.650841 27.443 0 0.000 0 0.000000 -1000000000.000
430 808.282 27.505 291.613 +0.644993 27.453 0 0.000 0 0.000000 -1000000000.000
431 808.282 27.505 291.613 +0.644993 27.453 0 0.000 0 0.000000 -1000000000.000
432 808.282 27.505 291.613 +0.644993 27.453 0 0.000 0 0.000000 -1000000000.000
433 808.303 27.514 291.599 +0.639145 27.462 0 0.000 0 0.000000 -1000000000.000
434 808.303 27.514 291.599 +0.639145 27.462 0 0.000 0 0.000000 -1000000000.000
435 808.303 27.514 291.599 +0.639145 27.462 0 0.000 0 0.000000 -1000000000.000
436 808.324 27.524 291.586 +0.633278 27.471 0 0.000 0 0.000000 -1000000000.000
437 808.324 27.524 291.586 +0.633278 27.471 0 0.000 0 0.000000 -1000000000.000
438 808.324 27.524 291.586 +0.633278 27.471 0 0.000 0 0.000000 -1000000000.000
439 808.324 27.524 291.586 +0.633278 27.471 0 0.000 0 0.000000 -1000000000.000
440 808.345 27.533 291.572 +0.627413 27.481 0 0.000 0 0.000000 -1000000000.000
441 808.345 27.533 291.572 +0.627413 27.481 0 0.000 0 0.000000 -1000000000.000
442 808.345 27.533 291.572 +0.627413 27.481 0 0.000 0 0.000000 -1000000000.000
443 808.365 27.543 291.558 +0.621443 27.490 0 0.000 0 0.000000 -1000000000.000
444 808.365 27.543 291.558 +0.621443 27.490 0 0.000 0 0.000000 -1000000000.000
445 808.365 27.543 291.558 +0.621443 27.490 0 0.000 0 0.000000 -1000000000.000
446 808.365 27.543 291.558 +0.621443 27.490 0 0.000 0 0.000000 -1000000000.000
447 808.386 27.553 291.544 +0.615484 27.500 0 0.000 0 0.000000 -1000000000.000
448 808.386 27.553 291.544 +0.615484 27.500 0 0.000 0 0.000000 -1000000000.000
449 808.406 27.562 291.530 +0.609509 27.509 0 0.000 0 0.000000 -1000000000.000
450 808.406 27.562 291.530 +0.609509 27.509 0 0.000 0 0.000000 -1000000000.000
451 808.406 27.562 291.530 +0.609509 27.509 0 0.000 0 0.000000 -1000000000.000
452 808.406 27.562 291.530 +0.609509 27.509 0 0.000 0 0.000000 -1000000000.000
453 808.427 27.572 291.516 +0.603537 27.519 0 0.000 0 0.000000 -1000000000.000
454 808.448 27.582 291.502 +0.597555 27.528 0 0.000 0 0.000000 -1000000000.000
455 808.448 27.582 291.502 +0.597555 27.528 0 0.000 0 0.000000 -1000000000.000
456 808.468 27.591 291.488 +0.591572 27.537 0 0.000 0 0.000000 -1000000000.000
457 808.468 27.591 291.488 +0.591572 27.537 0 0.000 0 0.000000 -1000000000.000
458 808.468 27.591 291.488 +0.591572 27.537 0 0.000 0 0.000000 -1000000000.000
459 808.468 27.591 291.488 +0.591572 27.537 0 0.000 0 0.000000 -1000000000.000
460 808.489 27.601 291.474 +0.585739 27.547 0 0.000 0 0.000000 -1000000000.000
461 808.489 27.601 291.474 +0.585739 27.547 0 0.000 0 0.000000 -1000000000.000
462 808.489 27.601 291.474 +0.585739 27.547 0 0.000 0 0.000000 -1000000000.000
463 808.509 27.611 291.460 +0.579868 27.556 0 0.000 0 0.000000 -1000000000.000
464 808.509 27.611 291.460 +0.579868 27.556 0 0.000 0 0.000000 -1000000000.000
465 808.509 27.611 291.460 +0.579868 27.556 0 0.000 0 0.000000 -1000000000.000
466 808.530 27.620 291.446 +0.573978 27.566 0 0.000 0 0.000000 -1000000000.000
467 808.530 27.620 291.446 +0.573978 27.566 0 0.000 0 0.000000 -1000000000.000
468 808.530 27.620 291.446 +0.573978 27.566 0 0.000 0 0.000000 -1000000000.000
469 808.550 27.630 291.432 +0.568098 27.576 0 0.000 0 0.000000 -1000000000.000
470 808.550 27.630 291.432 +0.568098 27.576 0 0.000 0 0.000000 -1000000000.000
471 808.571 27.639 291.418 +0.562204 27.585 0 0.000 0 0.000000 -1000000000.000
472 808.592 27.649 291.404 +0.556313 27.595 0 0.000 0 0.000000 -1000000000.000
473 808.592 27.649 291.404 +0.556313 27.595 0 0.000 0 0.000000 -1000000000.000
474 808.592 27.649 291.404 +0.556313 27.595 0 0.000 0 0.000000 -1000000000.000
475 808.612 27.659 291.390 +0.550398 27.604 0 0.000 0 0.000000 -1000000000.000
476 808.612 27.659 291.390 +0.550398 27.604 0 0.000 0 0.000000 -1000000000.000
477 808.612 27.659 291.390 +0.550398 27.604 0 0.000 0 0.000000 -1000000000.000
478 808.612 27.659 291.390 +0.550398 27.604 0 0.000 0 0.000000 -1000000000.000
479 808.633 27.668 291.376 +0.544491 27.614 0 0.000 0 0.000000 -1000000000.000
480 808.633 27.668 291.376 +0.544491 27.614 0 0.000 0 0.000000 -1000000000.000
481 808.633 27.668 291.376 +0.544491 27.614 0 0.000 0 0.000000 -1000000000.000
482 808.653 27.678 291.362 +0.538572 27.623 0 0.000 0 0.000000 -1000000000.000
483 808.653 27.678 291.362 +0.538572 27.623 0 0.000 0 0.000000 -1000000000.000
484 808.653 27.678 291.362 +0.538572 27.623 0 0.000 0 0.000000 -1000000000.000
485 808.674 27.688 291.348 +0.532646 27.633 0 0.000 0 0.000000 -1000000000.000
486 808.674 27.688 291.348 +0.532646 27.633 0 0.000 0 0.000000 -1000000000.000
487 808.674 27.688 291.348 +0.532646 27.633 0 0.000 0 0.000000 -1000000000.000
488 808.674 27.688 291.348 +0.532646 27.633 0 0.000 0 0.000000 -1000000000.000
489 808.674 27.688 291.348 +0.532646 27.633 0 0.000 0 0.000000 -1000000000.000
490 808.694 27.697 291.334 +0.526712 27.642 0 0.000 0 0.000000 -1000000000.000
491 808.694 27.697 291.334 +0.526712 27.642 0 0.000 0 0.000000 -1000000000.000
492 808.694 27.697 291.334 +0.526712 27.642 0 0.000 0 0.000000 -1000000000.000
493 808.694 27.697 291.334 +0.526712 27.642 0 0.000 0 0.000000 -1000000000.000
494 808.714 27.707 291.320 +0.520779 27.652 0 0.000 0 0.000000 -1000000000.000
495 808.714 27.707 291.320 +0.520779 27.652 0 0.000 0 0.000000 -1000000000.000
496 808.714 27.707 291.320 +0.520779 27.652 0 0.000 0 0.000000 -1000000000.000
497 808.735 27.716 291.305 +0.514826 27.662 0 0.000 0 0.000000 -1000000000.000
498 808.735 27.716 291.305 +0.514826 27.662 0 0.000 0 0.000000 -1000000000.000
499 808.735 27.716 291.305 +0.514826 27.662 0 0.000 0 0.000000 -1000000000.000
500 808.735 27.716 291.305 +0.514826 27.662 0 0.000 0 0.000000 -1000000000.000
501 808.755 27.726 291.291 +0.508879 27.671 0 0.000 0 0.000000 -1000000000.000
502 808.755 27.726 291.291 +0.508879 27.671 0 0.000 0 0.000000 -1000000000.000
503 808.755 27.726 291.291 +0.508879 27.671 0 0.000 0 0.000000 -1000000000.000
504 808.755 27.726 291.291 +0.508879 27.671 0 0.000 0 0.000000 -1000000000.000
505 808.776 27.736 291.277 +0.502920 27.681 0 0.000 0 0.000000 -1000000000.000
506 808.776 27.736 291.277 +0.502920 27.681 0 0.000 0 0.000000 -1000000000.000
507 808.776 27.736 291.277 +0.502920 27.681 0 0.000 0 0.000000 -1000000000.000
508 808.796 27.745 291.263 +0.496960 27.691 0 0.000 0 0.000000 -1000000000.000
509 808.796 27.745 291.263 +0.496960 27.691 0 0.000 0 0.000000 -1000000000.000
510 808.796 27.745 291.263 +0.496960 27.691 0 0.000 0 0.000000 -1000000000.000
511 808.816 27.755 291.249 +0.490982 27.700 0 0.000 0 0.000000 -1000000000.000
512 808.816 27.755 291.249 +0.490982 27.700 0 0.000 0 0.000000 -1000000000.000
513 808.837 27.765 291.234 +0.485006 27.710 0 0.000 0 0.000000 -1000000000.000
514 808.837 27.765 291.234 +0.485006 27.710 0 0.000 0 0.000000 -1000000000.000
515 808.857 27.775 291.220 +0.478964 27.719 0 0.000 0 0.000000 -1000000000.000
516 808.877 27.784 291.206 +0.472914 27.729 0 0.000 0 0.000000 -1000000000.000
517 808.877 27.784 291.206 +0.472914 27.729 0 0.000 0 0.000000 -1000000000.000
518 808.897 27.794 291.192 +0.466858 27.739 0 0.000 0 0.000000 -1000000000.000
519 808.918 27.804 291.177 +0.460793 27.748 0 0.000 0 0.000000 -1000000000.000
520 808.918 27.804 291.177 +0.460793 27.748 0 0.000 0 0.000000 -1000000000.000
521 808.938 27.814 291.163 +0.454729 27.758 0 0.000 0 0.000000 -1000000000.000
522 808.938 27.814 291.163 +0.454729 27.758 0 0.000 0 0.000000 -1000000000.000
523 808.958 27.823 291.149 +0.448647 27.768 0 0.000 0 0.000000 -1000000000.000
524 808.958 27.823 291.149 +0.448647 27.768 0 0.000 0 0.000000 -1000000000.000
525 808.978 27.833 291.134 +0.442570 27.777 0 0.000 0 0.000000 -1000000000.000
526 808.978 27.833 291.134 +0.442570 27.777 0 0.000 0 0.000000 -1000000000.000
527 808.998 27.843 291.120 +0.436480 27.787 0 0.000 0 0.000000 -1000000000.000
528 808.998 27.843 291.120 +0.436480 27.787 0 0.000 0 0.000000 -1000000000.000
529 809.018 27.853 291.106 +0.430372 27.797 0 0.000 0 0.000000 -1000000000.000
530 809.038 27.862 291.091 +0.424269 27.806 0 0.000 0 0.000000 -1000000000.000
531 809.058 27.872 291.077 +0.418152 27.816 0 0.000 0 0.000000 -1000000000.000
532 809.058 27.872 291.077 +0.418152 27.816 0 0.000 0 0.000000 -1000000000.000
533 809.078 27.882 291.063 +0.412027 27.826 0 0.000 0 0.000000 -1000000000.000
534 809.098 27.892 291.048 +0.405478 27.835 0 0.000 0 0.000000 -1000000000.000
535 809.098 27.892 291.048 +0.405478 27.835 0 0.000 0 0.000000 -1000000000.000
536 809.118 27.902 291.034 +0.399744 27.845 0 0.000 0 0.000000 -1000000000.000
537 809.138 27.911 291.019 +0.393713 27.855 0 0.000 0 0.000000 -1000000000.000
538 809.138 27.911 291.019 +0.393713 27.855 0 0.000 0 0.000000 -1000000000.000
539 809.158 27.921 291.005 +0.387592 27.865 0 0.000 0 0.000000 -1000000000.000
540 809.178 27.931 290.990 +0.381458 27.875 0 0.000 0 0.000000 -1000000000.000
541 809.178 27.931 290.990 +0.381458 27.875 0 0.000 0 0.000000 -1000000000.000
542 809.198 27.941 290.976 +0.375315 27.884 0 0.000 0 0.000000 -1000000000.000
543 809.198 27.941 290.976 +0.375315 27.884 0 0.000 0 0.000000 -1000000000.000
544 809.218 27.951 290.961 +0.369169 27.894 0 0.000 0 0.000000 -1000000000.000
545 809.218 27.951 290.961 +0.369169 27.894 0 0.000 0 0.000000 -1000000000.000
546 809.238 27.960 290.947 +0.363016 27.904 0 0.000 0 0.000000 -1000000000.000
547 809.238 27.960 290.947 +0.363016 27.904 0 0.000 0 0.000000 -1000000000.000
548 809.258 27.970 290.932 +0.356850 27.914 0 0.000 0 0.000000 -1000000000.000
549 809.278 27.980 290.917 +0.350685 27.924 0 0.000 0 0.000000 -1000000000.000
550 809.278 27.980 290.917 +0.350685 27.924 0 0.000 0 0.000000 -1000000000.000
551 809.298 27.990 290.903 +0.344515 27.934 0 0.000 0 0.000000 -1000000000.000
552 809.317 28.000 290.888 +0.338322 27.943 0 0.000 0 0.000000 -1000000000.000
553 809.317 28.000 290.888 +0.338322 27.943 0 0.000 0 0.000000 -1000000000.000
554 809.337 28.010 290.873 +0.332130 27.953 0 0.000 0 0.000000 -1000000000.000
555 809.337 28.010 290.873 +0.332130 27.953 0 0.000 0 0.000000 -1000000000.000
556 809.357 28.020 290.859 +0.325932 27.963 0 0.000 0 0.000000 -1000000000.000
557 809.377 28.030 290.844 +0.319721 27.973 0 0.000 0 0.000000 -1000000000.000
558 809.377 28.030 290.844 +0.319721 27.973 0 0.000 0 0.000000 -1000000000.000
559 809.396 28.039 290.829 +0.313509 27.983 0 0.000 0 0.000000 -1000000000.000
560 809.416 28.049 290.815 +0.307274 27.993 0 0.000 0 0.000000 -1000000000.000
561 809.416 28.049 290.815 +0.307274 27.993 0 0.000 0 0.000000 -1000000000.000
562 809.436 28.059 290.800 +0.301046 28.003 0 0.000 0 0.000000 -1000000000.000
563 809.436 28.059 290.800 +0.301046 28.003 0 0.000 0 0.000000 -1000000000.000
564 809.455 28.069 290.785 +0.294807 28.013 0 0.000 0 0.000000 -1000000000.000
565 809.455 28.069 290.785 +0.294807 28.013 0 0.000 0 0.000000 -1000000000.000
566 809.475 28.079 290.770 +0.288548 28.023 0 0.000 0 0.000000 -1000000000.000
567 809.495 28.089 290.755 +0.282463 28.033 0 0.000 0 0.000000 -1000000000.000
568 809.495 28.089 290.755 +0.282463 28.033 0 0.000 0 0.000000 -1000000000.000
569 809.514 28.099 290.740 +0.276310 28.043 0 0.000 0 0.000000 -1000000000.000
570 809.534 28.109 290.725 +0.270151 28.053 0 0.000 0 0.000000 -1000000000.000
571 809.534 28.109 290.725 +0.270151 28.053 0 0.000 0 0.000000 -1000000000.000
