# Daggerfall N per-frame ENVIRONMENT log -- one line per
# PRESENTED frame, taken at the set_environment() call.
# frame dark lights sun_x sun_y sun_z sun_lum amb_lum moon_light eye_x eye_y eye_z
3207 0.000000 0 0.7402 0.5845 0.3324 0.9627 0.3586 0.0000 784.873 40.838 266.067
3208 0.000000 0 0.7402 0.5845 0.3324 0.9627 0.3586 0.0000 784.850 40.843 266.057
3209 0.000000 0 0.7402 0.5845 0.3324 0.9627 0.3586 0.0000 784.824 40.848 266.045
3210 0.000000 0 0.7402 0.5845 0.3324 0.9627 0.3586 0.0000 784.822 40.849 266.044
3211 0.000000 0 0.7402 0.5845 0.3324 0.9627 0.3586 0.0000 784.799 40.853 266.033
3212 0.000000 0 0.7402 0.5845 0.3324 0.9627 0.3586 0.0000 784.796 40.853 266.032
3213 0.000000 0 0.7402 0.5846 0.3324 0.9627 0.3586 0.0000 784.773 40.857 266.022
3214 0.000000 0 0.7402 0.5846 0.3324 0.9627 0.3586 0.0000 784.771 40.857 266.021
3215 0.000000 0 0.7401 0.5846 0.3323 0.9627 0.3586 0.0000 784.748 40.861 266.010
3216 0.000000 0 0.7401 0.5846 0.3323 0.9627 0.3586 0.0000 784.745 40.861 266.009
3217 0.000000 0 0.7401 0.5846 0.3323 0.9627 0.3586 0.0000 784.722 40.864 265.998
3218 0.000000 0 0.7401 0.5846 0.3323 0.9627 0.3586 0.0000 784.720 40.865 265.997
3219 0.000000 0 0.7401 0.5846 0.3323 0.9627 0.3586 0.0000 784.697 40.868 265.986
3220 0.000000 0 0.7401 0.5847 0.3323 0.9627 0.3586 0.0000 784.694 40.868 265.985
3221 0.000000 0 0.7401 0.5847 0.3323 0.9627 0.3586 0.0000 784.670 40.871 265.974
3222 0.000000 0 0.7401 0.5847 0.3323 0.9627 0.3586 0.0000 784.668 40.871 265.973
3223 0.000000 0 0.7401 0.5847 0.3323 0.9627 0.3586 0.0000 784.659 40.872 265.968
3224 0.000000 0 0.7400 0.5847 0.3323 0.9627 0.3586 0.0000 784.633 40.876 265.956
3225 0.000000 0 0.7400 0.5847 0.3323 0.9627 0.3586 0.0000 784.631 40.876 265.955
3226 0.000000 0 0.7400 0.5847 0.3323 0.9627 0.3586 0.0000 784.608 40.879 265.944
3227 0.000000 0 0.7400 0.5847 0.3323 0.9627 0.3586 0.0000 784.606 40.879 265.943
3228 0.000000 0 0.7400 0.5848 0.3323 0.9627 0.3586 0.0000 784.583 40.883 265.932
3229 0.000000 0 0.7400 0.5848 0.3323 0.9627 0.3586 0.0000 784.581 40.883 265.930
3230 0.000000 0 0.7400 0.5848 0.3323 0.9627 0.3586 0.0000 784.558 40.887 265.919
3231 0.000000 0 0.7400 0.5848 0.3323 0.9627 0.3586 0.0000 784.556 40.887 265.918
3232 0.000000 0 0.7400 0.5848 0.3323 0.9627 0.3586 0.0000 784.533 40.892 265.906
3233 0.000000 0 0.7400 0.5848 0.3323 0.9627 0.3586 0.0000 784.529 40.892 265.904
3234 0.000000 0 0.7399 0.5849 0.3323 0.9627 0.3586 0.0000 784.508 40.897 265.893
3235 0.000000 0 0.7399 0.5849 0.3323 0.9627 0.3586 0.0000 784.506 40.897 265.892
3236 0.000000 0 0.7399 0.5849 0.3323 0.9627 0.3586 0.0000 784.452 40.910 265.864
3237 0.000000 0 0.7399 0.5849 0.3323 0.9627 0.3586 0.0000 784.447 40.912 265.861
3238 0.000000 0 0.7399 0.5849 0.3323 0.9627 0.3586 0.0000 784.434 40.916 265.854
3239 0.000000 0 0.7399 0.5850 0.3323 0.9627 0.3586 0.0000 784.410 40.923 265.841
3240 0.000000 0 0.7399 0.5850 0.3323 0.9627 0.3586 0.0000 784.407 40.923 265.839
3241 0.000000 0 0.7398 0.5850 0.3323 0.9627 0.3586 0.0000 784.385 40.931 265.827
3242 0.000000 0 0.7398 0.5850 0.3323 0.9627 0.3586 0.0000 784.373 40.935 265.820
3243 0.000000 0 0.7398 0.5850 0.3323 0.9627 0.3586 0.0000 784.361 40.939 265.813
3244 0.000000 0 0.7398 0.5850 0.3323 0.9627 0.3586 0.0000 784.348 40.943 265.806
3245 0.000000 0 0.7398 0.5851 0.3323 0.9627 0.3586 0.0000 784.336 40.948 265.799
3246 0.000000 0 0.7398 0.5851 0.3323 0.9627 0.3586 0.0000 784.310 40.958 265.784
3247 0.000000 0 0.7398 0.5851 0.3323 0.9627 0.3586 0.0000 784.307 40.959 265.782
3248 0.000000 0 0.7398 0.5851 0.3323 0.9627 0.3586 0.0000 784.288 40.966 265.771
3249 0.000000 0 0.7397 0.5851 0.3323 0.9627 0.3586 0.0000 784.276 40.971 265.764
3250 0.000000 0 0.7397 0.5851 0.3323 0.9627 0.3586 0.0000 784.252 40.980 265.750
3251 0.000000 0 0.7397 0.5852 0.3323 0.9627 0.3586 0.0000 784.249 40.981 265.748
3252 0.000000 0 0.7397 0.5852 0.3323 0.9627 0.3586 0.0000 784.228 40.989 265.736
3253 0.000000 0 0.7397 0.5852 0.3323 0.9627 0.3586 0.0000 784.226 40.990 265.734
3254 0.000000 0 0.7397 0.5852 0.3323 0.9627 0.3586 0.0000 784.204 40.998 265.721
3255 0.000000 0 0.7397 0.5852 0.3323 0.9627 0.3586 0.0000 784.202 40.999 265.720
3256 0.000000 0 0.7397 0.5852 0.3323 0.9627 0.3586 0.0000 784.180 41.007 265.706
3257 0.000000 0 0.7397 0.5852 0.3323 0.9627 0.3586 0.0000 784.177 41.008 265.705
3258 0.000000 0 0.7396 0.5853 0.3323 0.9627 0.3586 0.0000 784.156 41.016 265.692
3259 0.000000 0 0.7396 0.5853 0.3323 0.9627 0.3586 0.0000 784.153 41.017 265.690
3260 0.000000 0 0.7396 0.5853 0.3323 0.9627 0.3586 0.0000 784.132 41.024 265.677
3261 0.000000 0 0.7396 0.5853 0.3323 0.9627 0.3586 0.0000 784.129 41.024 265.676
3262 0.000000 0 0.7396 0.5853 0.3322 0.9627 0.3586 0.0000 784.108 41.031 265.662
3263 0.000000 0 0.7396 0.5853 0.3322 0.9627 0.3586 0.0000 784.106 41.032 265.661
3264 0.000000 0 0.7396 0.5853 0.3322 0.9627 0.3586 0.0000 784.083 41.038 265.647
3265 0.000000 0 0.7396 0.5853 0.3322 0.9627 0.3586 0.0000 784.080 41.039 265.645
3266 0.000000 0 0.7396 0.5854 0.3322 0.9627 0.3586 0.0000 784.060 41.045 265.633
3267 0.000000 0 0.7395 0.5854 0.3322 0.9627 0.3586 0.0000 784.031 41.052 265.615
3268 0.000000 0 0.7395 0.5854 0.3322 0.9627 0.3586 0.0000 784.029 41.052 265.614
3269 0.000000 0 0.7395 0.5854 0.3322 0.9627 0.3586 0.0000 784.012 41.056 265.603
3270 0.000000 0 0.7395 0.5855 0.3322 0.9627 0.3586 0.0000 783.989 41.060 265.589
3271 0.000000 0 0.7395 0.5855 0.3322 0.9627 0.3586 0.0000 783.987 41.061 265.588
3272 0.000000 0 0.7395 0.5855 0.3322 0.9627 0.3586 0.0000 783.965 41.065 265.574
3273 0.000000 0 0.7395 0.5855 0.3322 0.9627 0.3586 0.0000 783.963 41.065 265.573
3274 0.000000 0 0.7395 0.5855 0.3322 0.9627 0.3586 0.0000 783.941 41.069 265.560
3275 0.000000 0 0.7394 0.5855 0.3322 0.9627 0.3586 0.0000 783.906 41.074 265.539
3276 0.000000 0 0.7394 0.5856 0.3322 0.9627 0.3586 0.0000 783.904 41.074 265.537
3277 0.000000 0 0.7394 0.5856 0.3322 0.9627 0.3586 0.0000 783.881 41.077 265.524
3278 0.000000 0 0.7394 0.5856 0.3322 0.9627 0.3586 0.0000 783.879 41.078 265.522
3279 0.000000 0 0.7394 0.5856 0.3322 0.9627 0.3586 0.0000 783.869 41.079 265.516
3280 0.000000 0 0.7394 0.5856 0.3322 0.9627 0.3586 0.0000 783.845 41.082 265.502
3281 0.000000 0 0.7394 0.5856 0.3322 0.9627 0.3586 0.0000 783.842 41.083 265.501
3282 0.000000 0 0.7394 0.5856 0.3322 0.9627 0.3586 0.0000 783.821 41.085 265.488
3283 0.000000 0 0.7394 0.5856 0.3322 0.9627 0.3586 0.0000 783.818 41.086 265.487
3284 0.000000 0 0.7393 0.5857 0.3322 0.9627 0.3586 0.0000 783.796 41.089 265.474
3285 0.000000 0 0.7393 0.5857 0.3322 0.9627 0.3586 0.0000 783.794 41.089 265.473
3286 0.000000 0 0.7393 0.5857 0.3322 0.9627 0.3586 0.0000 783.772 41.093 265.460
3287 0.000000 0 0.7393 0.5857 0.3322 0.9627 0.3586 0.0000 783.770 41.093 265.459
3288 0.000000 0 0.7393 0.5857 0.3322 0.9627 0.3586 0.0000 783.747 41.097 265.446
3289 0.000000 0 0.7393 0.5857 0.3322 0.9627 0.3586 0.0000 783.745 41.097 265.445
3290 0.000000 0 0.7393 0.5858 0.3322 0.9627 0.3586 0.0000 783.723 41.102 265.433
3291 0.000000 0 0.7393 0.5858 0.3322 0.9627 0.3586 0.0000 783.721 41.102 265.432
3292 0.000000 0 0.7393 0.5858 0.3322 0.9627 0.3586 0.0000 783.699 41.107 265.419
3293 0.000000 0 0.7393 0.5858 0.3322 0.9627 0.3586 0.0000 783.696 41.107 265.418
3294 0.000000 0 0.7392 0.5858 0.3322 0.9627 0.3586 0.0000 783.674 41.113 265.406
3295 0.000000 0 0.7392 0.5858 0.3322 0.9627 0.3586 0.0000 783.672 41.113 265.405
3296 0.000000 0 0.7392 0.5858 0.3322 0.9627 0.3586 0.0000 783.649 41.119 265.393
3297 0.000000 0 0.7392 0.5858 0.3322 0.9627 0.3586 0.0000 783.647 41.119 265.392
3298 0.000000 0 0.7392 0.5859 0.3322 0.9627 0.3586 0.0000 783.625 41.126 265.380
3299 0.000000 0 0.7392 0.5859 0.3322 0.9627 0.3586 0.0000 783.616 41.128 265.376
3300 0.000000 0 0.7392 0.5859 0.3322 0.9627 0.3586 0.0000 783.612 41.129 265.374
3301 0.000000 0 0.7392 0.5859 0.3322 0.9627 0.3586 0.0000 783.587 41.137 265.361
3302 0.000000 0 0.7392 0.5859 0.3322 0.9627 0.3586 0.0000 783.585 41.138 265.360
3303 0.000000 0 0.7392 0.5859 0.3322 0.9627 0.3586 0.0000 783.562 41.145 265.348
3304 0.000000 0 0.7391 0.5859 0.3322 0.9627 0.3586 0.0000 783.560 41.146 265.347
3305 0.000000 0 0.7391 0.5860 0.3322 0.9627 0.3586 0.0000 783.537 41.154 265.336
3306 0.000000 0 0.7391 0.5860 0.3322 0.9627 0.3586 0.0000 783.535 41.154 265.335
3307 0.000000 0 0.7391 0.5860 0.3322 0.9627 0.3586 0.0000 783.512 41.163 265.323
3308 0.000000 0 0.7391 0.5860 0.3322 0.9627 0.3586 0.0000 783.509 41.163 265.322
3309 0.000000 0 0.7391 0.5860 0.3322 0.9627 0.3586 0.0000 783.487 41.172 265.311
3310 0.000000 0 0.7391 0.5860 0.3322 0.9627 0.3586 0.0000 783.484 41.173 265.310
3311 0.000000 0 0.7391 0.5860 0.3321 0.9627 0.3586 0.0000 783.461 41.181 265.299
3312 0.000000 0 0.7391 0.5861 0.3321 0.9627 0.3586 0.0000 783.459 41.182 265.298
3313 0.000000 0 0.7390 0.5861 0.3321 0.9627 0.3586 0.0000 783.436 41.190 265.287
3314 0.000000 0 0.7390 0.5861 0.3321 0.9627 0.3586 0.0000 783.433 41.191 265.286
3315 0.000000 0 0.7390 0.5861 0.3321 0.9627 0.3586 0.0000 783.411 41.199 265.275
3316 0.000000 0 0.7390 0.5861 0.3321 0.9627 0.3586 0.0000 783.408 41.200 265.274
3317 0.000000 0 0.7390 0.5861 0.3321 0.9627 0.3586 0.0000 783.385 41.209 265.263
3318 0.000000 0 0.7390 0.5861 0.3321 0.9627 0.3586 0.0000 783.383 41.209 265.262
3319 0.000000 0 0.7390 0.5862 0.3321 0.9627 0.3586 0.0000 783.360 41.217 265.252
3320 0.000000 0 0.7390 0.5862 0.3321 0.9627 0.3586 0.0000 783.358 41.218 265.251
3321 0.000000 0 0.7390 0.5862 0.3321 0.9627 0.3586 0.0000 783.334 41.226 265.240
3322 0.000000 0 0.7390 0.5862 0.3321 0.9627 0.3586 0.0000 783.332 41.227 265.239
3323 0.000000 0 0.7389 0.5862 0.3321 0.9627 0.3586 0.0000 783.309 41.234 265.229
3324 0.000000 0 0.7389 0.5862 0.3321 0.9627 0.3586 0.0000 783.306 41.235 265.227
3325 0.000000 0 0.7389 0.5862 0.3321 0.9627 0.3586 0.0000 783.283 41.241 265.217
3326 0.000000 0 0.7389 0.5863 0.3321 0.9627 0.3586 0.0000 783.257 41.248 265.206
3327 0.000000 0 0.7389 0.5863 0.3321 0.9627 0.3586 0.0000 783.255 41.249 265.204
3328 0.000000 0 0.7389 0.5863 0.3321 0.9627 0.3586 0.0000 783.232 41.255 265.194
3329 0.000000 0 0.7389 0.5863 0.3321 0.9627 0.3586 0.0000 783.229 41.255 265.193
3330 0.000000 0 0.7389 0.5863 0.3321 0.9627 0.3586 0.0000 783.206 41.261 265.183
3331 0.000000 0 0.7389 0.5863 0.3321 0.9627 0.3586 0.0000 783.204 41.261 265.182
3332 0.000000 0 0.7388 0.5864 0.3321 0.9627 0.3586 0.0000 783.181 41.266 265.171
3333 0.000000 0 0.7388 0.5864 0.3321 0.9627 0.3586 0.0000 783.179 41.266 265.170
3334 0.000000 0 0.7388 0.5864 0.3321 0.9627 0.3586 0.0000 783.155 41.271 265.160
3335 0.000000 0 0.7388 0.5864 0.3321 0.9627 0.3586 0.0000 783.153 41.271 265.159
3336 0.000000 0 0.7388 0.5864 0.3321 0.9627 0.3586 0.0000 783.130 41.275 265.148
3337 0.000000 0 0.7388 0.5864 0.3321 0.9627 0.3586 0.0000 783.128 41.275 265.147
3338 0.000000 0 0.7388 0.5864 0.3321 0.9627 0.3586 0.0000 783.104 41.279 265.136
3339 0.000000 0 0.7388 0.5864 0.3321 0.9627 0.3586 0.0000 783.102 41.279 265.135
3340 0.000000 0 0.7388 0.5865 0.3321 0.9627 0.3586 0.0000 783.079 41.282 265.125
3341 0.000000 0 0.7388 0.5865 0.3321 0.9627 0.3586 0.0000 783.077 41.283 265.124
3342 0.000000 0 0.7387 0.5865 0.3321 0.9627 0.3586 0.0000 783.053 41.286 265.113
3343 0.000000 0 0.7387 0.5865 0.3321 0.9627 0.3586 0.0000 783.051 41.286 265.112
3344 0.000000 0 0.7387 0.5865 0.3321 0.9627 0.3586 0.0000 783.028 41.289 265.101
3345 0.000000 0 0.7387 0.5865 0.3321 0.9627 0.3586 0.0000 783.026 41.289 265.100
3346 0.000000 0 0.7387 0.5865 0.3321 0.9627 0.3586 0.0000 783.003 41.292 265.089
3347 0.000000 0 0.7387 0.5865 0.3321 0.9627 0.3586 0.0000 783.001 41.293 265.088
3348 0.000000 0 0.7387 0.5866 0.3321 0.9627 0.3586 0.0000 782.977 41.296 265.077
3349 0.000000 0 0.7387 0.5866 0.3321 0.9627 0.3586 0.0000 782.975 41.296 265.076
3350 0.000000 0 0.7387 0.5866 0.3321 0.9627 0.3586 0.0000 782.952 41.299 265.064
3351 0.000000 0 0.7387 0.5866 0.3321 0.9627 0.3586 0.0000 782.950 41.300 265.063
3352 0.000000 0 0.7386 0.5866 0.3321 0.9627 0.3586 0.0000 782.927 41.303 265.052
3353 0.000000 0 0.7386 0.5866 0.3321 0.9627 0.3586 0.0000 782.914 41.305 265.046
3354 0.000000 0 0.7386 0.5867 0.3321 0.9627 0.3586 0.0000 782.890 41.309 265.033
3355 0.000000 0 0.7386 0.5867 0.3321 0.9627 0.3586 0.0000 782.887 41.310 265.032
3356 0.000000 0 0.7386 0.5867 0.3321 0.9627 0.3586 0.0000 782.865 41.314 265.021
3357 0.000000 0 0.7386 0.5867 0.3321 0.9627 0.3586 0.0000 782.862 41.315 265.019
3358 0.000000 0 0.7386 0.5867 0.3321 0.9627 0.3586 0.0000 782.840 41.320 265.008
3359 0.000000 0 0.7386 0.5867 0.3321 0.9627 0.3586 0.0000 782.838 41.320 265.006
3360 0.000000 0 0.7386 0.5868 0.3321 0.9627 0.3586 0.0000 782.815 41.326 264.994
3361 0.000000 0 0.7386 0.5868 0.3321 0.9627 0.3586 0.0000 782.812 41.326 264.993
3362 0.000000 0 0.7385 0.5868 0.3320 0.9627 0.3586 0.0000 782.790 41.332 264.981
3363 0.000000 0 0.7385 0.5868 0.3320 0.9627 0.3586 0.0000 782.785 41.334 264.979
3364 0.000000 0 0.7385 0.5868 0.3320 0.9627 0.3586 0.0000 782.766 41.339 264.968
3365 0.000000 0 0.7385 0.5868 0.3320 0.9627 0.3586 0.0000 782.763 41.340 264.966
3366 0.000000 0 0.7385 0.5868 0.3320 0.9627 0.3586 0.0000 782.741 41.347 264.954
3367 0.000000 0 0.7385 0.5869 0.3320 0.9627 0.3586 0.0000 782.717 41.355 264.941
3368 0.000000 0 0.7385 0.5869 0.3320 0.9627 0.3586 0.0000 782.714 41.356 264.939
3369 0.000000 0 0.7385 0.5869 0.3320 0.9627 0.3586 0.0000 782.692 41.364 264.927
3370 0.000000 0 0.7384 0.5869 0.3320 0.9627 0.3586 0.0000 782.686 41.366 264.924
3371 0.000000 0 0.7384 0.5869 0.3320 0.9627 0.3586 0.0000 782.668 41.372 264.913
3372 0.000000 0 0.7384 0.5869 0.3320 0.9627 0.3586 0.0000 782.666 41.373 264.912
3373 0.000000 0 0.7384 0.5869 0.3320 0.9627 0.3586 0.0000 782.644 41.382 264.899
3374 0.000000 0 0.7384 0.5870 0.3320 0.9627 0.3586 0.0000 782.632 41.386 264.892
3375 0.000000 0 0.7384 0.5870 0.3320 0.9627 0.3586 0.0000 782.620 41.391 264.885
3376 0.000000 0 0.7384 0.5870 0.3320 0.9627 0.3586 0.0000 782.607 41.396 264.877
3377 0.000000 0 0.7384 0.5870 0.3320 0.9627 0.3586 0.0000 782.583 41.405 264.863
3378 0.000000 0 0.7384 0.5870 0.3320 0.9627 0.3586 0.0000 782.581 41.406 264.862
3379 0.000000 0 0.7383 0.5870 0.3320 0.9627 0.3586 0.0000 782.559 41.414 264.849
3380 0.000000 0 0.7383 0.5870 0.3320 0.9627 0.3586 0.0000 782.556 41.415 264.847
3381 0.000000 0 0.7383 0.5871 0.3320 0.9627 0.3586 0.0000 782.536 41.423 264.835
3382 0.000000 0 0.7383 0.5871 0.3320 0.9627 0.3586 0.0000 782.534 41.424 264.833
3383 0.000000 0 0.7383 0.5871 0.3320 0.9627 0.3586 0.0000 782.512 41.432 264.820
3384 0.000000 0 0.7383 0.5871 0.3320 0.9627 0.3586 0.0000 782.509 41.432 264.819
3385 0.000000 0 0.7383 0.5871 0.3320 0.9627 0.3586 0.0000 782.488 41.440 264.805
3386 0.000000 0 0.7383 0.5871 0.3320 0.9627 0.3586 0.0000 782.486 41.441 264.804
3387 0.000000 0 0.7383 0.5872 0.3320 0.9627 0.3586 0.0000 782.464 41.448 264.791
3388 0.000000 0 0.7382 0.5872 0.3320 0.9627 0.3586 0.0000 782.452 41.451 264.783
3389 0.000000 0 0.7382 0.5872 0.3320 0.9627 0.3586 0.0000 782.440 41.455 264.776
3390 0.000000 0 0.7382 0.5872 0.3320 0.9627 0.3586 0.0000 782.416 41.462 264.761
3391 0.000000 0 0.7382 0.5872 0.3320 0.9627 0.3586 0.0000 782.414 41.462 264.760
3392 0.000000 0 0.7382 0.5872 0.3320 0.9627 0.3586 0.0000 782.404 41.465 264.754
3393 0.000000 0 0.7382 0.5872 0.3320 0.9627 0.3586 0.0000 782.392 41.468 264.747
3394 0.000000 0 0.7382 0.5873 0.3320 0.9627 0.3586 0.0000 782.368 41.473 264.732
3395 0.000000 0 0.7382 0.5873 0.3320 0.9627 0.3586 0.0000 782.366 41.474 264.730
3396 0.000000 0 0.7382 0.5873 0.3320 0.9627 0.3586 0.0000 782.345 41.478 264.717
3397 0.000000 0 0.7382 0.5873 0.3320 0.9627 0.3586 0.0000 782.343 41.479 264.716
3398 0.000000 0 0.7381 0.5873 0.3320 0.9627 0.3586 0.0000 782.321 41.483 264.702
3399 0.000000 0 0.7381 0.5873 0.3320 0.9627 0.3586 0.0000 782.319 41.483 264.701
3400 0.000000 0 0.7381 0.5873 0.3320 0.9627 0.3586 0.0000 782.309 41.485 264.695
3401 0.000000 0 0.7381 0.5874 0.3320 0.9627 0.3586 0.0000 782.285 41.489 264.680
3402 0.000000 0 0.7381 0.5874 0.3320 0.9627 0.3586 0.0000 782.282 41.489 264.679
3403 0.000000 0 0.7381 0.5874 0.3320 0.9627 0.3586 0.0000 782.261 41.492 264.666
3404 0.000000 0 0.7381 0.5874 0.3320 0.9627 0.3586 0.0000 782.259 41.493 264.665
3405 0.000000 0 0.7381 0.5874 0.3320 0.9627 0.3586 0.0000 782.237 41.496 264.652
3406 0.000000 0 0.7381 0.5874 0.3320 0.9627 0.3586 0.0000 782.234 41.496 264.650
3407 0.000000 0 0.7380 0.5874 0.3320 0.9627 0.3586 0.0000 782.213 41.499 264.637
3408 0.000000 0 0.7380 0.5874 0.3320 0.9627 0.3586 0.0000 782.210 41.499 264.636
3409 0.000000 0 0.7380 0.5875 0.3320 0.9627 0.3586 0.0000 782.188 41.502 264.623
3410 0.000000 0 0.7380 0.5875 0.3320 0.9627 0.3586 0.0000 782.186 41.502 264.621
3411 0.000000 0 0.7380 0.5875 0.3320 0.9627 0.3586 0.0000 782.164 41.505 264.609
3412 0.000000 0 0.7380 0.5875 0.3320 0.9627 0.3586 0.0000 782.162 41.506 264.607
3413 0.000000 0 0.7380 0.5875 0.3320 0.9627 0.3586 0.0000 782.152 41.507 264.602
3414 0.000000 0 0.7380 0.5875 0.3319 0.9627 0.3586 0.0000 782.128 41.511 264.588
3415 0.000000 0 0.7380 0.5875 0.3319 0.9627 0.3586 0.0000 782.126 41.511 264.587
3416 0.000000 0 0.7380 0.5876 0.3319 0.9627 0.3586 0.0000 782.103 41.515 264.574
3417 0.000000 0 0.7380 0.5876 0.3319 0.9627 0.3586 0.0000 782.102 41.515 264.573
3418 0.000000 0 0.7379 0.5876 0.3319 0.9627 0.3586 0.0000 782.079 41.519 264.560
3419 0.000000 0 0.7379 0.5876 0.3319 0.9627 0.3586 0.0000 782.077 41.519 264.559
3420 0.000000 0 0.7379 0.5876 0.3319 0.9627 0.3586 0.0000 782.066 41.521 264.553
3421 0.000000 0 0.7379 0.5876 0.3319 0.9627 0.3586 0.0000 782.042 41.526 264.540
3422 0.000000 0 0.7379 0.5876 0.3319 0.9627 0.3586 0.0000 782.040 41.527 264.539
3423 0.000000 0 0.7379 0.5877 0.3319 0.9627 0.3586 0.0000 782.017 41.532 264.527
3424 0.000000 0 0.7379 0.5877 0.3319 0.9627 0.3586 0.0000 782.014 41.533 264.525
3425 0.000000 0 0.7379 0.5877 0.3319 0.9627 0.3586 0.0000 781.993 41.538 264.514
3426 0.000000 0 0.7379 0.5877 0.3319 0.9627 0.3586 0.0000 781.980 41.542 264.507
3427 0.000000 0 0.7378 0.5877 0.3319 0.9627 0.3586 0.0000 781.956 41.549 264.494
3428 0.000000 0 0.7378 0.5877 0.3319 0.9627 0.3586 0.0000 781.953 41.549 264.493
3429 0.000000 0 0.7378 0.5878 0.3319 0.9627 0.3586 0.0000 781.931 41.556 264.482
3430 0.000000 0 0.7378 0.5878 0.3319 0.9627 0.3586 0.0000 781.929 41.557 264.481
3431 0.000000 0 0.7378 0.5878 0.3319 0.9627 0.3586 0.0000 781.906 41.564 264.469
3432 0.000000 0 0.7378 0.5878 0.3319 0.9627 0.3586 0.0000 781.881 41.573 264.457
3433 0.000000 0 0.7378 0.5878 0.3319 0.9627 0.3586 0.0000 781.878 41.574 264.456
3434 0.000000 0 0.7378 0.5878 0.3319 0.9627 0.3586 0.0000 781.856 41.582 264.445
3435 0.000000 0 0.7377 0.5878 0.3319 0.9627 0.3586 0.0000 781.854 41.582 264.444
3436 0.000000 0 0.7377 0.5879 0.3319 0.9627 0.3586 0.0000 781.830 41.591 264.432
3437 0.000000 0 0.7377 0.5879 0.3319 0.9627 0.3586 0.0000 781.829 41.592 264.431
3438 0.000000 0 0.7377 0.5879 0.3319 0.9627 0.3586 0.0000 781.809 41.600 264.415
3439 0.000000 0 0.7377 0.5879 0.3319 0.9627 0.3586 0.0000 781.807 41.601 264.413
3440 0.000000 0 0.7377 0.5879 0.3319 0.9627 0.3586 0.0000 781.788 41.610 264.396
3441 0.000000 0 0.7377 0.5879 0.3319 0.9627 0.3586 0.0000 781.787 41.610 264.395
3442 0.000000 0 0.7377 0.5880 0.3319 0.9627 0.3586 0.0000 781.768 41.619 264.378
3443 0.000000 0 0.7377 0.5880 0.3319 0.9627 0.3586 0.0000 781.766 41.619 264.377
3444 0.000000 0 0.7376 0.5880 0.3319 0.9627 0.3586 0.0000 781.744 41.628 264.363
3445 0.000000 0 0.7376 0.5880 0.3319 0.9627 0.3586 0.0000 781.742 41.628 264.362
3446 0.000000 0 0.7376 0.5880 0.3319 0.9627 0.3586 0.0000 781.720 41.637 264.348
3447 0.000000 0 0.7376 0.5880 0.3319 0.9627 0.3586 0.0000 781.718 41.637 264.346
3448 0.000000 0 0.7376 0.5880 0.3319 0.9627 0.3586 0.0000 781.697 41.645 264.332
3449 0.000000 0 0.7376 0.5881 0.3319 0.9627 0.3586 0.0000 781.685 41.649 264.325
3450 0.000000 0 0.7376 0.5881 0.3319 0.9627 0.3586 0.0000 781.673 41.653 264.317
3451 0.000000 0 0.7376 0.5881 0.3319 0.9627 0.3586 0.0000 781.660 41.657 264.309
3452 0.000000 0 0.7376 0.5881 0.3319 0.9627 0.3586 0.0000 781.638 41.664 264.294
3453 0.000000 0 0.7375 0.5881 0.3319 0.9627 0.3586 0.0000 781.623 41.668 264.285
3454 0.000000 0 0.7375 0.5881 0.3319 0.9627 0.3586 0.0000 781.614 41.671 264.280
3455 0.000000 0 0.7375 0.5882 0.3319 0.9627 0.3586 0.0000 781.602 41.674 264.272
3456 0.000000 0 0.7375 0.5882 0.3319 0.9627 0.3586 0.0000 781.591 41.677 264.265
3457 0.000000 0 0.7375 0.5882 0.3319 0.9627 0.3586 0.0000 781.579 41.680 264.257
3458 0.000000 0 0.7375 0.5882 0.3319 0.9627 0.3586 0.0000 781.555 41.685 264.242
3459 0.000000 0 0.7375 0.5882 0.3319 0.9627 0.3586 0.0000 781.553 41.685 264.240
3460 0.000000 0 0.7375 0.5882 0.3319 0.9627 0.3586 0.0000 781.543 41.687 264.234
3461 0.000000 0 0.7375 0.5882 0.3319 0.9627 0.3586 0.0000 781.531 41.690 264.227
3462 0.000000 0 0.7375 0.5882 0.3319 0.9627 0.3586 0.0000 781.520 41.692 264.219
3463 0.000000 0 0.7374 0.5883 0.3318 0.9627 0.3586 0.0000 781.507 41.694 264.211
3464 0.000000 0 0.7374 0.5883 0.3318 0.9627 0.3586 0.0000 781.496 41.696 264.204
3465 0.000000 0 0.7374 0.5883 0.3318 0.9627 0.3586 0.0000 781.472 41.700 264.189
3466 0.000000 0 0.7374 0.5883 0.3318 0.9627 0.3586 0.0000 781.469 41.700 264.187
3467 0.000000 0 0.7374 0.5883 0.3318 0.9627 0.3586 0.0000 781.449 41.704 264.174
3468 0.000000 0 0.7374 0.5883 0.3318 0.9627 0.3586 0.0000 781.447 41.704 264.172
3469 0.000000 0 0.7374 0.5884 0.3318 0.9627 0.3586 0.0000 781.426 41.707 264.158
3470 0.000000 0 0.7374 0.5884 0.3318 0.9627 0.3586 0.0000 781.424 41.708 264.157
3471 0.000000 0 0.7374 0.5884 0.3318 0.9627 0.3586 0.0000 781.403 41.711 264.143
3472 0.000000 0 0.7374 0.5884 0.3318 0.9627 0.3586 0.0000 781.400 41.711 264.141
3473 0.000000 0 0.7373 0.5884 0.3318 0.9627 0.3586 0.0000 781.380 41.714 264.127
